date,sku_id,forecast_tons,confidence_level
2025-04-14,SKU007,24.51,0.78
2025-04-14,SKU008,19.51,0.86
2025-04-14,SKU009,16.01,0.78
2025-04-14,SKU010,11.38,0.9
2025-04-14,SKU011,25.71,0.94
2025-04-14,SKU012,20.12,0.93
2025-04-14,SKU013,21.88,0.85
2025-04-14,SKU014,14.63,0.87
2025-04-15,SKU001,49.92,0.77
2025-04-15,SKU002,31.45,0.83
2025-04-15,SKU003,11.8,0.92
2025-04-15,SKU004,40.65,0.8
2025-04-15,SKU005,25.13,0.84
2025-04-15,SKU006,33.27,0.92
2025-04-15,SKU007,24.61,0.81
2025-04-15,SKU008,19.48,0.86
2025-04-15,SKU009,14.92,0.85
2025-04-15,SKU010,11.34,0.9
2025-04-15,SKU011,25.85,0.88
2025-04-15,SKU012,18.57,0.87
2025-04-15,SKU013,24.53,0.77
2025-04-15,SKU014,16.23,0.89
2025-04-16,SKU001,45.86,0.88
2025-04-16,SKU002,28.34,0.78
2025-04-16,SKU003,10.41,0.88
2025-04-16,SKU004,43.63,0.81
2025-04-16,SKU005,25.29,0.79
2025-04-16,SKU006,35.32,0.8
2025-04-16,SKU007,25.08,0.86
2025-04-16,SKU008,19.02,0.81
2025-04-16,SKU009,16.37,0.79
2025-04-16,SKU010,13.14,0.93
2025-04-16,SKU011,28.01,0.87
2025-04-16,SKU012,22.21,0.83
2025-04-16,SKU013,26.54,0.91
2025-04-16,SKU014,15.56,0.86
2025-04-17,SKU001,48.92,0.82
2025-04-17,SKU002,34.7,0.87
2025-04-17,SKU003,9.85,0.88
2025-04-17,SKU004,39.34,0.87
2025-04-17,SKU005,27.97,0.76
2025-04-17,SKU006,35.62,0.84
2025-04-17,SKU007,22.8,0.9
2025-04-17,SKU008,18.73,0.92
2025-04-17,SKU009,17.27,0.92
2025-04-17,SKU010,13.51,0.79
2025-04-17,SKU011,29.1,0.86
2025-04-17,SKU012,20.9,0.91
2025-04-17,SKU013,21.15,0.89
2025-04-17,SKU014,17.0,0.87
2025-04-18,SKU001,39.16,0.78
2025-04-18,SKU002,30.4,0.91
2025-04-18,SKU003,8.46,0.77
2025-04-18,SKU004,34.81,0.8
2025-04-18,SKU005,24.64,0.8
2025-04-18,SKU006,37.63,0.9
2025-04-18,SKU007,23.23,0.76
2025-04-18,SKU008,19.52,0.78
2025-04-18,SKU009,15.0,0.79
2025-04-18,SKU010,13.49,0.94
2025-04-18,SKU011,23.56,0.92
2025-04-18,SKU012,21.03,0.94
2025-04-18,SKU013,21.96,0.77
2025-04-18,SKU014,11.68,0.94
2025-04-19,SKU001,49.17,0.76
2025-04-19,SKU002,27.06,0.83
2025-04-19,SKU003,9.33,0.88
2025-04-19,SKU004,35.76,0.92
2025-04-19,SKU005,23.83,0.76
2025-04-19,SKU006,32.18,0.92
2025-04-19,SKU007,21.16,0.77
2025-04-19,SKU008,19.49,0.88
2025-04-19,SKU009,14.97,0.82
2025-04-19,SKU010,13.58,0.83
2025-04-19,SKU011,23.93,0.83
2025-04-19,SKU012,18.75,0.89
2025-04-19,SKU013,21.1,0.8
2025-04-19,SKU014,13.82,0.89
2025-04-20,SKU001,51.59,0.84
2025-04-20,SKU002,34.6,0.78
2025-04-20,SKU003,10.73,0.8
2025-04-20,SKU004,37.41,0.79
2025-04-20,SKU005,25.0,0.94
2025-04-20,SKU006,30.75,0.8
2025-04-20,SKU007,25.56,0.85
2025-04-20,SKU008,21.89,0.8
2025-04-20,SKU009,15.47,0.82
2025-04-20,SKU010,12.87,0.78
2025-04-20,SKU011,31.24,0.79
2025-04-20,SKU012,21.06,0.85
2025-04-20,SKU013,22.9,0.87
2025-04-20,SKU014,15.85,0.77
2025-04-21,SKU001,45.79,0.89
2025-04-21,SKU002,35.21,0.78
2025-04-21,SKU003,11.07,0.93
2025-04-21,SKU004,40.57,0.82
2025-04-21,SKU005,25.19,0.88
2025-04-21,SKU006,31.5,0.75
2025-04-21,SKU007,23.08,0.84
2025-04-21,SKU008,19.89,0.77
2025-04-21,SKU009,13.55,0.85
2025-04-21,SKU010,13.88,0.94
2025-04-21,SKU011,29.15,0.89
2025-04-21,SKU012,18.39,0.92
2025-04-21,SKU013,22.99,0.94
2025-04-21,SKU014,15.67,0.82
2025-04-22,SKU001,46.75,0.9
2025-04-22,SKU002,29.42,0.9
2025-04-22,SKU003,10.69,0.89
2025-04-22,SKU004,42.77,0.83
2025-04-22,SKU005,24.62,0.8
2025-04-22,SKU006,39.99,0.95
2025-04-22,SKU007,24.17,0.87
2025-04-22,SKU008,20.44,0.75
2025-04-22,SKU009,17.47,0.9
2025-04-22,SKU010,13.89,0.78
2025-04-22,SKU011,30.93,0.88
2025-04-22,SKU012,22.82,0.92
2025-04-22,SKU013,22.31,0.75
2025-04-22,SKU014,16.41,0.78
2025-04-23,SKU001,45.97,0.81
2025-04-23,SKU002,31.6,0.75
2025-04-23,SKU003,10.42,0.94
2025-04-23,SKU004,37.28,0.95
2025-04-23,SKU005,31.37,0.85
2025-04-23,SKU006,35.86,0.93
2025-04-23,SKU007,21.36,0.91
2025-04-23,SKU008,19.69,0.85
2025-04-23,SKU009,15.73,0.89
2025-04-23,SKU010,12.14,0.81
2025-04-23,SKU011,25.08,0.87
2025-04-23,SKU012,19.97,0.83
2025-04-23,SKU013,21.97,0.87
2025-04-23,SKU014,17.02,0.86
2025-04-24,SKU001,42.44,0.85
2025-04-24,SKU002,33.19,0.86
2025-04-24,SKU003,10.5,0.88
2025-04-24,SKU004,42.07,0.86
2025-04-24,SKU005,25.31,0.9
2025-04-24,SKU006,35.48,0.85
2025-04-24,SKU007,22.63,0.82
2025-04-24,SKU008,19.32,0.76
2025-04-24,SKU009,15.21,0.92
2025-04-24,SKU010,13.62,0.83
2025-04-24,SKU011,26.43,0.87
2025-04-24,SKU012,16.94,0.89
2025-04-24,SKU013,26.03,0.76
2025-04-24,SKU014,15.49,0.91
2025-04-25,SKU001,48.42,0.82
2025-04-25,SKU002,31.48,0.86
2025-04-25,SKU003,9.37,0.77
2025-04-25,SKU004,37.46,0.89
2025-04-25,SKU005,18.53,0.91
2025-04-25,SKU006,33.74,0.86
2025-04-25,SKU007,22.48,0.76
2025-04-25,SKU008,18.09,0.8
2025-04-25,SKU009,14.39,0.79
2025-04-25,SKU010,12.04,0.78
2025-04-25,SKU011,24.14,0.92
2025-04-25,SKU012,19.63,0.93
2025-04-25,SKU013,22.74,0.88
2025-04-25,SKU014,14.84,0.81
2025-04-26,SKU001,42.84,0.94
2025-04-26,SKU002,35.59,0.86
2025-04-26,SKU003,9.88,0.76
2025-04-26,SKU004,35.54,0.86
2025-04-26,SKU005,24.93,0.85
2025-04-26,SKU006,29.92,0.86
2025-04-26,SKU007,20.54,0.77
2025-04-26,SKU008,17.58,0.92
2025-04-26,SKU009,15.38,0.77
2025-04-26,SKU010,12.58,0.76
2025-04-26,SKU011,23.76,0.85
2025-04-26,SKU012,17.27,0.77
2025-04-26,SKU013,22.06,0.89
2025-04-26,SKU014,11.83,0.91
2025-04-27,SKU001,45.13,0.87
2025-04-27,SKU002,33.13,0.77
2025-04-27,SKU003,8.85,0.81
2025-04-27,SKU004,42.81,0.85
2025-04-27,SKU005,28.7,0.8
2025-04-27,SKU006,35.69,0.78
2025-04-27,SKU007,22.77,0.76
2025-04-27,SKU008,20.78,0.83
2025-04-27,SKU009,15.46,0.84
2025-04-27,SKU010,14.51,0.76
2025-04-27,SKU011,24.32,0.9
2025-04-27,SKU012,21.79,0.83
2025-04-27,SKU013,28.41,0.79
2025-04-27,SKU014,16.74,0.81
2025-04-28,SKU001,50.57,0.94
2025-04-28,SKU002,33.75,0.85
2025-04-28,SKU003,9.77,0.94
2025-04-28,SKU004,38.9,0.81
2025-04-28,SKU005,24.38,0.89
2025-04-28,SKU006,38.03,0.95
2025-04-28,SKU007,25.02,0.91
2025-04-28,SKU008,21.57,0.82
2025-04-28,SKU009,13.65,0.9
2025-04-28,SKU010,12.05,0.91
2025-04-28,SKU011,27.26,0.78
2025-04-28,SKU012,17.29,0.75
2025-04-28,SKU013,25.77,0.93
2025-04-28,SKU014,16.24,0.87
2025-04-29,SKU001,44.56,0.93
2025-04-29,SKU002,36.18,0.9
2025-04-29,SKU003,11.22,0.76
2025-04-29,SKU004,34.26,0.78
2025-04-29,SKU005,25.44,0.89
2025-04-29,SKU006,35.83,0.77
2025-04-29,SKU007,23.02,0.77
2025-04-29,SKU008,21.12,0.89
2025-04-29,SKU009,16.11,0.84
2025-04-29,SKU010,12.1,0.78
2025-04-29,SKU011,27.49,0.94
2025-04-29,SKU012,20.7,0.77
2025-04-29,SKU013,24.9,0.83
2025-04-29,SKU014,15.11,0.85
2025-04-30,SKU001,40.76,0.76
2025-04-30,SKU002,37.35,0.87
2025-04-30,SKU003,11.24,0.94
2025-04-30,SKU004,40.92,0.76
2025-04-30,SKU005,26.98,0.93
2025-04-30,SKU006,35.61,0.75
2025-04-30,SKU007,23.51,0.84
2025-04-30,SKU008,20.74,0.93
2025-04-30,SKU009,16.58,0.82
2025-04-30,SKU010,11.39,0.77
2025-04-30,SKU011,24.02,0.85
2025-04-30,SKU012,18.97,0.86
2025-04-30,SKU013,21.26,0.77
2025-04-30,SKU014,15.45,0.77
2025-05-01,SKU001,44.67,0.75
2025-05-01,SKU002,31.12,0.76
2025-05-01,SKU003,9.37,0.8
2025-05-01,SKU004,38.96,0.82
2025-05-01,SKU005,24.83,0.79
2025-05-01,SKU006,40.14,0.79
2025-05-01,SKU007,23.65,0.87
2025-05-01,SKU008,21.37,0.8
2025-05-01,SKU009,15.98,0.89
2025-05-01,SKU010,14.04,0.86
2025-05-01,SKU011,25.02,0.88
2025-05-01,SKU012,18.29,0.77
2025-05-01,SKU013,25.79,0.89
2025-05-01,SKU014,17.54,0.84
2025-05-02,SKU001,42.09,0.91
2025-05-02,SKU002,29.34,0.85
2025-05-02,SKU003,8.75,0.79
2025-05-02,SKU004,36.43,0.86
2025-05-02,SKU005,18.66,0.84
2025-05-02,SKU006,33.3,0.78
2025-05-02,SKU007,21.14,0.76
2025-05-02,SKU008,15.3,0.82
2025-05-02,SKU009,13.52,0.78
2025-05-02,SKU010,11.33,0.78
2025-05-02,SKU011,22.84,0.77
2025-05-02,SKU012,16.18,0.93
2025-05-02,SKU013,27.88,0.79
2025-05-02,SKU014,12.22,0.92
2025-05-03,SKU001,38.61,0.86
2025-05-03,SKU002,30.83,0.92
2025-05-03,SKU003,9.53,0.93
2025-05-03,SKU004,35.95,0.82
2025-05-03,SKU005,21.32,0.82
2025-05-03,SKU006,29.64,0.87
2025-05-03,SKU007,20.75,0.76
2025-05-03,SKU008,15.85,0.82
2025-05-03,SKU009,15.19,0.81
2025-05-03,SKU010,13.42,0.8
2025-05-03,SKU011,22.6,0.8
2025-05-03,SKU012,17.38,0.89
2025-05-03,SKU013,20.74,0.92
2025-05-03,SKU014,13.86,0.8
2025-05-04,SKU001,44.87,0.84
2025-05-04,SKU002,28.4,0.79
2025-05-04,SKU003,11.98,0.85
2025-05-04,SKU004,40.86,0.93
2025-05-04,SKU005,26.18,0.94
2025-05-04,SKU006,37.33,0.88
2025-05-04,SKU007,25.58,0.94
2025-05-04,SKU008,19.74,0.95
2025-05-04,SKU009,15.57,0.81
2025-05-04,SKU010,14.76,0.86
2025-05-04,SKU011,24.43,0.91
2025-05-04,SKU012,17.55,0.87
2025-05-04,SKU013,25.02,0.86
2025-05-04,SKU014,15.51,0.89
2025-05-05,SKU001,49.04,0.91
2025-05-05,SKU002,33.68,0.95
2025-05-05,SKU003,9.53,0.9
2025-05-05,SKU004,37.94,0.92
2025-05-05,SKU005,25.79,0.91
2025-05-05,SKU006,35.35,0.89
2025-05-05,SKU007,24.01,0.83
2025-05-05,SKU008,22.09,0.91
2025-05-05,SKU009,16.65,0.9
2025-05-05,SKU010,16.03,0.79
2025-05-05,SKU011,22.59,0.75
2025-05-05,SKU012,20.75,0.9
2025-05-05,SKU013,25.24,0.85
2025-05-05,SKU014,15.6,0.75
2025-05-06,SKU001,41.3,0.93
2025-05-06,SKU002,31.75,0.84
2025-05-06,SKU003,8.53,0.85
2025-05-06,SKU004,39.7,0.77
2025-05-06,SKU005,30.31,0.82
2025-05-06,SKU006,35.03,0.83
2025-05-06,SKU007,23.73,0.87
2025-05-06,SKU008,21.5,0.81
2025-05-06,SKU009,14.81,0.84
2025-05-06,SKU010,13.02,0.91
2025-05-06,SKU011,27.09,0.82
2025-05-06,SKU012,18.6,0.76
2025-05-06,SKU013,23.02,0.94
2025-05-06,SKU014,13.04,0.87
2025-05-07,SKU001,46.1,0.79
2025-05-07,SKU002,34.85,0.86
2025-05-07,SKU003,10.08,0.76
2025-05-07,SKU004,36.04,0.75
2025-05-07,SKU005,20.61,0.85
2025-05-07,SKU006,39.48,0.86
2025-05-07,SKU007,23.82,0.92
2025-05-07,SKU008,18.11,0.86
2025-05-07,SKU009,16.26,0.87
2025-05-07,SKU010,14.08,0.87
2025-05-07,SKU011,26.71,0.83
2025-05-07,SKU012,18.21,0.76
2025-05-07,SKU013,22.94,0.95
2025-05-07,SKU014,13.88,0.84
2025-05-08,SKU001,42.26,0.86
2025-05-08,SKU002,32.37,0.78
2025-05-08,SKU003,9.72,0.91
2025-05-08,SKU004,40.04,0.9
2025-05-08,SKU005,29.71,0.93
2025-05-08,SKU006,37.79,0.85
2025-05-08,SKU007,20.46,0.78
2025-05-08,SKU008,18.85,0.81
2025-05-08,SKU009,15.35,0.79
2025-05-08,SKU010,15.19,0.76
2025-05-08,SKU011,25.55,0.78
2025-05-08,SKU012,20.31,0.78
2025-05-08,SKU013,21.87,0.81
2025-05-08,SKU014,14.67,0.8
2025-05-09,SKU001,45.83,0.76
2025-05-09,SKU002,28.32,0.79
2025-05-09,SKU003,8.78,0.9
2025-05-09,SKU004,36.37,0.85
2025-05-09,SKU005,24.06,0.84
2025-05-09,SKU006,36.45,0.78
2025-05-09,SKU007,22.27,0.78
2025-05-09,SKU008,16.59,0.86
2025-05-09,SKU009,13.97,0.8
2025-05-09,SKU010,10.32,0.82
2025-05-09,SKU011,22.97,0.87
2025-05-09,SKU012,18.28,0.79
2025-05-09,SKU013,20.03,0.89
2025-05-09,SKU014,11.64,0.92
2025-05-10,SKU001,39.62,0.77
2025-05-10,SKU002,31.2,0.94
2025-05-10,SKU003,10.91,0.82
2025-05-10,SKU004,35.34,0.87
2025-05-10,SKU005,24.1,0.93
2025-05-10,SKU006,33.92,0.78
2025-05-10,SKU007,21.78,0.89
2025-05-10,SKU008,15.54,0.77
2025-05-10,SKU009,13.93,0.79
2025-05-10,SKU010,11.35,0.9
2025-05-10,SKU011,22.61,0.87
2025-05-10,SKU012,18.32,0.92
2025-05-10,SKU013,23.73,0.83
2025-05-10,SKU014,15.78,0.88
2025-05-11,SKU001,45.02,0.84
2025-05-11,SKU002,32.75,0.77
2025-05-11,SKU003,9.79,0.85
2025-05-11,SKU004,32.19,0.77
2025-05-11,SKU005,29.44,0.85
2025-05-11,SKU006,32.48,0.92
2025-05-11,SKU007,23.07,0.89
2025-05-11,SKU008,18.13,0.76
2025-05-11,SKU009,15.0,0.83
2025-05-11,SKU010,12.69,0.94
2025-05-11,SKU011,29.63,0.83
2025-05-11,SKU012,17.64,0.9
2025-05-11,SKU013,22.18,0.88
2025-05-11,SKU014,16.06,0.83
2025-05-12,SKU001,44.87,0.93
2025-05-12,SKU002,32.66,0.85
2025-05-12,SKU003,9.68,0.75
2025-05-12,SKU004,35.08,0.94
2025-05-12,SKU005,26.27,0.92
2025-05-12,SKU006,35.86,0.82
2025-05-12,SKU007,22.63,0.94
2025-05-12,SKU008,17.25,0.92
2025-05-12,SKU009,19.23,0.83
2025-05-12,SKU010,12.17,0.94
2025-05-12,SKU011,20.69,0.92
2025-05-12,SKU012,18.19,0.94
2025-05-12,SKU013,22.91,0.82
2025-05-12,SKU014,12.37,0.79
2025-05-13,SKU001,44.06,0.77
2025-05-13,SKU002,35.6,0.81
2025-05-13,SKU003,11.08,0.84
2025-05-13,SKU004,36.1,0.89
2025-05-13,SKU005,25.02,0.91
2025-05-13,SKU006,35.49,0.89
2025-05-13,SKU007,23.85,0.87
2025-05-13,SKU008,18.55,0.78
2025-05-13,SKU009,16.18,0.85
2025-05-13,SKU010,13.84,0.79
2025-05-13,SKU011,23.29,0.79
2025-05-13,SKU012,19.61,0.8
2025-05-13,SKU013,25.7,0.76
2025-05-13,SKU014,16.9,0.88
2025-05-14,SKU001,47.78,0.8
2025-05-14,SKU002,34.58,0.95
2025-05-14,SKU003,10.31,0.76
2025-05-14,SKU004,41.21,0.85
2025-05-14,SKU005,26.42,0.95
2025-05-14,SKU006,32.9,0.9
2025-05-14,SKU007,21.44,0.94
2025-05-14,SKU008,16.85,0.77
2025-05-14,SKU009,17.38,0.83
2025-05-14,SKU010,12.35,0.86
2025-05-14,SKU011,30.94,0.78
2025-05-14,SKU012,19.01,0.87
2025-05-14,SKU013,22.92,0.82
2025-05-14,SKU014,14.67,0.78
2025-05-15,SKU001,38.97,0.92
2025-05-15,SKU002,37.21,0.83
2025-05-15,SKU003,12.7,0.92
2025-05-15,SKU004,36.49,0.9
2025-05-15,SKU005,23.18,0.83
2025-05-15,SKU006,38.52,0.91
2025-05-15,SKU007,24.01,0.92
2025-05-15,SKU008,19.52,0.84
2025-05-15,SKU009,14.61,0.83
2025-05-15,SKU010,12.49,0.8
2025-05-15,SKU011,27.75,0.81
2025-05-15,SKU012,19.15,0.84
2025-05-15,SKU013,20.34,0.89
2025-05-15,SKU014,13.78,0.85
2025-05-16,SKU001,42.52,0.81
2025-05-16,SKU002,28.65,0.92
2025-05-16,SKU003,7.17,0.76
2025-05-16,SKU004,36.74,0.92
2025-05-16,SKU005,24.83,0.92
2025-05-16,SKU006,29.41,0.86
2025-05-16,SKU007,18.53,0.9
2025-05-16,SKU008,19.06,0.88
2025-05-16,SKU009,16.18,0.8
2025-05-16,SKU010,10.8,0.88
2025-05-16,SKU011,22.02,0.8
2025-05-16,SKU012,20.03,0.91
2025-05-16,SKU013,19.33,0.81
2025-05-16,SKU014,13.88,0.83
2025-05-17,SKU001,40.05,0.89
2025-05-17,SKU002,25.87,0.84
2025-05-17,SKU003,8.9,0.87
2025-05-17,SKU004,30.64,0.94
2025-05-17,SKU005,24.98,0.95
2025-05-17,SKU006,32.36,0.86
2025-05-17,SKU007,22.87,0.86
2025-05-17,SKU008,15.8,0.92
2025-05-17,SKU009,14.75,0.94
2025-05-17,SKU010,10.42,0.79
2025-05-17,SKU011,21.64,0.77
2025-05-17,SKU012,15.03,0.79
2025-05-17,SKU013,19.67,0.82
2025-05-17,SKU014,13.66,0.8
2025-05-18,SKU001,45.95,0.93
2025-05-18,SKU002,34.63,0.79
2025-05-18,SKU003,10.07,0.76
2025-05-18,SKU004,36.45,0.93
2025-05-18,SKU005,24.95,0.91
2025-05-18,SKU006,35.06,0.89
2025-05-18,SKU007,23.11,0.84
2025-05-18,SKU008,18.16,0.83
2025-05-18,SKU009,15.75,0.8
2025-05-18,SKU010,12.43,0.84
2025-05-18,SKU011,24.92,0.76
2025-05-18,SKU012,20.38,0.93
2025-05-18,SKU013,19.76,0.86
2025-05-18,SKU014,10.79,0.79
2025-05-19,SKU001,41.38,0.81
2025-05-19,SKU002,33.96,0.88
2025-05-19,SKU003,10.93,0.77
2025-05-19,SKU004,41.21,0.9
2025-05-19,SKU005,27.77,0.94
2025-05-19,SKU006,40.53,0.82
2025-05-19,SKU007,24.36,0.83
2025-05-19,SKU008,21.95,0.91
2025-05-19,SKU009,16.91,0.86
2025-05-19,SKU010,10.66,0.85
2025-05-19,SKU011,23.03,0.8
2025-05-19,SKU012,18.95,0.77
2025-05-19,SKU013,24.79,0.88
2025-05-19,SKU014,16.43,0.93
2025-05-20,SKU001,47.49,0.79
2025-05-20,SKU002,30.51,0.76
2025-05-20,SKU003,10.72,0.84
2025-05-20,SKU004,39.94,0.76
2025-05-20,SKU005,25.75,0.76
2025-05-20,SKU006,35.4,0.79
2025-05-20,SKU007,22.07,0.83
2025-05-20,SKU008,17.99,0.77
2025-05-20,SKU009,15.52,0.77
2025-05-20,SKU010,14.36,0.77
2025-05-20,SKU011,22.09,0.84
2025-05-20,SKU012,20.44,0.86
2025-05-20,SKU013,26.39,0.76
2025-05-20,SKU014,17.34,0.9
2025-05-21,SKU001,42.35,0.77
2025-05-21,SKU002,31.01,0.8
2025-05-21,SKU003,9.8,0.77
2025-05-21,SKU004,45.19,0.76
2025-05-21,SKU005,25.39,0.91
2025-05-21,SKU006,34.64,0.86
2025-05-21,SKU007,21.9,0.78
2025-05-21,SKU008,20.66,0.91
2025-05-21,SKU009,16.06,0.93
2025-05-21,SKU010,14.37,0.88
2025-05-21,SKU011,26.14,0.87
2025-05-21,SKU012,24.38,0.85
2025-05-21,SKU013,25.65,0.76
2025-05-21,SKU014,15.5,0.77
2025-05-22,SKU001,42.93,0.92
2025-05-22,SKU002,31.95,0.92
2025-05-22,SKU003,10.81,0.88
2025-05-22,SKU004,39.92,0.78
2025-05-22,SKU005,23.9,0.91
2025-05-22,SKU006,40.17,0.76
2025-05-22,SKU007,20.86,0.77
2025-05-22,SKU008,17.13,0.9
2025-05-22,SKU009,15.8,0.83
2025-05-22,SKU010,14.18,0.87
2025-05-22,SKU011,24.91,0.82
2025-05-22,SKU012,20.28,0.87
2025-05-22,SKU013,22.11,0.92
2025-05-22,SKU014,17.64,0.82
2025-05-23,SKU001,44.51,0.81
2025-05-23,SKU002,31.28,0.75
2025-05-23,SKU003,9.1,0.77
2025-05-23,SKU004,37.9,0.94
2025-05-23,SKU005,22.46,0.85
2025-05-23,SKU006,27.24,0.82
2025-05-23,SKU007,21.37,0.79
2025-05-23,SKU008,16.07,0.89
2025-05-23,SKU009,14.61,0.79
2025-05-23,SKU010,12.68,0.87
2025-05-23,SKU011,21.41,0.85
2025-05-23,SKU012,16.95,0.94
2025-05-23,SKU013,18.39,0.86
2025-05-23,SKU014,15.02,0.9
2025-05-24,SKU001,40.3,0.85
2025-05-24,SKU002,25.78,0.83
2025-05-24,SKU003,9.44,0.89
2025-05-24,SKU004,38.61,0.87
2025-05-24,SKU005,23.93,0.89
2025-05-24,SKU006,35.16,0.8
2025-05-24,SKU007,20.2,0.82
2025-05-24,SKU008,17.43,0.93
2025-05-24,SKU009,12.23,0.9
2025-05-24,SKU010,11.33,0.81
2025-05-24,SKU011,24.77,0.86
2025-05-24,SKU012,18.02,0.91
2025-05-24,SKU013,20.7,0.78
2025-05-24,SKU014,14.5,0.89
2025-05-25,SKU001,47.34,0.88
2025-05-25,SKU002,25.51,0.89
2025-05-25,SKU003,9.11,0.9
2025-05-25,SKU004,40.01,0.91
2025-05-25,SKU005,26.06,0.82
2025-05-25,SKU006,31.96,0.88
2025-05-25,SKU007,21.9,0.95
2025-05-25,SKU008,16.58,0.82
2025-05-25,SKU009,15.45,0.87
2025-05-25,SKU010,12.31,0.84
2025-05-25,SKU011,22.52,0.77
2025-05-25,SKU012,18.93,0.84
2025-05-25,SKU013,22.86,0.8
2025-05-25,SKU014,15.28,0.84
2025-05-26,SKU001,42.23,0.79
2025-05-26,SKU002,33.03,0.79
2025-05-26,SKU003,9.82,0.87
2025-05-26,SKU004,38.19,0.92
2025-05-26,SKU005,26.63,0.79
2025-05-26,SKU006,38.57,0.91
2025-05-26,SKU007,22.34,0.83
2025-05-26,SKU008,18.92,0.88
2025-05-26,SKU009,15.06,0.82
2025-05-26,SKU010,12.6,0.78
2025-05-26,SKU011,24.05,0.77
2025-05-26,SKU012,20.62,0.84
2025-05-26,SKU013,19.62,0.82
2025-05-26,SKU014,14.73,0.9
2025-05-27,SKU001,39.89,0.94
2025-05-27,SKU002,33.04,0.81
2025-05-27,SKU003,12.09,0.79
2025-05-27,SKU004,41.37,0.81
2025-05-27,SKU005,21.84,0.81
2025-05-27,SKU006,34.96,0.87
2025-05-27,SKU007,24.22,0.77
2025-05-27,SKU008,19.9,0.9
2025-05-27,SKU009,15.3,0.87
2025-05-27,SKU010,13.31,0.94
2025-05-27,SKU011,25.58,0.9
2025-05-27,SKU012,20.55,0.79
2025-05-27,SKU013,25.67,0.81
2025-05-27,SKU014,14.35,0.84
2025-05-28,SKU001,43.91,0.79
2025-05-28,SKU002,33.92,0.89
2025-05-28,SKU003,9.54,0.94
2025-05-28,SKU004,35.66,0.77
2025-05-28,SKU005,27.12,0.77
2025-05-28,SKU006,29.36,0.76
2025-05-28,SKU007,20.86,0.8
2025-05-28,SKU008,19.06,0.85
2025-05-28,SKU009,16.7,0.94
2025-05-28,SKU010,11.64,0.9
2025-05-28,SKU011,23.18,0.93
2025-05-28,SKU012,17.87,0.83
2025-05-28,SKU013,24.47,0.76
2025-05-28,SKU014,16.56,0.93
2025-05-29,SKU001,38.6,0.95
2025-05-29,SKU002,31.25,0.9
2025-05-29,SKU003,9.66,0.95
2025-05-29,SKU004,38.73,0.87
2025-05-29,SKU005,26.97,0.76
2025-05-29,SKU006,33.6,0.88
2025-05-29,SKU007,20.23,0.87
2025-05-29,SKU008,16.83,0.86
2025-05-29,SKU009,13.97,0.92
2025-05-29,SKU010,13.11,0.92
2025-05-29,SKU011,24.87,0.85
2025-05-29,SKU012,16.61,0.93
2025-05-29,SKU013,19.23,0.83
2025-05-29,SKU014,15.69,0.88
2025-05-30,SKU001,35.76,0.94
2025-05-30,SKU002,28.91,0.76
2025-05-30,SKU003,9.83,0.92
2025-05-30,SKU004,32.33,0.91
2025-05-30,SKU005,25.26,0.9
2025-05-30,SKU006,28.87,0.87
2025-05-30,SKU007,21.26,0.76
2025-05-30,SKU008,19.52,0.8
2025-05-30,SKU009,12.45,0.84
2025-05-30,SKU010,12.02,0.86
2025-05-30,SKU011,20.45,0.87
2025-05-30,SKU012,18.08,0.87
2025-05-30,SKU013,20.62,0.81
2025-05-30,SKU014,14.84,0.85
2025-05-31,SKU001,40.21,0.93
2025-05-31,SKU002,26.21,0.86
2025-05-31,SKU003,8.49,0.93
2025-05-31,SKU004,29.46,0.91
2025-05-31,SKU005,23.06,0.83
2025-05-31,SKU006,34.98,0.78
2025-05-31,SKU007,21.63,0.82
2025-05-31,SKU008,15.86,0.87
2025-05-31,SKU009,13.89,0.85
2025-05-31,SKU010,12.67,0.76
2025-05-31,SKU011,17.19,0.93
2025-05-31,SKU012,15.81,0.84
2025-05-31,SKU013,22.37,0.84
2025-05-31,SKU014,14.18,0.8
2025-06-01,SKU001,76.95,0.81
2025-06-01,SKU002,58.51,0.93
2025-06-01,SKU003,18.51,0.81
2025-06-01,SKU004,62.93,0.89
2025-06-01,SKU005,43.84,0.78
2025-06-01,SKU006,68.89,0.9
2025-06-01,SKU007,41.01,0.87
2025-06-01,SKU008,34.26,0.88
2025-06-01,SKU009,28.53,0.8
2025-06-01,SKU010,20.93,0.79
2025-06-01,SKU011,51.12,0.79
2025-06-01,SKU012,32.56,0.84
2025-06-01,SKU013,36.3,0.85
2025-06-01,SKU014,27.16,0.92
2025-06-02,SKU001,78.74,0.78
2025-06-02,SKU002,63.7,0.75
2025-06-02,SKU003,17.99,0.89
2025-06-02,SKU004,67.22,0.9
2025-06-02,SKU005,42.87,0.89
2025-06-02,SKU006,61.53,0.93
2025-06-02,SKU007,45.43,0.9
2025-06-02,SKU008,32.93,0.92
2025-06-02,SKU009,27.82,0.83
2025-06-02,SKU010,21.34,0.75
2025-06-02,SKU011,49.87,0.77
2025-06-02,SKU012,32.88,0.75
2025-06-02,SKU013,40.34,0.86
2025-06-02,SKU014,26.96,0.88
2025-06-03,SKU001,82.2,0.92
2025-06-03,SKU002,56.55,0.82
2025-06-03,SKU003,17.39,0.94
2025-06-03,SKU004,77.36,0.87
2025-06-03,SKU005,44.9,0.83
