date,country,wheat_price_sar_per_ton,availability_tons
2024-07-13,Germany,978.7,5793
2024-07-13,Romania,888.82,6192
2024-07-14,United States,986.82,5875
2024-07-14,Australia,889.54,7233
2024-07-14,Canada,1055.21,9835
2024-07-14,Argentina,852.9,5187
2024-07-14,Germany,984.57,3138
2024-07-14,Romania,922.81,3122
2024-07-15,United States,973.63,7795
2024-07-15,Australia,917.28,13376
2024-07-15,Canada,1089.0,5191
2024-07-15,Argentina,854.38,5208
2024-07-15,Germany,951.93,7849
2024-07-15,Romania,889.91,3757
2024-07-16,United States,1010.91,7433
2024-07-16,Australia,915.88,13895
2024-07-16,Canada,1057.24,13945
2024-07-16,Argentina,829.93,6156
2024-07-16,Germany,967.36,8031
2024-07-16,Romania,914.58,4132
2024-07-17,United States,1017.09,10031
2024-07-17,Australia,931.56,15859
2024-07-17,Canada,1039.38,8876
2024-07-17,Argentina,862.71,7071
2024-07-17,Germany,982.19,4962
2024-07-17,Romania,886.76,7413
2024-07-18,United States,975.4,10774
2024-07-18,Australia,923.96,10818
2024-07-18,Canada,1043.41,14330
2024-07-18,Argentina,878.07,2777
2024-07-18,Germany,969.78,5214
2024-07-18,Romania,919.72,2708
2024-07-19,United States,984.0,9825
2024-07-19,Australia,900.6,14368
2024-07-19,Canada,1065.22,13994
2024-07-19,Argentina,876.78,3154
2024-07-19,Germany,974.13,4858
2024-07-19,Romania,903.42,4621
2024-07-20,United States,1008.83,10987
2024-07-20,Australia,923.88,14807
2024-07-20,Canada,1073.87,6798
2024-07-20,Argentina,847.55,6538
2024-07-20,Germany,935.2,5782
2024-07-20,Romania,908.18,6443
2024-07-21,United States,979.88,9531
2024-07-21,Australia,928.53,15996
2024-07-21,Canada,1072.74,9108
2024-07-21,Argentina,834.92,5301
2024-07-21,Germany,928.22,4472
2024-07-21,Romania,881.97,5405
2024-07-22,United States,984.38,9997
2024-07-22,Australia,911.88,13749
2024-07-22,Canada,1063.19,5264
2024-07-22,Argentina,824.53,7441
2024-07-22,Germany,971.92,4332
2024-07-22,Romania,903.34,7326
2024-07-23,United States,993.39,4268
2024-07-23,Australia,918.55,16266
2024-07-23,Canada,1035.39,14812
2024-07-23,Argentina,838.15,6124
2024-07-23,Germany,958.9,5854
2024-07-23,Romania,896.44,6925
2024-07-24,United States,1016.4,6879
2024-07-24,Australia,941.25,13850
2024-07-24,Canada,1049.45,10602
2024-07-24,Argentina,827.37,5939
2024-07-24,Germany,958.0,8803
2024-07-24,Romania,903.49,3265
2024-07-25,United States,1012.51,8754
2024-07-25,Australia,911.55,8583
2024-07-25,Canada,1068.38,14892
2024-07-25,Argentina,850.26,5715
2024-07-25,Germany,981.92,7852
2024-07-25,Romania,897.49,6946
2024-07-26,United States,988.24,5868
2024-07-26,Australia,899.56,8595
2024-07-26,Canada,1034.06,13480
2024-07-26,Argentina,848.51,6759
2024-07-26,Germany,964.4,6538
2024-07-26,Romania,909.15,2987
2024-07-27,United States,963.46,6646
2024-07-27,Australia,897.76,8301
2024-07-27,Canada,1048.57,13947
2024-07-27,Argentina,854.27,5666
2024-07-27,Germany,969.6,3588
2024-07-27,Romania,888.25,5064
2024-07-28,United States,987.63,11464
2024-07-28,Australia,925.48,10634
2024-07-28,Canada,1042.49,13692
2024-07-28,Argentina,820.04,3852
2024-07-28,Germany,974.65,7153
2024-07-28,Romania,886.49,2860
2024-07-29,United States,983.42,9685
2024-07-29,Australia,910.28,12343
2024-07-29,Canada,1048.06,7729
2024-07-29,Argentina,863.73,4191
2024-07-29,Germany,947.56,8527
2024-07-29,Romania,903.96,5994
2024-07-30,United States,1011.24,7545
2024-07-30,Australia,941.76,10553
2024-07-30,Canada,1074.68,8560
2024-07-30,Argentina,856.39,4965
2024-07-30,Germany,938.71,7999
2024-07-30,Romania,924.71,3567
2024-07-31,United States,984.95,5976
2024-07-31,Australia,959.8,17384
2024-07-31,Canada,1040.08,10586
2024-07-31,Argentina,819.16,7276
2024-07-31,Germany,951.71,5497
2024-07-31,Romania,910.57,6827
2024-08-01,United States,973.42,4787
2024-08-01,Australia,919.86,17545
2024-08-01,Canada,1027.68,8382
2024-08-01,Argentina,855.07,5897
2024-08-01,Germany,926.8,3986
2024-08-01,Romania,951.97,5178
2024-08-02,United States,972.05,4264
2024-08-02,Australia,905.78,7192
2024-08-02,Canada,1046.12,7242
2024-08-02,Argentina,799.74,6402
2024-08-02,Germany,992.94,5386
2024-08-02,Romania,913.4,6953
2024-08-03,United States,996.55,9463
2024-08-03,Australia,942.53,7770
2024-08-03,Canada,1050.36,6992
2024-08-03,Argentina,874.89,3864
2024-08-03,Germany,986.63,4887
2024-08-03,Romania,900.74,3317
2024-08-04,United States,963.5,11869
2024-08-04,Australia,913.85,13821
2024-08-04,Canada,981.59,11172
2024-08-04,Argentina,852.53,4287
2024-08-04,Germany,948.3,3651
2024-08-04,Romania,888.25,6978
2024-08-05,United States,991.63,5927
2024-08-05,Australia,921.85,12067
2024-08-05,Canada,1041.14,14491
2024-08-05,Argentina,845.21,4545
2024-08-05,Germany,946.52,4992
2024-08-05,Romania,881.73,5264
2024-08-06,United States,996.03,6962
2024-08-06,Australia,889.32,13499
2024-08-06,Canada,1009.69,6191
2024-08-06,Argentina,892.96,3286
2024-08-06,Germany,986.82,5009
2024-08-06,Romania,887.83,3898
2024-08-07,United States,997.16,9793
2024-08-07,Australia,918.84,11374
2024-08-07,Canada,1022.23,10221
2024-08-07,Argentina,808.14,5322
2024-08-07,Germany,957.05,4456
2024-08-07,Romania,907.72,5095
2024-08-08,United States,989.21,7080
2024-08-08,Australia,921.38,12221
2024-08-08,Canada,1041.31,6547
2024-08-08,Argentina,854.84,4928
2024-08-08,Germany,986.97,7374
2024-08-08,Romania,902.47,7280
2024-08-09,United States,984.86,8719
2024-08-09,Australia,909.22,11190
2024-08-09,Canada,1059.73,10488
2024-08-09,Argentina,831.33,4108
2024-08-09,Germany,975.3,4571
2024-08-09,Romania,904.04,4759
2024-08-10,United States,1000.71,11215
2024-08-10,Australia,878.28,13830
2024-08-10,Canada,1030.58,5351
2024-08-10,Argentina,839.67,6703
2024-08-10,Germany,909.51,4584
2024-08-10,Romania,883.8,4650
2024-08-11,United States,1014.0,9655
2024-08-11,Australia,896.01,11352
2024-08-11,Canada,1056.78,11410
2024-08-11,Argentina,879.51,6296
2024-08-11,Germany,943.5,4659
2024-08-11,Romania,872.48,6634
2024-08-12,United States,941.01,5456
2024-08-12,Australia,919.9,12679
2024-08-12,Canada,1063.89,13362
2024-08-12,Argentina,826.55,2567
2024-08-12,Germany,1003.72,4908
2024-08-12,Romania,927.84,6513
2024-08-13,United States,991.04,8219
2024-08-13,Australia,916.15,6134
2024-08-13,Canada,1070.23,6594
2024-08-13,Argentina,829.6,6379
2024-08-13,Germany,927.3,8091
2024-08-13,Romania,922.4,5715
2024-08-14,United States,968.05,5255
2024-08-14,Australia,897.97,17840
2024-08-14,Canada,1043.09,9705
2024-08-14,Argentina,858.67,6740
2024-08-14,Germany,968.47,7679
2024-08-14,Romania,936.55,3096
2024-08-15,United States,983.92,7106
2024-08-15,Australia,914.23,15121
2024-08-15,Canada,1017.98,13876
2024-08-15,Argentina,860.36,2707
2024-08-15,Germany,988.23,7937
2024-08-15,Romania,871.28,3264
2024-08-16,United States,987.36,4523
2024-08-16,Australia,912.46,12483
2024-08-16,Canada,983.24,7208
2024-08-16,Argentina,841.95,4787
2024-08-16,Germany,944.07,8030
2024-08-16,Romania,917.89,3221
2024-08-17,United States,964.71,8248
2024-08-17,Australia,921.18,13583
2024-08-17,Canada,1042.88,12934
2024-08-17,Argentina,847.15,3990
2024-08-17,Germany,954.88,5637
2024-08-17,Romania,934.19,6002
2024-08-18,United States,1001.09,6581
2024-08-18,Australia,897.21,14808
2024-08-18,Canada,1038.5,7348
2024-08-18,Argentina,852.15,5999
2024-08-18,Germany,966.09,4537
2024-08-18,Romania,903.67,7346
2024-08-19,United States,962.73,8078
2024-08-19,Australia,931.75,15141
2024-08-19,Canada,1030.76,13869
2024-08-19,Argentina,834.07,3034
2024-08-19,Germany,1007.29,4721
2024-08-19,Romania,917.8,4521
2024-08-20,United States,976.55,8675
2024-08-20,Australia,899.88,17812
2024-08-20,Canada,1055.98,13264
2024-08-20,Argentina,786.92,5981
2024-08-20,Germany,920.34,8924
2024-08-20,Romania,881.33,6542
2024-08-21,United States,975.08,7683
2024-08-21,Australia,918.08,6272
2024-08-21,Canada,1016.99,6969
2024-08-21,Argentina,842.03,3910
2024-08-21,Germany,958.77,3652
2024-08-21,Romania,915.64,7434
2024-08-22,United States,989.68,6782
2024-08-22,Australia,903.13,16018
2024-08-22,Canada,1030.83,6528
2024-08-22,Argentina,863.83,3618
2024-08-22,Germany,970.5,5249
2024-08-22,Romania,878.07,2515
2024-08-23,United States,1008.14,4430
2024-08-23,Australia,868.56,12614
2024-08-23,Canada,1038.91,8314
2024-08-23,Argentina,869.4,4305
2024-08-23,Germany,978.32,3190
2024-08-23,Romania,893.11,4271
2024-08-24,United States,976.55,4143
2024-08-24,Australia,888.76,14755
2024-08-24,Canada,1026.95,14030
2024-08-24,Argentina,822.95,3183
2024-08-24,Germany,975.03,6793
2024-08-24,Romania,886.35,6295
2024-08-25,United States,963.46,4691
2024-08-25,Australia,885.44,10505
2024-08-25,Canada,1016.72,13280
2024-08-25,Argentina,856.3,5365
2024-08-25,Germany,933.27,7625
2024-08-25,Romania,860.44,4080
2024-08-26,United States,970.67,10526
2024-08-26,Australia,939.14,8540
2024-08-26,Canada,1030.69,12489
2024-08-26,Argentina,800.01,3288
2024-08-26,Germany,953.47,7972
2024-08-26,Romania,888.05,3158
2024-08-27,United States,928.49,9958
2024-08-27,Australia,894.96,8565
2024-08-27,Canada,1046.08,5551
2024-08-27,Argentina,842.32,6922
2024-08-27,Germany,956.39,5142
2024-08-27,Romania,856.28,3162
2024-08-28,United States,980.46,4076
2024-08-28,Australia,905.74,15975
2024-08-28,Canada,991.68,9029
2024-08-28,Argentina,858.14,4780
2024-08-28,Germany,969.51,4843
2024-08-28,Romania,877.99,5382
2024-08-29,United States,974.27,5111
2024-08-29,Australia,886.29,13911
2024-08-29,Canada,1038.23,12959
2024-08-29,Argentina,829.9,3918
2024-08-29,Germany,992.64,5546
2024-08-29,Romania,888.67,2891
2024-08-30,United States,984.26,10530
2024-08-30,Australia,869.42,6830
2024-08-30,Canada,1009.82,11658
2024-08-30,Argentina,807.98,4341
2024-08-30,Germany,907.57,7569
2024-08-30,Romania,903.16,3011
2024-08-31,United States,958.48,10876
2024-08-31,Australia,895.85,17473
2024-08-31,Canada,1054.32,9578
2024-08-31,Argentina,828.76,5109
2024-08-31,Germany,963.83,6779
2024-08-31,Romania,896.29,3980
2024-09-01,United States,966.62,6650
2024-09-01,Australia,909.43,8085
2024-09-01,Canada,1043.71,12246
2024-09-01,Argentina,884.65,4192
2024-09-01,Germany,979.6,4451
2024-09-01,Romania,907.95,6400
2024-09-02,United States,961.97,5123
2024-09-02,Australia,895.1,15818
2024-09-02,Canada,1014.42,13828
2024-09-02,Argentina,823.3,4323
2024-09-02,Germany,930.98,4155
2024-09-02,Romania,906.28,6544
2024-09-03,United States,987.04,4905
2024-09-03,Australia,928.05,10051
2024-09-03,Canada,1009.88,14732
2024-09-03,Argentina,820.22,3247
2024-09-03,Germany,968.14,3363
2024-09-03,Romania,893.58,6228
2024-09-04,United States,948.86,11505
2024-09-04,Australia,929.19,10021
2024-09-04,Canada,1040.93,8325
2024-09-04,Argentina,820.22,3934
2024-09-04,Germany,948.2,6446
2024-09-04,Romania,903.25,5772
2024-09-05,United States,941.39,8338
2024-09-05,Australia,900.83,10796
2024-09-05,Canada,1024.7,11499
2024-09-05,Argentina,837.39,2655
2024-09-05,Germany,938.17,8087
2024-09-05,Romania,896.25,7052
2024-09-06,United States,961.47,11228
2024-09-06,Australia,909.49,14738
2024-09-06,Canada,1026.49,9216
2024-09-06,Argentina,857.25,5464
2024-09-06,Germany,926.34,7951
2024-09-06,Romania,890.65,3452
2024-09-07,United States,989.78,8233
2024-09-07,Australia,909.47,9036
2024-09-07,Canada,1065.31,14513
2024-09-07,Argentina,846.6,4757
2024-09-07,Germany,934.17,3837
2024-09-07,Romania,902.22,4966
2024-09-08,United States,984.99,8550
2024-09-08,Australia,904.16,17007
2024-09-08,Canada,1032.21,13573
2024-09-08,Argentina,839.05,5209
2024-09-08,Germany,965.6,4187
2024-09-08,Romania,874.92,4865
2024-09-09,United States,1009.72,9388
2024-09-09,Australia,889.16,11131
2024-09-09,Canada,1015.97,9939
2024-09-09,Argentina,816.9,7242
2024-09-09,Germany,933.21,7825
2024-09-09,Romania,900.23,6105
2024-09-10,United States,984.8,6479
2024-09-10,Australia,920.66,16170
2024-09-10,Canada,1061.87,9697
2024-09-10,Argentina,848.74,6522
2024-09-10,Germany,967.85,5100
2024-09-10,Romania,898.76,6736
2024-09-11,United States,968.43,11005
2024-09-11,Australia,927.4,13114
2024-09-11,Canada,999.32,5876
2024-09-11,Argentina,819.43,2962
2024-09-11,Germany,940.29,6139
2024-09-11,Romania,919.11,6673
2024-09-12,United States,989.01,8186
2024-09-12,Australia,905.95,7333
2024-09-12,Canada,1009.32,12475
2024-09-12,Argentina,827.77,4831
2024-09-12,Germany,953.75,4206
2024-09-12,Romania,884.84,6388
2024-09-13,United States,1032.39,5357
2024-09-13,Australia,911.04,16532
2024-09-13,Canada,977.79,12953
2024-09-13,Argentina,819.15,2662
2024-09-13,Germany,986.46,7772
2024-09-13,Romania,895.8,3277
2024-09-14,United States,947.31,11936
2024-09-14,Australia,882.86,14821
2024-09-14,Canada,998.95,6739
2024-09-14,Argentina,827.74,7474
2024-09-14,Germany,982.48,3943
2024-09-14,Romania,904.65,6243
2024-09-15,United States,994.56,11313
2024-09-15,Australia,886.64,10653
2024-09-15,Canada,1025.34,13088
2024-09-15,Argentina,853.26,4771
2024-09-15,Germany,958.51,4954
2024-09-15,Romania,874.93,2878
2024-09-16,United States,997.98,11440
2024-09-16,Australia,938.78,7049
2024-09-16,Canada,997.1,9844
2024-09-16,Argentina,827.11,6713
2024-09-16,Germany,946.93,6714
2024-09-16,Romania,903.93,3678
2024-09-17,United States,984.85,7810
2024-09-17,Australia,905.87,16466
2024-09-17,Canada,1027.53,10606
2024-09-17,Argentina,838.33,4407
2024-09-17,Germany,961.79,3060
2024-09-17,Romania,903.12,3761
2024-09-18,United States,985.42,5227
2024-09-18,Australia,928.98,16135
2024-09-18,Canada,991.93,11518
2024-09-18,Argentina,809.21,2684
2024-09-18,Germany,938.0,7412
2024-09-18,Romania,887.62,3872
2024-09-19,United States,972.81,11082
2024-09-19,Australia,925.29,8652
2024-09-19,Canada,1035.88,8941
2024-09-19,Argentina,837.72,3289
2024-09-19,Germany,908.18,6036
2024-09-19,Romania,924.96,4879
2024-09-20,United States,980.59,5181
2024-09-20,Australia,866.89,12995
2024-09-20,Canada,1035.07,5949
2024-09-20,Argentina,833.27,6259
2024-09-20,Germany,976.22,8745
2024-09-20,Romania,871.71,6988
2024-09-21,United States,964.85,5661
2024-09-21,Australia,898.11,6342
2024-09-21,Canada,1024.29,14452
2024-09-21,Argentina,811.71,6548
2024-09-21,Germany,909.63,3170
2024-09-21,Romania,899.05,2786
2024-09-22,United States,984.82,4973
2024-09-22,Australia,935.52,16346
2024-09-22,Canada,1051.3,12784
2024-09-22,Argentina,835.59,4166
2024-09-22,Germany,932.5,6551
2024-09-22,Romania,909.72,4664
2024-09-23,United States,956.84,7683
2024-09-23,Australia,881.6,9724
2024-09-23,Canada,1034.92,7930
2024-09-23,Argentina,822.25,4365
2024-09-23,Germany,955.0,8572
2024-09-23,Romania,905.71,5506
2024-09-24,United States,953.84,10601
2024-09-24,Australia,888.69,11387
2024-09-24,Canada,1051.58,7463
2024-09-24,Argentina,850.01,7380
2024-09-24,Germany,964.72,3909
2024-09-24,Romania,875.97,7372
2024-09-25,United States,980.17,6951
2024-09-25,Australia,867.97,16847
2024-09-25,Canada,1066.93,7195
2024-09-25,Argentina,839.32,7229
2024-09-25,Germany,934.19,4308
2024-09-25,Romania,886.23,3470
2024-09-26,United States,977.62,6492
2024-09-26,Australia,881.53,11933
2024-09-26,Canada,1029.27,11316
2024-09-26,Argentina,818.87,3773
2024-09-26,Germany,913.88,3939
2024-09-26,Romania,904.16,5902
2024-09-27,United States,972.54,11104
2024-09-27,Australia,906.55,13182
2024-09-27,Canada,1040.67,13834
2024-09-27,Argentina,854.73,2798
2024-09-27,Germany,972.24,4873
2024-09-27,Romania,893.91,2749
2024-09-28,United States,971.18,10088
2024-09-28,Australia,930.17,9906
2024-09-28,Canada,1016.38,9764
2024-09-28,Argentina,856.11,7186
2024-09-28,Germany,954.4,7883
2024-09-28,Romania,869.42,5956
2024-09-29,United States,1004.76,7833
2024-09-29,Australia,894.71,13726
2024-09-29,Canada,1017.0,7045
2024-09-29,Argentina,830.66,4837
2024-09-29,Germany,926.58,7669
2024-09-29,Romania,867.17,5218
2024-09-30,United States,964.63,11763
2024-09-30,Australia,898.63,15685
2024-09-30,Canada,1009.85,13812
2024-09-30,Argentina,847.2,5552
2024-09-30,Germany,929.09,3783
2024-09-30,Romania,890.85,3105
2024-10-01,United States,973.33,6567
2024-10-01,Australia,897.8,15745
2024-10-01,Canada,1017.02,9497
2024-10-01,Argentina,818.18,5569
2024-10-01,Germany,961.09,4103
2024-10-01,Romania,864.21,5637
2024-10-02,United States,981.06,11599
2024-10-02,Australia,907.45,9176
2024-10-02,Canada,1024.53,6515
2024-10-02,Argentina,848.15,6186
2024-10-02,Germany,959.06,4823
2024-10-02,Romania,896.17,5646
2024-10-03,United States,980.29,10754
2024-10-03,Australia,903.16,10549
2024-10-03,Canada,1011.84,12479
2024-10-03,Argentina,848.29,4322
2024-10-03,Germany,957.36,3063
2024-10-03,Romania,860.5,7382
2024-10-04,United States,1000.82,4432
2024-10-04,Australia,912.52,12763
2024-10-04,Canada,1009.0,6755
2024-10-04,Argentina,844.19,7156
2024-10-04,Germany,918.45,3273
2024-10-04,Romania,878.15,2684
2024-10-05,United States,992.08,8841
2024-10-05,Australia,873.19,8705
2024-10-05,Canada,1020.8,12993
2024-10-05,Argentina,867.42,7121
2024-10-05,Germany,943.22,3319
2024-10-05,Romania,860.7,6313
2024-10-06,United States,1000.84,7049
2024-10-06,Australia,874.78,7710
2024-10-06,Canada,1029.43,9291
2024-10-06,Argentina,841.79,5132
2024-10-06,Germany,930.54,4149
2024-10-06,Romania,912.94,2839
2024-10-07,United States,960.34,7682
2024-10-07,Australia,900.41,15753
2024-10-07,Canada,1020.99,8645
2024-10-07,Argentina,831.03,5544
2024-10-07,Germany,985.18,3721
2024-10-07,Romania,887.31,4201
2024-10-08,United States,955.6,4549
2024-10-08,Australia,854.73,6770
2024-10-08,Canada,1050.65,5273
2024-10-08,Argentina,789.98,4725
2024-10-08,Germany,955.36,7191
2024-10-08,Romania,851.99,3272
2024-10-09,United States,982.07,9896
2024-10-09,Australia,888.31,12170
2024-10-09,Canada,1048.16,11440
2024-10-09,Argentina,853.82,7183
2024-10-09,Germany,935.91,6391
2024-10-09,Romania,893.09,5696
2024-10-10,United States,971.3,10163
2024-10-10,Australia,859.75,14626
2024-10-10,Canada,1015.61,10706
2024-10-10,Argentina,821.11,4451
2024-10-10,Germany,941.37,4953
2024-10-10,Romania,897.28,4338
2024-10-11,United States,1008.47,4147
2024-10-11,Australia,893.97,7735
2024-10-11,Canada,1011.55,14514
2024-10-11,Argentina,892.61,2779
2024-10-11,Germany,969.46,8768
2024-10-11,Romania,877.73,7471
2024-10-12,United States,993.41,11662
2024-10-12,Australia,869.76,17727
2024-10-12,Canada,1020.28,12336
2024-10-12,Argentina,817.91,5295
2024-10-12,Germany,915.98,8065
2024-10-12,Romania,929.41,2822
2024-10-13,United States,993.77,10554
2024-10-13,Australia,881.99,17647
2024-10-13,Canada,1007.17,7583
2024-10-13,Argentina,820.48,3746
2024-10-13,Germany,913.69,3835
2024-10-13,Romania,888.47,2768
2024-10-14,United States,993.83,10756
2024-10-14,Australia,890.61,13092
2024-10-14,Canada,997.0,5394
2024-10-14,Argentina,821.55,7451
2024-10-14,Germany,919.98,5384
2024-10-14,Romania,864.47,6384
2024-10-15,United States,988.28,4596
2024-10-15,Australia,905.54,17530
2024-10-15,Canada,1041.19,12639
2024-10-15,Argentina,837.98,7431
2024-10-15,Germany,952.36,8631
2024-10-15,Romania,862.97,3187
2024-10-16,United States,979.87,6999
2024-10-16,Australia,902.84,11316
2024-10-16,Canada,1032.06,9785
2024-10-16,Argentina,859.65,3870
2024-10-16,Germany,905.7,5826
2024-10-16,Romania,905.76,6750
2024-10-17,United States,991.81,7568
2024-10-17,Australia,903.78,7324
2024-10-17,Canada,1026.77,13769
2024-10-17,Argentina,832.41,6963
2024-10-17,Germany,957.94,3433
2024-10-17,Romania,895.56,4352
2024-10-18,United States,989.46,4731
2024-10-18,Australia,911.27,13045
2024-10-18,Canada,1004.84,5333
2024-10-18,Argentina,848.98,2603
2024-10-18,Germany,932.83,6427
2024-10-18,Romania,886.32,3749
2024-10-19,United States,954.84,11450
2024-10-19,Australia,877.01,16338
2024-10-19,Canada,1007.85,5769
2024-10-19,Argentina,844.21,4278
2024-10-19,Germany,983.88,3144
2024-10-19,Romania,903.68,3473
2024-10-20,United States,939.97,7666
2024-10-20,Australia,885.54,9928
2024-10-20,Canada,1048.53,5819
2024-10-20,Argentina,840.78,3964
2024-10-20,Germany,957.4,8353
2024-10-20,Romania,859.52,6599
2024-10-21,United States,977.58,6748
2024-10-21,Australia,906.56,9305
2024-10-21,Canada,1067.33,9153
2024-10-21,Argentina,846.54,4038
2024-10-21,Germany,950.6,7972
2024-10-21,Romania,939.75,2769
2024-10-22,United States,997.97,10933
2024-10-22,Australia,925.17,16139
2024-10-22,Canada,1036.13,11041
2024-10-22,Argentina,816.48,5972
2024-10-22,Germany,976.88,3044
2024-10-22,Romania,927.79,5793
2024-10-23,United States,1011.48,10041
2024-10-23,Australia,903.25,6523
2024-10-23,Canada,1033.84,11320
2024-10-23,Argentina,840.23,6846
2024-10-23,Germany,954.47,8615
2024-10-23,Romania,891.86,3924
2024-10-24,United States,1006.55,6688
2024-10-24,Australia,884.74,17874
2024-10-24,Canada,1030.03,9393
2024-10-24,Argentina,843.48,6162
2024-10-24,Germany,936.18,4283
2024-10-24,Romania,924.37,6724
2024-10-25,United States,1001.9,11848
2024-10-25,Australia,866.46,10949
2024-10-25,Canada,1040.58,12029
2024-10-25,Argentina,820.27,4444
2024-10-25,Germany,952.31,4332
2024-10-25,Romania,897.58,3896
2024-10-26,United States,969.66,5719
2024-10-26,Australia,928.12,17062
2024-10-26,Canada,1016.57,10665
2024-10-26,Argentina,832.28,5251
2024-10-26,Germany,922.88,4318
2024-10-26,Romania,852.1,3979
2024-10-27,United States,990.78,11841
2024-10-27,Australia,904.17,7046
2024-10-27,Canada,1026.66,9591
2024-10-27,Argentina,854.79,4296
2024-10-27,Germany,950.11,3034
2024-10-27,Romania,915.48,7176
2024-10-28,United States,980.31,7488
2024-10-28,Australia,912.9,6210
2024-10-28,Canada,1023.62,12955
2024-10-28,Argentina,832.88,5077
2024-10-28,Germany,960.96,6876
2024-10-28,Romania,890.97,7183
2024-10-29,United States,993.47,10838
2024-10-29,Australia,897.05,16765
2024-10-29,Canada,1039.56,13490
2024-10-29,Argentina,847.92,6979
2024-10-29,Germany,924.54,3432
2024-10-29,Romania,887.62,3875
2024-10-30,United States,961.4,7141
2024-10-30,Australia,855.74,12611
2024-10-30,Canada,1069.55,7746
2024-10-30,Argentina,833.25,4514
2024-10-30,Germany,919.98,7789
2024-10-30,Romania,877.74,5201
2024-10-31,United States,951.25,7391
2024-10-31,Australia,912.62,10135
2024-10-31,Canada,1040.29,11049
2024-10-31,Argentina,817.9,6073
2024-10-31,Germany,963.35,4899
2024-10-31,Romania,884.68,3260
2024-11-01,United States,987.5,4265
2024-11-01,Australia,910.69,14587
2024-11-01,Canada,1014.13,10620
2024-11-01,Argentina,823.98,4789
2024-11-01,Germany,935.75,5851
2024-11-01,Romania,862.42,4541
2024-11-02,United States,990.9,11359
2024-11-02,Australia,903.88,10694
2024-11-02,Canada,1042.45,11262
2024-11-02,Argentina,820.81,7372
2024-11-02,Germany,942.13,4613
2024-11-02,Romania,924.97,2772
2024-11-03,United States,967.52,10712
2024-11-03,Australia,894.73,9910
2024-11-03,Canada,1052.81,5593
2024-11-03,Argentina,866.07,2612
2024-11-03,Germany,969.75,6835
2024-11-03,Romania,894.67,6784
2024-11-04,United States,980.88,4470
2024-11-04,Australia,897.27,10092
2024-11-04,Canada,1039.66,13181
2024-11-04,Argentina,835.1,6531
2024-11-04,Germany,954.7,3583
2024-11-04,Romania,887.93,6828
2024-11-05,United States,965.49,11869
2024-11-05,Australia,904.7,9457
2024-11-05,Canada,1037.52,9844
2024-11-05,Argentina,812.36,3872
2024-11-05,Germany,936.95,5070
2024-11-05,Romania,917.44,5999
2024-11-06,United States,949.91,11382
2024-11-06,Australia,918.67,14625
2024-11-06,Canada,1047.31,8127
2024-11-06,Argentina,831.59,7378
2024-11-06,Germany,951.22,6978
2024-11-06,Romania,913.81,5177
2024-11-07,United States,990.14,9042
2024-11-07,Australia,912.6,12667
2024-11-07,Canada,1046.57,11061
2024-11-07,Argentina,834.53,2837
2024-11-07,Germany,933.47,3848
2024-11-07,Romania,910.79,7429
2024-11-08,United States,990.54,8696
2024-11-08,Australia,918.16,10621
2024-11-08,Canada,1010.17,9526
2024-11-08,Argentina,815.42,4210
2024-11-08,Germany,958.86,7552
2024-11-08,Romania,896.14,5705
2024-11-09,United States,1012.13,5288
2024-11-09,Australia,903.0,7671
2024-11-09,Canada,1024.66,13896
2024-11-09,Argentina,881.41,6198
2024-11-09,Germany,969.72,8530
2024-11-09,Romania,922.8,4055
2024-11-10,United States,997.01,6804
2024-11-10,Australia,877.26,6678
2024-11-10,Canada,1053.04,6673
2024-11-10,Argentina,911.08,3483
2024-11-10,Germany,965.3,5896
2024-11-10,Romania,864.34,3881
2024-11-11,United States,974.76,5575
2024-11-11,Australia,931.13,10962
2024-11-11,Canada,1013.23,8185
2024-11-11,Argentina,865.36,3078
2024-11-11,Germany,950.74,7317
2024-11-11,Romania,887.54,5189
2024-11-12,United States,996.97,9101
2024-11-12,Australia,925.56,7713
2024-11-12,Canada,1061.3,14321
2024-11-12,Argentina,837.29,4988
2024-11-12,Germany,987.74,6500
2024-11-12,Romania,923.27,3428
2024-11-13,United States,974.16,7485
2024-11-13,Australia,903.07,8223
2024-11-13,Canada,1017.28,12295
2024-11-13,Argentina,839.08,7000
2024-11-13,Germany,975.19,6533
2024-11-13,Romania,890.15,4529
2024-11-14,United States,997.61,11522
2024-11-14,Australia,921.74,17287
2024-11-14,Canada,1045.44,5548
2024-11-14,Argentina,847.81,3448
2024-11-14,Germany,977.68,3258
2024-11-14,Romania,887.12,6289
2024-11-15,United States,1002.8,4377
2024-11-15,Australia,917.34,13457
2024-11-15,Canada,1040.03,8125
2024-11-15,Argentina,838.85,6736
2024-11-15,Germany,937.61,6117
2024-11-15,Romania,911.92,5804
2024-11-16,United States,984.49,6840
2024-11-16,Australia,946.36,17386
2024-11-16,Canada,1069.7,13370
2024-11-16,Argentina,828.64,3344
2024-11-16,Germany,1015.1,6420
2024-11-16,Romania,882.48,3245
2024-11-17,United States,1017.56,5784
2024-11-17,Australia,929.03,10052
2024-11-17,Canada,1022.66,7064
2024-11-17,Argentina,845.85,6903
2024-11-17,Germany,953.64,7326
2024-11-17,Romania,895.88,6917
2024-11-18,United States,1000.6,8009
2024-11-18,Australia,918.19,9496
2024-11-18,Canada,1022.75,8762
2024-11-18,Argentina,875.79,4628
