date,country,wheat_price_sar_per_ton,availability_tons
2024-06-18,Pakistan,1380.64,28765
2024-06-18,Turkey,1560.37,42043
2024-06-18,Australia,1696.28,18555
2024-06-18,Canada,1811.03,15004
2024-06-19,Saudi Arabia,1649.01,16188
2024-06-19,Egypt,1489.34,5247
2024-06-19,Pakistan,1438.59,8005
2024-06-19,Turkey,1570.99,8322
2024-06-19,Australia,1696.97,41935
2024-06-19,Canada,1777.76,18194
2024-06-20,Saudi Arabia,1530.56,45779
2024-06-20,Egypt,1557.89,28462
2024-06-20,Pakistan,1406.09,21956
2024-06-20,Turkey,1592.17,22027
2024-06-20,Australia,1763.57,47252
2024-06-20,Canada,1780.2,49555
2024-06-21,Saudi Arabia,1565.79,21938
2024-06-21,Egypt,1490.97,48534
2024-06-21,Pakistan,1417.8,34295
2024-06-21,Turkey,1543.42,30519
2024-06-21,Australia,1762.04,24843
2024-06-21,Canada,1770.47,22505
2024-06-22,Saudi Arabia,1565.93,21439
2024-06-22,Egypt,1491.09,19660
2024-06-22,Pakistan,1408.65,40377
2024-06-22,Turkey,1496.81,8909
2024-06-22,Australia,1706.12,22945
2024-06-22,Canada,1805.75,20369
2024-06-23,Saudi Arabia,1574.52,42767
2024-06-23,Egypt,1470.55,42965
2024-06-23,Pakistan,1410.91,41389
2024-06-23,Turkey,1552.25,9206
2024-06-23,Australia,1779.67,25897
2024-06-23,Canada,1747.81,19151
2024-06-24,Saudi Arabia,1586.32,27234
2024-06-24,Egypt,1517.62,20326
2024-06-24,Pakistan,1334.23,35639
2024-06-24,Turkey,1540.37,45586
2024-06-24,Australia,1804.1,33143
2024-06-24,Canada,1797.47,9864
2024-06-25,Saudi Arabia,1569.78,23723
2024-06-25,Egypt,1513.13,13526
2024-06-25,Pakistan,1356.49,22308
2024-06-25,Turkey,1534.83,10429
2024-06-25,Australia,1701.11,16777
2024-06-25,Canada,1801.23,43713
2024-06-26,Saudi Arabia,1615.54,42063
2024-06-26,Egypt,1452.8,37055
2024-06-26,Pakistan,1353.39,49802
2024-06-26,Turkey,1565.58,23782
2024-06-26,Australia,1686.75,45068
2024-06-26,Canada,1866.46,7427
2024-06-27,Saudi Arabia,1582.89,41123
2024-06-27,Egypt,1509.46,9902
2024-06-27,Pakistan,1378.68,26620
2024-06-27,Turkey,1563.37,13280
2024-06-27,Australia,1676.63,42729
2024-06-27,Canada,1792.87,37800
2024-06-28,Saudi Arabia,1561.71,37141
2024-06-28,Egypt,1508.38,46484
2024-06-28,Pakistan,1420.72,15154
2024-06-28,Turkey,1450.21,7959
2024-06-28,Australia,1778.29,18025
2024-06-28,Canada,1761.84,11064
2024-06-29,Saudi Arabia,1552.31,12929
2024-06-29,Egypt,1546.32,37326
2024-06-29,Pakistan,1313.55,34974
2024-06-29,Turkey,1579.45,49183
2024-06-29,Australia,1771.44,36708
2024-06-29,Canada,1758.33,40709
2024-06-30,Saudi Arabia,1626.38,37563
2024-06-30,Egypt,1452.31,35373
2024-06-30,Pakistan,1358.84,28115
2024-06-30,Turkey,1616.43,22341
2024-06-30,Australia,1736.53,32794
2024-06-30,Canada,1765.04,28877
2024-07-01,Saudi Arabia,1546.74,46767
2024-07-01,Egypt,1449.52,14973
2024-07-01,Pakistan,1295.43,28091
2024-07-01,Turkey,1439.62,24584
2024-07-01,Australia,1669.44,13303
2024-07-01,Canada,1735.93,16631
2024-07-02,Saudi Arabia,1540.29,40879
2024-07-02,Egypt,1378.77,6690
2024-07-02,Pakistan,1292.67,7808
2024-07-02,Turkey,1470.01,10402
2024-07-02,Australia,1604.48,14629
2024-07-02,Canada,1732.51,37337
2024-07-03,Saudi Arabia,1483.78,8865
2024-07-03,Egypt,1475.74,9294
2024-07-03,Pakistan,1307.41,36377
2024-07-03,Turkey,1450.23,39927
2024-07-03,Australia,1615.78,12135
2024-07-03,Canada,1695.14,18508
2024-07-04,Saudi Arabia,1465.64,44441
2024-07-04,Egypt,1382.8,44884
2024-07-04,Pakistan,1261.63,8062
2024-07-04,Turkey,1438.18,29700
2024-07-04,Australia,1654.73,22428
2024-07-04,Canada,1639.39,47747
2024-07-05,Saudi Arabia,1381.88,39734
2024-07-05,Egypt,1384.55,15548
2024-07-05,Pakistan,1267.48,16679
2024-07-05,Turkey,1461.5,29717
2024-07-05,Australia,1702.96,39782
2024-07-05,Canada,1689.19,9624
2024-07-06,Saudi Arabia,1474.08,33534
2024-07-06,Egypt,1369.07,43636
2024-07-06,Pakistan,1269.51,33560
2024-07-06,Turkey,1377.32,38435
2024-07-06,Australia,1585.87,41208
2024-07-06,Canada,1717.76,21396
2024-07-07,Saudi Arabia,1520.11,28838
2024-07-07,Egypt,1305.6,43919
2024-07-07,Pakistan,1238.91,16693
2024-07-07,Turkey,1398.5,40935
2024-07-07,Australia,1711.84,8856
2024-07-07,Canada,1761.65,36051
2024-07-08,Saudi Arabia,1453.33,38469
2024-07-08,Egypt,1335.71,41116
2024-07-08,Pakistan,1219.21,29596
2024-07-08,Turkey,1408.85,48406
2024-07-08,Australia,1603.54,26375
2024-07-08,Canada,1645.42,47142
2024-07-09,Saudi Arabia,1458.97,7214
2024-07-09,Egypt,1383.81,13534
2024-07-09,Pakistan,1277.82,32841
2024-07-09,Turkey,1457.34,10334
2024-07-09,Australia,1710.65,35697
2024-07-09,Canada,1725.29,15722
2024-07-10,Saudi Arabia,1501.08,5014
2024-07-10,Egypt,1360.87,49349
2024-07-10,Pakistan,1293.36,14971
2024-07-10,Turkey,1428.09,46040
2024-07-10,Australia,1672.1,46978
2024-07-10,Canada,1703.06,20646
2024-07-11,Saudi Arabia,1492.18,8864
2024-07-11,Egypt,1350.02,15661
2024-07-11,Pakistan,1296.99,36362
2024-07-11,Turkey,1416.42,37380
2024-07-11,Australia,1610.08,18338
2024-07-11,Canada,1716.95,20316
2024-07-12,Saudi Arabia,1591.25,44028
2024-07-12,Egypt,1375.81,16267
2024-07-12,Pakistan,1330.94,7904
2024-07-12,Turkey,1422.54,49260
2024-07-12,Australia,1583.77,28319
2024-07-12,Canada,1688.59,25700
2024-07-13,Saudi Arabia,1477.06,45889
2024-07-13,Egypt,1412.8,29055
2024-07-13,Pakistan,1332.08,18173
2024-07-13,Turkey,1410.84,12025
2024-07-13,Australia,1685.01,46757
2024-07-13,Canada,1668.22,34952
2024-07-14,Saudi Arabia,1513.64,19075
2024-07-14,Egypt,1382.55,33709
2024-07-14,Pakistan,1241.3,46012
2024-07-14,Turkey,1472.56,5605
2024-07-14,Australia,1646.41,37229
2024-07-14,Canada,1707.66,35530
2024-07-15,Saudi Arabia,1500.78,32903
2024-07-15,Egypt,1319.0,19730
2024-07-15,Pakistan,1251.55,32898
2024-07-15,Turkey,1418.37,48654
2024-07-15,Australia,1593.81,11775
2024-07-15,Canada,1673.2,28990
2024-07-16,Saudi Arabia,1487.87,19176
2024-07-16,Egypt,1394.36,30060
2024-07-16,Pakistan,1304.07,32568
2024-07-16,Turkey,1467.63,27765
2024-07-16,Australia,1630.89,20468
2024-07-16,Canada,1705.41,33849
2024-07-17,Saudi Arabia,1461.31,24098
2024-07-17,Egypt,1390.59,12046
2024-07-17,Pakistan,1269.22,45452
2024-07-17,Turkey,1422.04,33270
2024-07-17,Australia,1644.64,35093
2024-07-17,Canada,1690.65,7610
2024-07-18,Saudi Arabia,1451.92,9804
2024-07-18,Egypt,1439.38,39058
2024-07-18,Pakistan,1332.93,36334
2024-07-18,Turkey,1496.26,11511
2024-07-18,Australia,1570.64,24727
2024-07-18,Canada,1667.37,36139
2024-07-19,Saudi Arabia,1479.84,19666
2024-07-19,Egypt,1292.6,40583
2024-07-19,Pakistan,1253.54,8534
2024-07-19,Turkey,1456.09,19685
2024-07-19,Australia,1679.37,21908
2024-07-19,Canada,1694.07,26310
2024-07-20,Saudi Arabia,1448.96,49093
2024-07-20,Egypt,1420.4,16828
2024-07-20,Pakistan,1311.48,6834
2024-07-20,Turkey,1373.48,7353
2024-07-20,Australia,1680.49,15322
2024-07-20,Canada,1642.81,16295
2024-07-21,Saudi Arabia,1489.11,47394
2024-07-21,Egypt,1442.09,22340
2024-07-21,Pakistan,1246.33,17095
2024-07-21,Turkey,1488.36,45652
2024-07-21,Australia,1587.17,36626
2024-07-21,Canada,1656.56,41833
2024-07-22,Saudi Arabia,1470.65,22408
2024-07-22,Egypt,1410.04,30176
2024-07-22,Pakistan,1345.56,40794
2024-07-22,Turkey,1453.63,29231
2024-07-22,Australia,1669.51,20229
2024-07-22,Canada,1690.8,18244
2024-07-23,Saudi Arabia,1517.42,28536
2024-07-23,Egypt,1348.15,27210
2024-07-23,Pakistan,1313.75,22195
2024-07-23,Turkey,1457.19,19837
2024-07-23,Australia,1604.27,42289
2024-07-23,Canada,1693.62,14775
2024-07-24,Saudi Arabia,1486.6,46842
2024-07-24,Egypt,1346.35,21815
2024-07-24,Pakistan,1335.16,14139
2024-07-24,Turkey,1334.24,35060
2024-07-24,Australia,1627.66,7539
2024-07-24,Canada,1630.22,48073
2024-07-25,Saudi Arabia,1504.54,46736
2024-07-25,Egypt,1380.74,17281
2024-07-25,Pakistan,1296.85,43775
2024-07-25,Turkey,1442.06,38290
2024-07-25,Australia,1770.08,16801
2024-07-25,Canada,1693.08,28710
2024-07-26,Saudi Arabia,1480.79,33230
2024-07-26,Egypt,1397.2,41388
2024-07-26,Pakistan,1222.49,37194
2024-07-26,Turkey,1388.69,10094
2024-07-26,Australia,1582.71,12472
2024-07-26,Canada,1693.26,41131
2024-07-27,Saudi Arabia,1473.11,32961
2024-07-27,Egypt,1343.57,7017
2024-07-27,Pakistan,1307.46,28075
2024-07-27,Turkey,1416.02,11531
2024-07-27,Australia,1601.37,45059
2024-07-27,Canada,1707.25,45023
2024-07-28,Saudi Arabia,1537.59,37818
2024-07-28,Egypt,1394.57,20926
2024-07-28,Pakistan,1252.4,16093
2024-07-28,Turkey,1428.49,38025
2024-07-28,Australia,1606.38,18589
2024-07-28,Canada,1634.37,44768
2024-07-29,Saudi Arabia,1490.52,7400
2024-07-29,Egypt,1350.68,14609
2024-07-29,Pakistan,1233.23,28874
2024-07-29,Turkey,1491.13,45508
2024-07-29,Australia,1655.4,34543
2024-07-29,Canada,1664.99,5650
2024-07-30,Saudi Arabia,1478.79,24416
2024-07-30,Egypt,1390.48,18119
2024-07-30,Pakistan,1284.73,19416
2024-07-30,Turkey,1429.33,29897
2024-07-30,Australia,1594.56,17213
2024-07-30,Canada,1662.87,22640
2024-07-31,Saudi Arabia,1483.05,48671
2024-07-31,Egypt,1363.78,29101
2024-07-31,Pakistan,1244.83,10736
2024-07-31,Turkey,1483.98,9993
2024-07-31,Australia,1587.29,36247
2024-07-31,Canada,1703.09,33821
2024-08-01,Saudi Arabia,1507.43,16263
2024-08-01,Egypt,1414.2,5305
2024-08-01,Pakistan,1231.91,5872
2024-08-01,Turkey,1388.97,46128
2024-08-01,Australia,1665.38,14926
2024-08-01,Canada,1621.14,44673
2024-08-02,Saudi Arabia,1503.33,9808
2024-08-02,Egypt,1385.32,33612
2024-08-02,Pakistan,1283.69,14138
2024-08-02,Turkey,1448.47,45463
2024-08-02,Australia,1656.5,17113
2024-08-02,Canada,1703.18,33749
2024-08-03,Saudi Arabia,1404.25,7447
2024-08-03,Egypt,1348.49,14408
2024-08-03,Pakistan,1278.66,12549
2024-08-03,Turkey,1384.83,28071
2024-08-03,Australia,1615.12,21770
2024-08-03,Canada,1656.72,46371
2024-08-04,Saudi Arabia,1498.77,11637
2024-08-04,Egypt,1327.57,9964
2024-08-04,Pakistan,1301.54,5846
2024-08-04,Turkey,1396.23,18390
2024-08-04,Australia,1563.59,18967
2024-08-04,Canada,1677.02,23262
2024-08-05,Saudi Arabia,1510.6,28051
2024-08-05,Egypt,1291.61,33385
2024-08-05,Pakistan,1246.38,32653
2024-08-05,Turkey,1484.09,45845
2024-08-05,Australia,1551.01,34842
2024-08-05,Canada,1740.27,24648
2024-08-06,Saudi Arabia,1465.28,21616
2024-08-06,Egypt,1358.18,35373
2024-08-06,Pakistan,1300.13,41152
2024-08-06,Turkey,1434.3,5797
2024-08-06,Australia,1650.34,12690
2024-08-06,Canada,1667.76,17669
2024-08-07,Saudi Arabia,1493.2,30084
2024-08-07,Egypt,1440.13,29051
2024-08-07,Pakistan,1251.89,42639
2024-08-07,Turkey,1339.55,18354
2024-08-07,Australia,1515.33,22945
2024-08-07,Canada,1668.76,29243
2024-08-08,Saudi Arabia,1514.92,14934
2024-08-08,Egypt,1286.28,15550
2024-08-08,Pakistan,1252.02,26348
2024-08-08,Turkey,1437.72,10877
2024-08-08,Australia,1590.42,39902
2024-08-08,Canada,1647.02,40012
2024-08-09,Saudi Arabia,1448.86,26621
2024-08-09,Egypt,1386.96,25977
2024-08-09,Pakistan,1311.43,45431
2024-08-09,Turkey,1471.59,47577
2024-08-09,Australia,1659.65,9367
2024-08-09,Canada,1667.89,15786
2024-08-10,Saudi Arabia,1493.58,35908
2024-08-10,Egypt,1316.4,16051
2024-08-10,Pakistan,1260.67,36313
2024-08-10,Turkey,1363.53,11377
2024-08-10,Australia,1653.31,22440
2024-08-10,Canada,1614.04,7260
2024-08-11,Saudi Arabia,1453.45,21833
2024-08-11,Egypt,1298.57,8498
2024-08-11,Pakistan,1286.34,17501
2024-08-11,Turkey,1365.51,27254
2024-08-11,Australia,1632.04,30545
2024-08-11,Canada,1665.07,8345
2024-08-12,Saudi Arabia,1531.54,33231
2024-08-12,Egypt,1435.86,46863
2024-08-12,Pakistan,1291.73,40035
2024-08-12,Turkey,1426.93,28583
2024-08-12,Australia,1588.93,18815
2024-08-12,Canada,1642.6,29396
2024-08-13,Saudi Arabia,1471.27,49590
2024-08-13,Egypt,1343.94,48997
2024-08-13,Pakistan,1248.11,45701
2024-08-13,Turkey,1359.32,46001
2024-08-13,Australia,1609.95,29011
2024-08-13,Canada,1641.61,12042
2024-08-14,Saudi Arabia,1488.76,17952
2024-08-14,Egypt,1452.24,21240
2024-08-14,Pakistan,1283.79,22942
2024-08-14,Turkey,1402.42,6722
2024-08-14,Australia,1604.65,39546
2024-08-14,Canada,1642.32,5683
2024-08-15,Saudi Arabia,1435.67,23966
2024-08-15,Egypt,1401.85,31469
2024-08-15,Pakistan,1286.68,10909
2024-08-15,Turkey,1398.96,17869
2024-08-15,Australia,1605.99,49055
2024-08-15,Canada,1699.18,12819
2024-08-16,Saudi Arabia,1482.47,15056
2024-08-16,Egypt,1346.3,5715
2024-08-16,Pakistan,1209.17,13894
2024-08-16,Turkey,1390.31,23717
2024-08-16,Australia,1593.81,42208
2024-08-16,Canada,1697.48,6783
2024-08-17,Saudi Arabia,1483.85,29838
2024-08-17,Egypt,1417.27,32207
2024-08-17,Pakistan,1221.71,44828
2024-08-17,Turkey,1416.9,7936
2024-08-17,Australia,1597.81,34854
2024-08-17,Canada,1707.81,46843
2024-08-18,Saudi Arabia,1435.39,47536
2024-08-18,Egypt,1286.24,29188
2024-08-18,Pakistan,1264.25,37286
2024-08-18,Turkey,1458.43,26693
2024-08-18,Australia,1615.6,18450
2024-08-18,Canada,1665.41,9190
2024-08-19,Saudi Arabia,1498.24,12452
2024-08-19,Egypt,1374.5,8960
2024-08-19,Pakistan,1227.92,10091
2024-08-19,Turkey,1415.06,35519
2024-08-19,Australia,1584.62,12988
2024-08-19,Canada,1697.54,40754
2024-08-20,Saudi Arabia,1499.53,26198
2024-08-20,Egypt,1343.77,15509
2024-08-20,Pakistan,1234.7,48281
2024-08-20,Turkey,1349.21,47674
2024-08-20,Australia,1643.48,33731
2024-08-20,Canada,1696.5,24162
2024-08-21,Saudi Arabia,1467.08,46866
2024-08-21,Egypt,1367.5,24905
2024-08-21,Pakistan,1250.81,48556
2024-08-21,Turkey,1435.96,46813
2024-08-21,Australia,1624.97,13715
2024-08-21,Canada,1733.99,26997
2024-08-22,Saudi Arabia,1499.7,39077
2024-08-22,Egypt,1308.68,44970
2024-08-22,Pakistan,1226.66,15233
2024-08-22,Turkey,1467.1,19171
2024-08-22,Australia,1660.97,5145
2024-08-22,Canada,1666.39,49782
2024-08-23,Saudi Arabia,1488.33,42120
2024-08-23,Egypt,1399.97,49874
2024-08-23,Pakistan,1207.95,37719
2024-08-23,Turkey,1482.72,12997
2024-08-23,Australia,1597.73,30964
2024-08-23,Canada,1735.57,14868
2024-08-24,Saudi Arabia,1371.65,41589
2024-08-24,Egypt,1372.26,34470
2024-08-24,Pakistan,1285.0,10566
2024-08-24,Turkey,1362.52,25353
2024-08-24,Australia,1655.78,27272
2024-08-24,Canada,1637.94,26716
2024-08-25,Saudi Arabia,1478.16,47807
2024-08-25,Egypt,1361.24,39789
2024-08-25,Pakistan,1277.18,32313
2024-08-25,Turkey,1380.75,21110
2024-08-25,Australia,1537.21,33724
2024-08-25,Canada,1669.19,31885
2024-08-26,Saudi Arabia,1402.47,40701
2024-08-26,Egypt,1379.6,23665
2024-08-26,Pakistan,1196.02,25163
2024-08-26,Turkey,1473.09,11101
2024-08-26,Australia,1636.32,44048
2024-08-26,Canada,1655.67,38546
2024-08-27,Saudi Arabia,1453.31,22443
2024-08-27,Egypt,1367.8,22984
2024-08-27,Pakistan,1234.94,49182
2024-08-27,Turkey,1327.99,15623
2024-08-27,Australia,1590.76,8166
2024-08-27,Canada,1690.63,26637
2024-08-28,Saudi Arabia,1387.01,29931
2024-08-28,Egypt,1381.12,38331
2024-08-28,Pakistan,1277.58,15096
2024-08-28,Turkey,1365.19,15228
2024-08-28,Australia,1672.1,23947
2024-08-28,Canada,1679.48,24335
2024-08-29,Saudi Arabia,1453.93,6042
2024-08-29,Egypt,1352.25,43212
2024-08-29,Pakistan,1321.82,15233
2024-08-29,Turkey,1403.78,8088
2024-08-29,Australia,1617.84,21911
2024-08-29,Canada,1602.64,22551
2024-08-30,Saudi Arabia,1405.91,25856
2024-08-30,Egypt,1404.7,16931
2024-08-30,Pakistan,1289.66,9069
2024-08-30,Turkey,1368.98,18386
2024-08-30,Australia,1592.58,23157
2024-08-30,Canada,1619.31,27006
2024-08-31,Saudi Arabia,1389.71,46357
2024-08-31,Egypt,1280.49,34678
2024-08-31,Pakistan,1268.17,41183
2024-08-31,Turkey,1467.41,6394
2024-08-31,Australia,1646.01,45113
2024-08-31,Canada,1671.37,24467
2024-09-01,Saudi Arabia,1403.54,42112
2024-09-01,Egypt,1404.14,27975
2024-09-01,Pakistan,1194.11,6259
2024-09-01,Turkey,1439.31,23604
2024-09-01,Australia,1581.53,40215
2024-09-01,Canada,1623.5,40897
2024-09-02,Saudi Arabia,1411.41,36360
2024-09-02,Egypt,1382.3,33160
2024-09-02,Pakistan,1288.54,45727
2024-09-02,Turkey,1406.29,44009
2024-09-02,Australia,1608.64,18303
2024-09-02,Canada,1665.08,6266
2024-09-03,Saudi Arabia,1512.61,49504
2024-09-03,Egypt,1413.64,36227
2024-09-03,Pakistan,1285.2,5485
2024-09-03,Turkey,1391.17,35695
2024-09-03,Australia,1591.64,20092
2024-09-03,Canada,1619.32,39771
2024-09-04,Saudi Arabia,1504.8,32696
2024-09-04,Egypt,1389.06,11489
2024-09-04,Pakistan,1209.96,14365
2024-09-04,Turkey,1402.7,39373
2024-09-04,Australia,1622.63,36536
2024-09-04,Canada,1692.02,9991
2024-09-05,Saudi Arabia,1434.96,41074
2024-09-05,Egypt,1385.69,32977
2024-09-05,Pakistan,1295.88,23043
2024-09-05,Turkey,1377.75,27523
2024-09-05,Australia,1593.36,19133
2024-09-05,Canada,1618.56,33571
2024-09-06,Saudi Arabia,1502.46,38355
2024-09-06,Egypt,1323.16,24003
2024-09-06,Pakistan,1316.69,46525
2024-09-06,Turkey,1430.95,21198
2024-09-06,Australia,1590.03,32144
2024-09-06,Canada,1651.3,23757
2024-09-07,Saudi Arabia,1431.81,27027
2024-09-07,Egypt,1284.86,18792
2024-09-07,Pakistan,1252.83,23751
2024-09-07,Turkey,1374.12,36023
2024-09-07,Australia,1640.61,24481
2024-09-07,Canada,1707.51,30836
2024-09-08,Saudi Arabia,1427.05,8336
2024-09-08,Egypt,1322.29,13157
2024-09-08,Pakistan,1176.74,36567
2024-09-08,Turkey,1391.99,42869
2024-09-08,Australia,1535.92,13507
2024-09-08,Canada,1621.01,38208
2024-09-09,Saudi Arabia,1456.0,40071
2024-09-09,Egypt,1365.24,35413
2024-09-09,Pakistan,1267.8,44374
2024-09-09,Turkey,1382.89,41189
2024-09-09,Australia,1537.32,41724
2024-09-09,Canada,1652.13,45483
2024-09-10,Saudi Arabia,1438.67,49837
2024-09-10,Egypt,1298.2,35794
2024-09-10,Pakistan,1244.53,18489
2024-09-10,Turkey,1381.41,27474
2024-09-10,Australia,1612.79,39512
2024-09-10,Canada,1579.63,16175
2024-09-11,Saudi Arabia,1508.61,42546
2024-09-11,Egypt,1370.82,11458
2024-09-11,Pakistan,1257.33,33433
2024-09-11,Turkey,1434.97,12179
2024-09-11,Australia,1521.26,46990
2024-09-11,Canada,1708.18,17811
2024-09-12,Saudi Arabia,1426.07,15472
2024-09-12,Egypt,1364.4,20126
2024-09-12,Pakistan,1309.52,34035
2024-09-12,Turkey,1410.36,20958
2024-09-12,Australia,1531.68,26756
2024-09-12,Canada,1632.36,6466
2024-09-13,Saudi Arabia,1459.46,26103
2024-09-13,Egypt,1308.44,22088
2024-09-13,Pakistan,1278.71,31044
2024-09-13,Turkey,1496.5,15334
2024-09-13,Australia,1599.96,38941
2024-09-13,Canada,1628.26,5552
2024-09-14,Saudi Arabia,1467.27,5860
2024-09-14,Egypt,1350.53,5290
2024-09-14,Pakistan,1206.06,44775
2024-09-14,Turkey,1374.68,21186
2024-09-14,Australia,1588.95,9080
2024-09-14,Canada,1683.86,17972
2024-09-15,Saudi Arabia,1453.55,17166
2024-09-15,Egypt,1397.28,8398
2024-09-15,Pakistan,1250.4,41329
2024-09-15,Turkey,1447.26,15607
2024-09-15,Australia,1587.18,25494
2024-09-15,Canada,1603.13,26237
2024-09-16,Saudi Arabia,1471.49,10584
2024-09-16,Egypt,1336.78,32156
2024-09-16,Pakistan,1313.95,11260
2024-09-16,Turkey,1368.18,30778
2024-09-16,Australia,1557.29,40556
2024-09-16,Canada,1637.34,48781
2024-09-17,Saudi Arabia,1487.89,11721
2024-09-17,Egypt,1351.26,25575
2024-09-17,Pakistan,1213.3,38763
2024-09-17,Turkey,1391.03,38124
2024-09-17,Australia,1626.85,14534
2024-09-17,Canada,1592.97,12921
2024-09-18,Saudi Arabia,1440.48,49155
2024-09-18,Egypt,1331.92,49377
2024-09-18,Pakistan,1236.85,20783
2024-09-18,Turkey,1397.69,13515
2024-09-18,Australia,1636.01,31082
2024-09-18,Canada,1669.77,22905
2024-09-19,Saudi Arabia,1438.99,23952
2024-09-19,Egypt,1310.97,15985
2024-09-19,Pakistan,1292.29,42708
2024-09-19,Turkey,1406.99,9762
2024-09-19,Australia,1593.72,40730
2024-09-19,Canada,1616.76,10413
2024-09-20,Saudi Arabia,1498.79,17029
2024-09-20,Egypt,1315.15,46583
2024-09-20,Pakistan,1199.43,7611
2024-09-20,Turkey,1459.88,13353
2024-09-20,Australia,1634.7,30421
2024-09-20,Canada,1674.78,16068
2024-09-21,Saudi Arabia,1384.37,8346
2024-09-21,Egypt,1347.1,41822
2024-09-21,Pakistan,1261.65,15535
2024-09-21,Turkey,1468.72,22944
2024-09-21,Australia,1596.22,9852
2024-09-21,Canada,1691.84,11713
2024-09-22,Saudi Arabia,1443.56,13032
2024-09-22,Egypt,1321.07,19275
2024-09-22,Pakistan,1281.24,37771
2024-09-22,Turkey,1381.61,18440
2024-09-22,Australia,1564.41,10161
2024-09-22,Canada,1637.68,5964
2024-09-23,Saudi Arabia,1428.64,49857
2024-09-23,Egypt,1251.72,11238
2024-09-23,Pakistan,1257.6,13308
2024-09-23,Turkey,1329.46,48171
2024-09-23,Australia,1637.32,13963
2024-09-23,Canada,1629.75,29291
2024-09-24,Saudi Arabia,1466.23,23789
2024-09-24,Egypt,1344.25,44651
2024-09-24,Pakistan,1192.14,17965
2024-09-24,Turkey,1367.96,15493
2024-09-24,Australia,1601.76,38887
2024-09-24,Canada,1656.01,7214
2024-09-25,Saudi Arabia,1413.0,47871
2024-09-25,Egypt,1281.91,6085
2024-09-25,Pakistan,1242.52,22622
2024-09-25,Turkey,1356.95,9834
2024-09-25,Australia,1597.18,13012
2024-09-25,Canada,1631.07,25166
2024-09-26,Saudi Arabia,1413.11,20111
2024-09-26,Egypt,1351.6,44989
2024-09-26,Pakistan,1241.27,38891
2024-09-26,Turkey,1363.81,26565
2024-09-26,Australia,1556.48,24157
2024-09-26,Canada,1736.09,24169
2024-09-27,Saudi Arabia,1398.22,46334
2024-09-27,Egypt,1357.1,6612
2024-09-27,Pakistan,1182.75,20546
2024-09-27,Turkey,1416.3,14045
2024-09-27,Australia,1616.74,45776
2024-09-27,Canada,1568.31,37667
2024-09-28,Saudi Arabia,1466.71,40573
2024-09-28,Egypt,1336.99,6223
2024-09-28,Pakistan,1255.01,26526
2024-09-28,Turkey,1415.83,13856
2024-09-28,Australia,1561.68,25745
2024-09-28,Canada,1627.02,25336
2024-09-29,Saudi Arabia,1485.68,34028
2024-09-29,Egypt,1353.76,18223
2024-09-29,Pakistan,1196.01,14984
2024-09-29,Turkey,1352.91,7798
2024-09-29,Australia,1611.58,39261
2024-09-29,Canada,1695.68,20707
2024-09-30,Saudi Arabia,1421.06,8246
2024-09-30,Egypt,1268.91,34825
2024-09-30,Pakistan,1268.87,20289
2024-09-30,Turkey,1443.89,41546
2024-09-30,Australia,1564.16,32279
2024-09-30,Canada,1660.84,23356
2024-10-01,Saudi Arabia,1521.47,22000
2024-10-01,Egypt,1334.37,25899
2024-10-01,Pakistan,1270.72,24560
2024-10-01,Turkey,1373.09,30708
2024-10-01,Australia,1600.26,35635
2024-10-01,Canada,1605.48,23530
2024-10-02,Saudi Arabia,1467.02,41580
2024-10-02,Egypt,1337.17,32046
2024-10-02,Pakistan,1271.39,7319
2024-10-02,Turkey,1452.06,13163
2024-10-02,Australia,1560.21,17446
2024-10-02,Canada,1649.03,8962
2024-10-03,Saudi Arabia,1363.82,16717
2024-10-03,Egypt,1381.65,42562
2024-10-03,Pakistan,1285.68,48543
2024-10-03,Turkey,1423.63,46100
2024-10-03,Australia,1460.49,40375
2024-10-03,Canada,1600.04,25320
2024-10-04,Saudi Arabia,1441.85,7573
2024-10-04,Egypt,1403.21,23973
2024-10-04,Pakistan,1192.31,25801
2024-10-04,Turkey,1364.96,33644
2024-10-04,Australia,1587.25,23807
2024-10-04,Canada,1657.76,6890
2024-10-05,Saudi Arabia,1545.48,41819
2024-10-05,Egypt,1359.3,37433
2024-10-05,Pakistan,1222.91,47871
2024-10-05,Turkey,1437.27,41530
2024-10-05,Australia,1535.64,20841
2024-10-05,Canada,1694.48,30582
2024-10-06,Saudi Arabia,1484.17,11173
2024-10-06,Egypt,1368.41,23516
2024-10-06,Pakistan,1265.72,7657
2024-10-06,Turkey,1320.52,34105
2024-10-06,Australia,1648.67,28916
2024-10-06,Canada,1709.98,45675
2024-10-07,Saudi Arabia,1467.2,10507
2024-10-07,Egypt,1327.61,10934
2024-10-07,Pakistan,1213.26,11242
2024-10-07,Turkey,1470.1,33620
2024-10-07,Australia,1629.34,42275
2024-10-07,Canada,1645.77,18937
2024-10-08,Saudi Arabia,1497.6,16533
2024-10-08,Egypt,1320.8,36132
2024-10-08,Pakistan,1290.78,22490
2024-10-08,Turkey,1397.82,24173
2024-10-08,Australia,1626.58,44844
2024-10-08,Canada,1693.3,41763
2024-10-09,Saudi Arabia,1428.27,35711
2024-10-09,Egypt,1283.56,19177
2024-10-09,Pakistan,1259.2,23819
2024-10-09,Turkey,1415.43,36391
2024-10-09,Australia,1572.53,25559
