date,country,wheat_price_sar_per_ton,availability_tons
2026-08-02,United States,1047.67,6801
2026-08-02,Australia,978.36,9738
2026-08-02,Canada,1098.28,12829
2026-08-02,Argentina,887.98,6389
2026-08-02,Germany,968.33,5294
2026-08-02,Romania,922.27,4336
2026-08-03,Australia,963.26,12291
2026-08-03,United States,1036.04,8207
2026-08-03,Canada,1128.9,11707
2026-08-03,Germany,1005.28,7341
2026-08-03,Argentina,883.55,7167
2026-08-03,Romania,1000.44,2646
2026-08-04,Germany,975.95,3225
2026-08-04,Romania,969.1,5043
2026-08-04,Argentina,884.09,2763
2026-08-04,United States,1074.06,8944
2026-08-04,Australia,1033.34,10313
2026-08-04,Canada,1118.17,5814
2026-08-05,United States,1089.86,5944
2026-08-05,Australia,958.47,8279
2026-08-05,Canada,1115.64,9607
2026-08-05,Argentina,881.59,5726
2026-08-05,Germany,1007.01,6905
2026-08-05,Romania,956.19,2865
2026-08-06,Canada,1110.48,5073
2026-08-06,United States,1078.34,6189
2026-08-06,Australia,973.33,14516
2026-08-06,Argentina,889.68,5346
2026-08-06,Romania,962.84,4791
2026-08-06,Germany,1023.62,8524
2026-08-07,United States,1063.25,11560
2026-08-07,Australia,962.28,11588
2026-08-07,Canada,1108.15,7402
2026-08-07,Argentina,850.94,5410
2026-08-07,Germany,989.25,5140
2026-08-07,Romania,961.85,6651
2026-08-08,Canada,1100.18,7093
2026-08-08,United States,1027.71,9312
2026-08-08,Australia,981.52,16946
2026-08-08,Germany,1040.38,3167
2026-08-08,Argentina,904.6,5150
2026-08-08,Romania,956.01,5642
2026-08-09,Australia,953.47,12779
2026-08-09,United States,1020.27,8458
2026-08-09,Canada,1122.8,5881
2026-08-09,Romania,960.45,4147
2026-08-09,Germany,1011.53,8943
2026-08-09,Argentina,929.7,5967
2026-08-10,United States,1016.11,7524
2026-08-10,Australia,979.12,16589
2026-08-10,Canada,1119.77,7035
2026-08-10,Argentina,892.62,4072
2026-08-10,Germany,1036.35,6072
2026-08-10,Romania,979.14,4480
2026-08-11,Argentina,904.87,4826
2026-08-11,Romania,951.19,3284
2026-08-11,Australia,932.1,16984
2026-08-11,United States,1043.95,5593
2026-08-11,Canada,1077.74,12619
2026-08-11,Germany,1021.2,3349
2026-08-12,Argentina,929.22,5310
2026-08-12,Germany,1022.45,6316
2026-08-12,Romania,924.88,2605
2026-08-12,Canada,1120.14,12214
2026-08-12,United States,1018.83,11580
2026-08-12,Australia,954.3,13089
2026-08-13,Germany,1019.83,8046
2026-08-13,Argentina,883.25,5258
2026-08-13,Romania,971.7,3456
2026-08-13,Australia,971.09,12470
2026-08-13,United States,1055.39,9782
2026-08-13,Canada,1093.48,14688
2026-08-14,Germany,1022.57,7868
2026-08-14,Argentina,903.84,3840
2026-08-14,Romania,959.93,2852
2026-08-14,Australia,958.98,10167
2026-08-14,United States,1045.04,8923
2026-08-14,Canada,1099.52,7652
2026-08-15,Germany,1035.71,6169
2026-08-15,Argentina,897.85,3085
2026-08-15,Romania,963.34,4912
2026-08-15,Australia,982.72,15886
2026-08-15,Canada,1125.02,11475
2026-08-15,United States,1036.76,11472
2026-08-16,Germany,1050.22,5464
2026-08-16,Romania,951.53,2629
2026-08-16,Argentina,911.81,3994
2026-08-16,Canada,1100.58,9243
2026-08-16,Australia,981.13,10603
2026-08-16,United States,1029.93,8980
2026-08-17,United States,1030.73,5774
2026-08-17,Australia,954.86,6960
2026-08-17,Canada,1112.68,9744
2026-08-17,Argentina,908.24,7075
2026-08-17,Germany,1032.21,8127
2026-08-17,Romania,950.93,6414
2026-08-18,Canada,1128.76,13453
2026-08-18,United States,1051.87,10764
2026-08-18,Australia,968.33,8794
2026-08-18,Argentina,887.22,3558
2026-08-18,Germany,1007.35,7755
2026-08-18,Romania,948.82,6708
2026-08-19,Canada,1076.23,9599
2026-08-19,Germany,1026.56,8803
2026-08-19,Argentina,871.32,6524
2026-08-19,Romania,956.18,2930
2026-08-19,Australia,983.12,16659
2026-08-19,United States,1069.92,8436
2026-08-20,United States,1013.32,8473
2026-08-20,Australia,943.47,11304
2026-08-20,Canada,1099.6,8341
2026-08-20,Argentina,946.44,2542
2026-08-20,Germany,1030.82,7566
2026-08-20,Romania,938.99,2764
2026-08-21,United States,1076.17,10039
2026-08-21,Canada,1088.01,6548
2026-08-21,Australia,946.64,12923
2026-08-21,Germany,997.5,5318
2026-08-21,Argentina,922.46,5300
2026-08-21,Romania,987.36,2529
2026-08-22,United States,1007.85,4628
2026-08-22,Australia,975.35,9248
2026-08-22,Canada,1103.28,8704
2026-08-22,Argentina,914.59,7209
2026-08-22,Germany,1020.73,7437
2026-08-22,Romania,961.04,4551
2026-08-23,United States,1035.0,7765
2026-08-23,Australia,961.27,9619
2026-08-23,Canada,1127.21,8840
2026-08-23,Argentina,903.14,3861
2026-08-23,Germany,1029.23,3705
2026-08-23,Romania,960.91,5407
2026-08-24,United States,1044.0,8267
2026-08-24,Australia,931.33,15685
2026-08-24,Canada,1122.71,10232
2026-08-24,Argentina,908.6,4041
2026-08-24,Germany,1017.74,8217
2026-08-24,Romania,939.83,2681
2026-08-25,United States,1063.02,4814
2026-08-25,Australia,948.32,10455
2026-08-25,Canada,1110.65,10016
2026-08-25,Argentina,882.32,4531
2026-08-25,Germany,1022.9,5910
2026-08-25,Romania,981.42,3358
2026-08-26,Canada,1134.2,9120
2026-08-26,Australia,975.53,14394
2026-08-26,United States,1049.89,10462
2026-08-26,Argentina,901.48,5123
2026-08-26,Germany,998.52,6836
2026-08-26,Romania,968.23,5436
2026-08-27,Romania,960.61,6794
2026-08-27,Germany,1025.81,8391
2026-08-27,Argentina,887.2,4552
2026-08-27,United States,1040.82,4683
2026-08-27,Australia,996.24,15529
2026-08-27,Canada,1091.02,9945
2026-08-28,United States,1059.14,4710
2026-08-28,Australia,956.3,8139
2026-08-28,Canada,1113.24,7393
2026-08-28,Argentina,862.38,4102
2026-08-28,Germany,1005.25,3809
2026-08-28,Romania,966.36,4709
2026-08-29,Romania,941.74,2816
2026-08-29,Argentina,879.47,3151
2026-08-29,Germany,1024.29,5073
2026-08-29,Canada,1102.42,8320
2026-08-29,United States,1011.13,6773
2026-08-29,Australia,973.27,15081
2026-08-30,Romania,975.83,2580
2026-08-30,Germany,1022.27,8186
2026-08-30,Argentina,934.66,3665
2026-08-30,Australia,970.99,9038
2026-08-30,United States,1060.05,5053
2026-08-30,Canada,1115.73,10552
2026-08-31,Romania,969.76,4277
2026-08-31,United States,1023.24,6981
2026-08-31,Australia,975.7,6872
2026-08-31,Canada,1054.51,12901
2026-08-31,Argentina,905.65,6516
2026-08-31,Germany,992.91,6371
2026-09-01,Romania,993.32,7016
2026-09-01,Argentina,884.15,6589
2026-09-01,Germany,976.89,8579
2026-09-01,Australia,975.22,14944
2026-09-01,United States,1069.34,10470
2026-09-01,Canada,1061.35,8789
2026-09-02,Germany,1010.6,4384
2026-09-02,Romania,972.28,2877
2026-09-02,Argentina,875.17,4688
2026-09-02,United States,1055.84,4788
2026-09-02,Australia,978.29,15884
2026-09-02,Canada,1075.99,13570
2026-09-03,Germany,1041.19,8600
2026-09-03,Argentina,887.75,3618
2026-09-03,Romania,932.87,5315
2026-09-03,Australia,1000.9,7075
2026-09-03,United States,1029.42,10620
2026-09-03,Canada,1066.64,8373
2026-09-04,Canada,1075.82,9771
2026-09-04,United States,1035.1,11550
2026-09-04,Australia,966.03,16342
2026-09-04,Germany,999.58,4825
2026-09-04,Argentina,858.93,5289
2026-09-04,Romania,976.83,5361
2026-09-05,Germany,999.92,8850
2026-09-05,Romania,960.8,4141
2026-09-05,Argentina,909.14,7028
2026-09-05,United States,1040.23,11993
2026-09-05,Australia,942.19,7916
2026-09-05,Canada,1075.37,6640
2026-09-06,Germany,995.12,8935
2026-09-06,Romania,948.71,4909
2026-09-06,Argentina,910.68,4767
2026-09-06,Canada,1112.98,9298
2026-09-06,Australia,968.81,7976
2026-09-06,United States,1037.57,4902
2026-09-07,Argentina,898.63,5252
2026-09-07,Germany,1019.97,7955
2026-09-07,Romania,935.09,4084
2026-09-07,Canada,1076.22,14387
2026-09-07,United States,1033.73,8025
2026-09-07,Australia,984.6,16496
2026-09-08,Romania,964.32,4631
2026-09-08,Germany,1006.12,5599
2026-09-08,Argentina,885.55,4821
2026-09-08,United States,1011.18,7739
2026-09-08,Australia,949.1,12321
2026-09-08,Canada,1088.42,5570
2026-09-09,Australia,982.92,6624
2026-09-09,United States,1059.16,6669
2026-09-09,Canada,1079.72,5128
2026-09-09,Romania,948.14,5101
2026-09-09,Germany,1041.31,4413
2026-09-09,Argentina,887.85,3154
2026-09-10,Germany,1009.27,6069
2026-09-10,Argentina,903.63,2945
2026-09-10,Romania,943.09,5595
2026-09-10,Australia,950.81,8562
2026-09-10,United States,1079.96,11801
2026-09-10,Canada,1104.67,11760
2026-09-11,Germany,982.59,8457
2026-09-11,Romania,938.34,7045
2026-09-11,Argentina,911.56,3875
2026-09-11,Canada,1067.72,10990
2026-09-11,Australia,954.01,11386
2026-09-11,United States,1022.11,5275
2026-09-12,Germany,986.87,6018
2026-09-12,Argentina,895.66,7289
2026-09-12,Romania,954.91,4201
2026-09-12,Australia,962.19,9640
2026-09-12,Canada,1077.3,8928
2026-09-12,United States,1046.48,11662
2026-09-13,Germany,996.38,4930
2026-09-13,Argentina,906.95,3529
2026-09-13,Romania,964.26,7158
2026-09-13,Australia,934.11,8293
2026-09-13,United States,1027.93,10847
2026-09-13,Canada,1087.72,12687
2026-09-14,Germany,963.51,7840
2026-09-14,Argentina,885.82,6981
2026-09-14,Romania,921.3,3497
2026-09-14,Australia,941.04,12119
2026-09-14,United States,1041.17,5654
2026-09-14,Canada,1085.31,9605
2026-09-15,Romania,936.34,3363
2026-09-15,Argentina,897.47,4915
2026-09-15,Germany,1018.69,5496
2026-09-15,Canada,1108.96,7309
2026-09-15,United States,1033.66,4302
2026-09-15,Australia,934.21,6628
2026-09-16,Romania,976.92,5690
2026-09-16,Germany,1034.16,5418
2026-09-16,Argentina,928.95,2697
2026-09-16,Australia,964.67,10943
2026-09-16,United States,1022.88,7034
2026-09-16,Canada,1108.29,14344
2026-09-17,United States,1061.99,6564
2026-09-17,Australia,957.15,7545
2026-09-17,Canada,1075.62,14476
2026-09-17,Argentina,849.25,6331
2026-09-17,Germany,1005.86,5987
2026-09-17,Romania,969.18,6835
2026-09-18,United States,1030.06,9384
2026-09-18,Australia,961.84,15159
2026-09-18,Canada,1080.98,6365
2026-09-18,Argentina,896.98,2600
2026-09-18,Germany,1005.26,7516
2026-09-18,Romania,897.54,2535
2026-09-19,United States,1015.8,10555
2026-09-19,Australia,972.41,14127
2026-09-19,Canada,1049.99,12026
2026-09-19,Argentina,889.43,4498
2026-09-19,Germany,1022.97,8722
2026-09-19,Romania,922.33,3132
2026-09-20,Germany,1013.81,6279
2026-09-20,United States,1060.86,10740
2026-09-20,Australia,988.06,11649
2026-09-20,Canada,1068.34,6989
2026-09-20,Argentina,875.99,4566
2026-09-20,Romania,981.34,6639
2026-09-21,Canada,1093.66,13425
2026-09-21,United States,1033.29,10169
2026-09-21,Australia,974.53,16019
2026-09-21,Argentina,875.82,4853
2026-09-21,Romania,933.89,2916
2026-09-21,Germany,975.66,3944
2026-09-22,United States,1025.65,11428
2026-09-22,Australia,995.72,16938
2026-09-22,Canada,1109.52,8456
2026-09-22,Argentina,879.93,3433
2026-09-22,Germany,1012.95,7987
2026-09-22,Romania,935.83,4384
2026-09-23,Canada,1076.64,7796
2026-09-23,United States,1065.75,8268
2026-09-23,Australia,946.3,15670
2026-09-23,Germany,982.87,4448
2026-09-23,Argentina,888.65,6828
2026-09-23,Romania,945.07,6238
2026-09-24,Australia,968.83,11920
2026-09-24,United States,1028.31,8405
2026-09-24,Canada,1118.22,5400
2026-09-24,Romania,962.35,5433
2026-09-24,Germany,1012.98,7000
2026-09-24,Argentina,887.63,3261
2026-09-25,United States,1008.59,7565
2026-09-25,Australia,949.34,11383
2026-09-25,Canada,1106.74,10376
2026-09-25,Argentina,910.67,4474
2026-09-25,Germany,1023.53,6876
2026-09-25,Romania,978.37,2601
2026-09-26,Germany,948.09,7815
2026-09-26,Argentina,851.31,3098
2026-09-26,Australia,980.6,12327
2026-09-26,United States,1026.31,5641
2026-09-26,Canada,1091.38,14298
2026-09-26,Romania,957.26,7054
2026-09-27,Argentina,879.49,4987
2026-09-27,Germany,1012.32,3929
2026-09-27,Romania,939.71,4662
2026-09-27,Canada,1096.67,6310
2026-09-27,United States,1036.02,11546
2026-09-27,Australia,999.82,15342
2026-09-28,Romania,941.6,4920
2026-09-28,Argentina,904.84,6191
2026-09-28,Germany,1051.16,5013
2026-09-28,Australia,959.57,8191
2026-09-28,United States,1018.58,8985
2026-09-28,Canada,1075.98,10739
2026-09-29,United States,1071.13,9184
2026-09-29,Australia,929.01,7029
2026-09-29,Canada,1110.98,5909
2026-09-29,Argentina,892.5,3135
2026-09-29,Germany,1020.45,5140
2026-09-29,Romania,972.42,2718
2026-09-30,Argentina,897.73,4579
2026-09-30,Canada,1105.74,5281
2026-09-30,Romania,945.82,3456
2026-09-30,United States,1047.4,5893
2026-09-30,Australia,930.53,6803
2026-09-30,Germany,1003.9,7322
2026-10-01,Germany,989.44,5460
2026-10-01,Romania,933.67,3890
2026-10-01,Argentina,889.89,6897
2026-10-01,Canada,1083.71,14074
2026-10-01,Australia,963.08,12862
2026-10-01,United States,1056.37,8136
2026-10-02,United States,1040.36,6596
2026-10-02,Australia,957.71,11530
2026-10-02,Canada,1095.48,11713
2026-10-02,Argentina,887.0,6192
2026-10-02,Germany,985.41,8201
2026-10-02,Romania,978.97,3131
2026-10-03,Canada,1082.62,14335
2026-10-03,Australia,966.45,9177
2026-10-03,United States,1063.25,11566
2026-10-03,Germany,1026.95,5658
2026-10-03,Romania,975.89,3019
2026-10-03,Argentina,907.09,3595
2026-10-04,Canada,1102.9,10183
2026-10-04,Germany,1002.5,7379
2026-10-04,Romania,984.7,5996
2026-10-04,Argentina,849.45,5404
2026-10-04,United States,1052.68,11698
2026-10-04,Australia,953.06,15873
2026-10-05,United States,1016.64,9688
2026-10-05,Australia,925.85,8901
2026-10-05,Canada,1086.17,9830
2026-10-05,Argentina,882.59,6248
2026-10-05,Germany,1027.94,3580
2026-10-05,Romania,954.27,6352
2026-10-06,United States,1040.88,5684
2026-10-06,Australia,927.78,10914
2026-10-06,Canada,1092.29,12800
2026-10-06,Argentina,873.58,7111
2026-10-06,Romania,950.09,5525
2026-10-06,Germany,1025.03,6555
2026-10-07,Germany,1013.03,8594
2026-10-07,Argentina,866.49,6330
2026-10-07,Romania,946.39,3177
2026-10-07,Australia,985.25,8116
2026-10-07,United States,993.41,8479
2026-10-07,Canada,1021.4,13127
2026-10-08,Germany,1039.11,4603
2026-10-08,Argentina,884.01,3353
2026-10-08,Romania,925.81,5558
2026-10-08,Australia,948.1,10879
2026-10-08,United States,1051.41,8147
2026-10-08,Canada,1077.47,8831
2026-10-09,United States,1041.91,8525
2026-10-09,Canada,1095.1,14460
2026-10-09,Romania,946.26,4711
2026-10-09,Argentina,877.43,4011
2026-10-09,Germany,1003.17,8370
2026-10-09,Australia,965.41,16947
2026-10-10,United States,1040.87,4368
2026-10-10,Australia,919.39,11681
2026-10-10,Canada,1103.36,11131
2026-10-10,Argentina,895.86,4670
2026-10-10,Germany,1027.81,7916
2026-10-10,Romania,913.51,2735
2026-10-11,United States,1046.81,9348
2026-10-11,Germany,1018.55,4923
2026-10-11,Argentina,884.11,7019
2026-10-11,Romania,937.12,2719
2026-10-11,Australia,957.2,15748
2026-10-11,Canada,1095.34,13533
2026-10-12,Germany,962.86,4924
2026-10-12,Romania,951.8,2617
2026-10-12,Argentina,882.16,4274
2026-10-12,United States,1043.02,9762
2026-10-12,Australia,927.49,8284
2026-10-12,Canada,1085.16,11699
2026-10-13,Germany,1050.06,3842
2026-10-13,Argentina,914.53,2767
2026-10-13,Romania,924.95,5020
2026-10-13,Australia,952.48,7134
2026-10-13,United States,1048.33,7441
2026-10-13,Canada,1106.99,12583
2026-10-14,Germany,1010.65,3951
2026-10-14,Argentina,863.88,7391
2026-10-14,Romania,904.59,5696
2026-10-14,Australia,962.49,16109
2026-10-14,United States,1052.23,8359
2026-10-14,Canada,1091.66,12223
2026-10-15,Romania,912.0,4312
2026-10-15,Germany,997.77,8801
2026-10-15,Argentina,908.23,2656
2026-10-15,Australia,927.17,16653
2026-10-15,United States,1037.71,5032
2026-10-15,Canada,1082.65,5405
2026-10-16,United States,1047.18,4531
2026-10-16,Germany,1068.1,3408
2026-10-16,Romania,938.73,6190
2026-10-16,Argentina,857.87,6014
2026-10-16,Canada,1132.52,7459
2026-10-16,Australia,945.83,17386
2026-10-17,United States,1029.83,5513
2026-10-17,Australia,932.35,16339
2026-10-17,Canada,1100.45,14421
2026-10-17,Argentina,845.48,3670
2026-10-17,Germany,1017.04,3298
2026-10-17,Romania,967.35,5168
2026-10-18,Australia,992.68,11871
2026-10-18,Canada,1076.21,10125
2026-10-18,United States,1016.82,11552
2026-10-18,Romania,947.08,2711
2026-10-18,Germany,977.74,7239
2026-10-18,Argentina,882.72,4853
2026-10-19,Germany,1025.78,6243
2026-10-19,Romania,949.31,4366
2026-10-19,Argentina,897.04,4769
2026-10-19,United States,1051.33,7970
2026-10-19,Australia,935.74,15125
2026-10-19,Canada,1096.84,14849
2026-10-20,Romania,951.9,4513
2026-10-20,Germany,1017.23,3725
2026-10-20,Argentina,874.01,5520
2026-10-20,United States,1066.47,7945
2026-10-20,Australia,935.21,16810
2026-10-20,Canada,1100.2,11741
2026-10-21,Australia,958.37,8097
2026-10-21,United States,1026.39,8710
2026-10-21,Canada,1076.95,14871
2026-10-21,Germany,1024.17,3568
2026-10-21,Romania,988.23,2623
2026-10-21,Argentina,926.49,4127
2026-10-22,United States,1024.06,10482
2026-10-22,Australia,926.1,6739
2026-10-22,Canada,1099.81,6624
2026-10-22,Argentina,896.26,3749
2026-10-22,Germany,1025.71,3393
2026-10-22,Romania,964.64,4522
2026-10-23,Australia,974.82,17648
2026-10-23,Canada,1072.06,6757
2026-10-23,United States,1078.59,6908
2026-10-23,Argentina,861.04,4733
2026-10-23,Germany,1049.89,4524
2026-10-23,Romania,950.19,5217
2026-10-24,Germany,963.53,3603
2026-10-24,Romania,973.22,5828
2026-10-24,Argentina,872.35,4338
2026-10-24,United States,1069.55,6438
2026-10-24,Australia,943.96,14280
2026-10-24,Canada,1106.92,8903
2026-10-25,Romania,958.47,2875
2026-10-25,Germany,1017.33,4677
2026-10-25,Argentina,887.4,3637
2026-10-25,United States,1018.41,6289
2026-10-25,Australia,934.47,8524
2026-10-25,Canada,1091.0,5230
2026-10-26,Australia,934.99,14495
2026-10-26,United States,1025.87,5073
2026-10-26,Canada,1119.35,10574
2026-10-26,Argentina,906.47,3081
2026-10-26,Romania,918.96,5520
2026-10-26,Germany,987.83,6218
2026-10-27,United States,1035.07,10970
2026-10-27,Australia,934.59,9085
2026-10-27,Canada,1085.36,9794
2026-10-27,Argentina,905.27,4341
2026-10-27,Germany,1008.84,5240
2026-10-27,Romania,974.22,5753
2026-10-28,Germany,1019.9,7004
2026-10-28,Argentina,841.28,4985
2026-10-28,Romania,912.64,3191
2026-10-28,Australia,983.09,6460
2026-10-28,United States,1036.62,8913
2026-10-28,Canada,1084.57,13707
2026-10-29,Canada,1093.52,9208
2026-10-29,United States,1030.98,7515
2026-10-29,Australia,911.6,14143
2026-10-29,Romania,919.63,5347
2026-10-29,Argentina,893.5,6537
2026-10-29,Germany,1023.27,3656
2026-10-30,Germany,992.87,5489
2026-10-30,Argentina,894.98,7231
2026-10-30,Romania,972.84,7152
2026-10-30,Australia,955.15,14025
2026-10-30,United States,1023.92,10888
2026-10-30,Canada,1105.45,10428
2026-10-31,Germany,1000.81,5216
2026-10-31,Argentina,906.9,2781
2026-10-31,Romania,1011.01,6143
2026-10-31,Australia,968.45,15846
2026-10-31,United States,1012.68,10695
2026-10-31,Canada,1078.03,7852
2026-11-01,Germany,1010.58,4347
2026-11-01,Romania,978.24,6006
2026-11-01,Canada,1132.07,11404
2026-11-01,Australia,990.79,12571
2026-11-01,United States,1050.8,6838
2026-11-01,Argentina,885.24,3096
2026-11-02,Germany,1001.94,4000
2026-11-02,Argentina,895.19,7446
2026-11-02,Romania,967.77,6019
2026-11-02,Australia,941.93,10724
2026-11-02,United States,1045.52,10312
2026-11-02,Canada,1062.16,6918
2026-11-03,United States,1035.23,11565
2026-11-03,Germany,1010.84,6171
2026-11-03,Argentina,865.98,5039
2026-11-03,Romania,966.04,5818
2026-11-03,Australia,998.87,11578
2026-11-03,Canada,1077.28,11305
2026-11-04,Germany,1007.9,3888
2026-11-04,Romania,960.12,6071
2026-11-04,Argentina,890.89,5211
2026-11-04,United States,1061.97,4907
2026-11-04,Australia,964.51,16729
2026-11-04,Canada,1133.25,14198
2026-11-05,Germany,995.03,5504
2026-11-05,Romania,957.87,2870
2026-11-05,Argentina,895.24,5875
2026-11-05,Canada,1121.6,5012
2026-11-05,Australia,985.02,10732
2026-11-05,United States,1022.32,11333
2026-11-06,United States,1081.58,5536
2026-11-06,Australia,975.03,16737
2026-11-06,Canada,1112.73,6175
2026-11-06,Argentina,912.43,3383
2026-11-06,Germany,991.59,6481
2026-11-06,Romania,949.16,5851
2026-11-07,Canada,1120.83,8131
2026-11-07,United States,1059.76,5503
2026-11-07,Australia,935.39,8534
2026-11-07,Argentina,865.25,4742
2026-11-07,Germany,1004.77,4923
2026-11-07,Romania,977.15,5329
2026-11-08,Canada,1137.4,13896
2026-11-08,Germany,1013.98,5931
2026-11-08,Argentina,912.37,6253
2026-11-08,Romania,922.76,7417
2026-11-08,Australia,968.43,13807
2026-11-08,United States,1043.5,5257
2026-11-09,United States,1066.95,9338
2026-11-09,Australia,963.78,13479
2026-11-09,Canada,1092.76,5563
2026-11-09,Argentina,893.72,4163
2026-11-09,Germany,1008.7,5629
2026-11-09,Romania,941.32,5945
2026-11-10,United States,1037.67,8116
2026-11-10,Canada,1078.44,5722
2026-11-10,Australia,954.0,13101
2026-11-10,Germany,1031.88,7297
2026-11-10,Argentina,906.69,6266
2026-11-10,Romania,950.54,5711
2026-11-11,United States,1089.31,4306
2026-11-11,Australia,992.57,12004
2026-11-11,Canada,1110.58,8575
2026-11-11,Argentina,912.49,5964
2026-11-11,Germany,990.78,8225
2026-11-11,Romania,980.13,5306
2026-11-12,Canada,1155.31,12493
2026-11-12,United States,1034.75,11062
2026-11-12,Australia,1002.31,12934
2026-11-12,Germany,1030.06,3561
2026-11-12,Argentina,942.01,4912
2026-11-12,Romania,972.02,4058
2026-11-13,United States,1065.46,6449
2026-11-13,Canada,1110.63,14359
2026-11-13,Australia,960.51,13115
2026-11-13,Germany,1053.08,5063
2026-11-13,Argentina,879.25,5947
2026-11-13,Romania,971.91,4276
2026-11-14,United States,1074.9,4393
2026-11-14,Australia,968.79,15144
2026-11-14,Canada,1090.76,10373
2026-11-14,Argentina,870.35,4736
2026-11-14,Germany,1005.55,3434
2026-11-14,Romania,954.78,7427
2026-11-15,Australia,976.02,7676
2026-11-15,Canada,1105.56,5961
2026-11-15,United States,1065.1,8432
2026-11-15,Romania,971.97,3543
2026-11-15,Germany,1016.6,6164
2026-11-15,Argentina,910.72,5211
2026-11-16,United States,1054.58,9322
2026-11-16,Australia,972.02,7967
2026-11-16,Canada,1086.39,12359
2026-11-16,Argentina,890.12,5497
2026-11-16,Germany,981.98,4027
2026-11-16,Romania,940.84,5811
2026-11-17,United States,1071.66,5266
2026-11-17,Australia,953.55,11104
2026-11-17,Canada,1109.1,7472
2026-11-17,Argentina,880.46,6908
2026-11-17,Germany,1037.45,8350
2026-11-17,Romania,967.83,2938
2026-11-18,Australia,988.17,13496
2026-11-18,United States,1026.12,7132
2026-11-18,Canada,1127.2,7825
2026-11-18,Argentina,881.3,6095
2026-11-18,Romania,938.89,4122
2026-11-18,Germany,1015.11,6023
2026-11-19,Romania,985.9,3596
2026-11-19,United States,1067.85,6673
2026-11-19,Australia,970.12,12218
2026-11-19,Canada,1102.59,9555
2026-11-19,Argentina,855.37,7121
2026-11-19,Germany,1017.63,3146
2026-11-20,United States,1095.72,7431
2026-11-20,Australia,995.75,6008
2026-11-20,Canada,1119.84,14368
2026-11-20,Argentina,888.76,3817
2026-11-20,Germany,1008.63,3226
2026-11-20,Romania,945.39,3034
2026-11-21,Canada,1115.76,7230
2026-11-21,Australia,961.55,6250
2026-11-21,United States,1045.05,9755
2026-11-21,Argentina,869.29,5079
2026-11-21,Romania,921.35,4405
2026-11-21,Germany,1013.82,4520
2026-11-22,United States,1070.14,7294
2026-11-22,Australia,963.47,16280
2026-11-22,Canada,1137.56,14440
2026-11-22,Argentina,913.56,2975
2026-11-22,Germany,983.29,4202
2026-11-22,Romania,933.68,6882
2026-11-23,Germany,1043.21,3403
2026-11-23,Argentina,903.64,4697
2026-11-23,Romania,987.26,5572
2026-11-23,Australia,1015.91,14302
2026-11-23,United States,1044.83,5266
2026-11-23,Canada,1084.97,8830
2026-11-24,Australia,950.77,6163
2026-11-24,United States,1050.26,10657
2026-11-24,Canada,1103.83,8032
2026-11-24,Romania,925.44,3656
2026-11-24,Germany,1035.95,5973
2026-11-24,Argentina,919.79,3978
2026-11-25,United States,1021.91,5090
2026-11-25,Australia,942.47,17677
2026-11-25,Canada,1125.03,6937
2026-11-25,Argentina,875.3,2542
2026-11-25,Germany,995.56,8035
2026-11-25,Romania,963.54,5217
2026-11-26,United States,1073.48,9230
2026-11-26,Australia,1004.0,6537
2026-11-26,Canada,1080.76,5540
2026-11-26,Germany,986.17,3627
2026-11-26,Romania,952.12,4470
2026-11-26,Argentina,944.19,6939
2026-11-27,Germany,966.14,7236
2026-11-27,Romania,928.63,6924
2026-11-27,Argentina,892.17,6743
2026-11-27,Australia,951.11,12042
2026-11-27,United States,1065.64,6532
2026-11-27,Canada,1099.22,13016
2026-11-28,Romania,983.46,2746
2026-11-28,Germany,1049.95,8283
2026-11-28,Argentina,892.73,4961
2026-11-28,United States,1053.52,8616
2026-11-28,Australia,958.76,15637
2026-11-28,Canada,1088.35,5441
2026-11-29,Germany,1003.41,4070
2026-11-29,Romania,976.68,6817
2026-11-29,Argentina,937.64,6060
2026-11-29,United States,1007.92,4018
2026-11-29,Australia,989.53,7455
2026-11-29,Canada,1083.92,6137
2026-11-30,Romania,927.87,4876
2026-11-30,Germany,1008.34,6058
2026-11-30,Argentina,878.23,3109
2026-11-30,Australia,982.0,15231
2026-11-30,United States,1046.81,10180
2026-11-30,Canada,1098.65,10967
2026-12-01,United States,1078.05,6908
2026-12-01,Germany,1005.82,8591
2026-12-01,Romania,967.41,2785
2026-12-01,Argentina,910.06,6144
2026-12-01,Canada,1112.52,8814
2026-12-01,Australia,989.77,7967
2026-12-02,United States,1043.83,11150
2026-12-02,Australia,1015.74,15978
2026-12-02,Canada,1114.8,6503
2026-12-02,Argentina,888.15,4842
2026-12-02,Germany,1018.31,6589
2026-12-02,Romania,963.28,6975
2026-12-03,Australia,954.7,16870
2026-12-03,Canada,1116.52,10162
2026-12-03,United States,1047.97,11861
2026-12-03,Romania,978.6,3598
2026-12-03,Germany,1044.51,4202
2026-12-03,Argentina,920.31,6045
2026-12-04,Germany,1046.71,4644
2026-12-04,Romania,951.3,3865
2026-12-04,Argentina,913.58,3642
2026-12-04,United States,1037.13,7509
2026-12-04,Australia,989.35,11439
2026-12-04,Canada,1121.85,12921
2026-12-05,Romania,992.25,3786
2026-12-05,Germany,1033.13,6410
2026-12-05,Argentina,892.69,7112
2026-12-05,United States,1051.03,5676
2026-12-05,Australia,994.04,7253
2026-12-05,Canada,1107.09,12202
