date,mill_id,recipe_id,start_hour,end_hour,duration_hours,changeover_hours,tons_produced,recipe_cost_index
2024-10-08,M1,R1,8.79,14.42,5.62,0.5,57.59,1.05
2024-10-08,M1,R4,14.92,18.21,3.29,0.5,36.93,1.02
2024-10-08,M1,R3,18.71,20.0,1.29,0.5,11.47,1.0
2024-10-08,M2,R2,0.0,9.92,9.92,0.0,108.48,1.1
2024-10-08,M2,R1,10.42,16.31,5.89,0.5,57.59,1.05
2024-10-08,M2,R4,16.81,20.0,3.19,0.5,35.84,1.02
2024-10-08,M3,R2,0.0,8.26,8.26,0.0,108.48,1.1
2024-10-08,M3,R1,8.76,14.83,6.07,0.5,57.59,1.05
2024-10-08,M3,R4,15.33,18.0,2.67,0.5,27.67,1.02
2024-10-09,M1,R2,0.0,8.45,8.45,0.0,110.56,1.1
2024-10-09,M1,R1,8.95,14.68,5.73,0.5,58.64,1.05
2024-10-09,M1,R4,15.18,18.83,3.65,0.5,40.95,1.02
2024-10-09,M1,R3,19.33,20.0,0.67,0.5,5.97,1.0
2024-10-09,M2,R2,0.0,10.11,10.11,0.0,110.56,1.1
2024-10-09,M2,R1,10.61,16.6,6.0,0.5,58.64,1.05
2024-10-09,M2,R4,17.1,20.0,2.9,0.5,32.52,1.02
2024-10-09,M3,R2,0.0,8.42,8.42,0.0,110.56,1.1
2024-10-09,M3,R1,8.92,15.1,6.18,0.5,58.64,1.05
2024-10-09,M3,R4,15.6,18.0,2.4,0.5,24.9,1.02
2024-10-10,M1,R2,0.0,8.8,8.8,0.0,115.07,1.1
2024-10-10,M1,R1,9.3,15.48,6.19,0.5,63.35,1.05
2024-10-10,M1,R4,15.98,19.39,3.4,0.5,38.16,1.02
2024-10-10,M1,R3,19.89,20.0,0.11,0.5,1.01,1.0
2024-10-10,M2,R2,0.0,10.52,10.52,0.0,115.07,1.1
2024-10-10,M2,R1,11.02,17.5,6.48,0.5,63.35,1.05
2024-10-10,M2,R4,18.0,20.0,2.0,0.5,22.48,1.02
2024-10-10,M3,R2,0.0,8.76,8.76,0.0,115.07,1.1
2024-10-10,M3,R1,9.26,15.94,6.68,0.5,63.35,1.05
2024-10-10,M3,R4,16.44,18.0,1.56,0.5,16.18,1.02
2024-10-11,M1,R2,0.0,7.35,7.35,0.0,96.11,1.1
2024-10-11,M1,R1,7.85,12.82,4.97,0.5,50.91,1.05
2024-10-11,M1,R3,13.32,14.0,0.68,0.5,6.05,1.0
2024-10-11,M2,R2,0.0,8.79,8.79,0.0,96.11,1.1
2024-10-11,M2,R1,9.29,14.0,4.71,0.5,46.11,1.05
2024-10-11,M3,R2,0.0,7.32,7.32,0.0,96.11,1.1
2024-10-11,M3,R1,7.82,12.6,4.78,0.5,45.36,1.05
2024-10-12,M1,R2,0.0,7.34,7.34,0.0,96.07,1.1
2024-10-12,M1,R1,7.84,13.12,5.28,0.5,54.05,1.05
2024-10-12,M1,R3,13.62,14.0,0.38,0.5,3.35,1.0
2024-10-12,M2,R2,0.0,8.78,8.78,0.0,96.07,1.1
2024-10-12,M2,R1,9.28,14.0,4.72,0.5,46.15,1.05
2024-10-12,M3,R2,0.0,7.32,7.32,0.0,96.07,1.1
2024-10-12,M3,R1,7.82,12.6,4.78,0.5,45.39,1.05
2024-10-13,M1,R2,0.0,8.27,8.27,0.0,108.18,1.1
2024-10-13,M1,R1,8.77,14.75,5.98,0.5,61.22,1.05
2024-10-13,M1,R4,15.25,18.31,3.06,0.5,34.34,1.02
2024-10-13,M1,R3,18.81,20.0,1.19,0.5,10.58,1.0
2024-10-13,M2,R2,0.0,9.89,9.89,0.0,108.18,1.1
2024-10-13,M2,R1,10.39,16.65,6.26,0.5,61.22,1.05
2024-10-13,M2,R4,17.15,20.0,2.85,0.5,32.0,1.02
2024-10-13,M3,R2,0.0,8.24,8.24,0.0,108.18,1.1
2024-10-13,M3,R1,8.74,15.19,6.45,0.5,61.22,1.05
2024-10-13,M3,R4,15.69,18.0,2.31,0.5,23.95,1.02
2024-10-14,M1,R2,0.0,8.66,8.66,0.0,113.3,1.1
2024-10-14,M1,R1,9.16,15.24,6.07,0.5,62.2,1.05
2024-10-14,M1,R4,15.74,19.31,3.57,0.5,40.06,1.02
2024-10-14,M1,R3,19.81,20.0,0.19,0.5,1.72,1.0
2024-10-14,M2,R2,0.0,10.36,10.36,0.0,113.3,1.1
2024-10-14,M2,R1,10.86,17.22,6.36,0.5,62.2,1.05
2024-10-14,M2,R4,17.72,20.0,2.28,0.5,25.63,1.02
2024-10-14,M3,R2,0.0,8.63,8.63,0.0,113.3,1.1
2024-10-14,M3,R1,9.13,15.68,6.55,0.5,62.2,1.05
2024-10-14,M3,R4,16.18,18.0,1.82,0.5,18.85,1.02
2024-10-15,M1,R2,0.0,8.28,8.28,0.0,108.27,1.1
2024-10-15,M1,R1,8.78,14.59,5.81,0.5,59.51,1.05
2024-10-15,M1,R4,15.09,18.69,3.6,0.5,40.41,1.02
2024-10-15,M1,R3,19.19,20.0,0.81,0.5,7.2,1.0
2024-10-15,M2,R2,0.0,9.9,9.9,0.0,108.27,1.1
2024-10-15,M2,R1,10.4,16.48,6.08,0.5,59.51,1.05
2024-10-15,M2,R4,16.98,20.0,3.02,0.5,33.87,1.02
2024-10-15,M3,R2,0.0,8.25,8.25,0.0,108.27,1.1
2024-10-15,M3,R1,8.75,15.02,6.27,0.5,59.51,1.05
2024-10-15,M3,R4,15.52,18.0,2.48,0.5,25.76,1.02
2024-10-16,M1,R2,0.0,8.45,8.45,0.0,110.47,1.1
2024-10-16,M1,R1,8.95,14.79,5.84,0.5,59.85,1.05
2024-10-16,M1,R4,15.29,18.95,3.66,0.5,41.07,1.02
2024-10-16,M1,R3,19.45,20.0,0.55,0.5,4.88,1.0
2024-10-16,M2,R2,0.0,10.1,10.1,0.0,110.47,1.1
2024-10-16,M2,R1,10.6,16.72,6.12,0.5,59.85,1.05
2024-10-16,M2,R4,17.22,20.0,2.78,0.5,31.22,1.02
2024-10-16,M3,R2,0.0,8.41,8.41,0.0,110.47,1.1
2024-10-16,M3,R1,8.91,15.22,6.31,0.5,59.85,1.05
2024-10-16,M3,R4,15.72,18.0,2.28,0.5,23.64,1.02
2024-10-17,M1,R2,0.0,8.36,8.36,0.0,109.34,1.1
2024-10-17,M1,R1,8.86,15.01,6.16,0.5,63.03,1.05
2024-10-17,M1,R4,15.51,18.89,3.38,0.5,37.9,1.02
2024-10-17,M1,R3,19.39,20.0,0.61,0.5,5.4,1.0
2024-10-17,M2,R2,0.0,9.99,9.99,0.0,109.34,1.1
2024-10-17,M2,R1,10.49,16.94,6.44,0.5,63.03,1.05
2024-10-17,M2,R4,17.44,20.0,2.56,0.5,28.73,1.02
2024-10-17,M3,R2,0.0,8.33,8.33,0.0,109.34,1.1
2024-10-17,M3,R1,8.83,15.47,6.64,0.5,63.03,1.05
2024-10-17,M3,R4,15.97,18.0,2.03,0.5,21.06,1.02
2024-10-18,M1,R2,0.0,7.56,7.56,0.0,98.94,1.1
2024-10-18,M1,R1,8.06,13.24,5.18,0.5,53.0,1.05
2024-10-18,M1,R4,13.74,14.0,0.26,0.5,2.91,1.02
2024-10-18,M2,R2,0.0,9.04,9.04,0.0,98.94,1.1
2024-10-18,M2,R1,9.54,14.0,4.46,0.5,43.58,1.05
2024-10-19,M1,R2,0.0,7.64,7.64,0.0,99.92,1.1
2024-10-19,M1,R1,8.14,13.42,5.28,0.5,54.07,1.05
2024-10-19,M1,R4,13.92,14.0,0.08,0.5,0.91,1.02
2024-10-19,M2,R2,0.0,9.13,9.13,0.0,99.92,1.1
2024-10-19,M2,R1,9.63,14.0,4.37,0.5,42.71,1.05
2024-10-19,M3,R2,0.0,7.61,7.61,0.0,99.92,1.1
2024-10-19,M3,R1,8.11,12.6,4.49,0.5,42.61,1.05
2024-10-20,M1,R2,0.0,8.29,8.29,0.0,108.4,1.1
2024-10-20,M1,R1,8.79,14.68,5.89,0.5,60.3,1.05
2024-10-20,M1,R4,15.18,18.82,3.64,0.5,40.85,1.02
2024-10-20,M1,R3,19.32,20.0,0.68,0.5,6.07,1.0
2024-10-20,M2,R2,0.0,9.91,9.91,0.0,108.4,1.1
2024-10-20,M2,R1,10.41,16.57,6.17,0.5,60.3,1.05
2024-10-20,M2,R4,17.07,20.0,2.93,0.5,32.83,1.02
2024-10-20,M3,R2,0.0,8.26,8.26,0.0,108.4,1.1
2024-10-20,M3,R1,8.76,15.11,6.35,0.5,60.3,1.05
2024-10-20,M3,R4,15.61,18.0,2.39,0.5,24.79,1.02
2024-10-21,M1,R2,0.0,9.06,9.06,0.0,118.51,1.1
2024-10-21,M1,R1,9.56,15.56,6.0,0.5,61.4,1.05
2024-10-21,M1,R4,16.06,19.84,3.78,0.5,42.41,1.02
2024-10-21,M2,R2,0.0,10.83,10.83,0.0,118.51,1.1
2024-10-21,M2,R1,11.33,17.61,6.28,0.5,61.4,1.05
2024-10-21,M2,R4,18.11,20.0,1.89,0.5,21.2,1.02
2024-10-21,M3,R2,0.0,9.03,9.03,0.0,118.51,1.1
2024-10-21,M3,R1,9.53,16.0,6.47,0.5,61.4,1.05
2024-10-21,M3,R4,16.5,18.0,1.5,0.5,15.6,1.02
2024-10-22,M1,R2,0.0,8.2,8.2,0.0,107.25,1.1
2024-10-22,M1,R1,8.7,14.64,5.94,0.5,60.86,1.05
2024-10-22,M1,R4,15.14,18.58,3.43,0.5,38.53,1.02
2024-10-22,M1,R3,19.08,20.0,0.92,0.5,8.2,1.0
2024-10-22,M2,R2,0.0,9.8,9.8,0.0,107.25,1.1
2024-10-22,M2,R1,10.3,16.53,6.22,0.5,60.86,1.05
2024-10-22,M2,R4,17.03,20.0,2.97,0.5,33.36,1.02
2024-10-22,M3,R2,0.0,8.17,8.17,0.0,107.25,1.1
2024-10-22,M3,R1,8.67,15.08,6.41,0.5,60.86,1.05
2024-10-22,M3,R4,15.58,18.0,2.42,0.5,25.07,1.02
2024-10-23,M1,R2,0.0,8.52,8.52,0.0,111.49,1.1
2024-10-23,M1,R1,9.02,15.02,6.0,0.5,61.4,1.05
2024-10-23,M1,R4,15.52,19.02,3.5,0.5,39.23,1.02
2024-10-23,M1,R3,19.52,20.0,0.48,0.5,4.3,1.0
2024-10-23,M2,R2,0.0,10.19,10.19,0.0,111.49,1.1
2024-10-23,M2,R1,10.69,16.97,6.28,0.5,61.4,1.05
2024-10-23,M2,R4,17.47,20.0,2.53,0.5,28.4,1.02
2024-10-23,M3,R2,0.0,8.49,8.49,0.0,111.49,1.1
2024-10-23,M3,R1,8.99,15.46,6.47,0.5,61.4,1.05
2024-10-23,M3,R4,15.96,18.0,2.04,0.5,21.14,1.02
2024-10-24,M1,R2,0.0,8.68,8.68,0.0,113.54,1.1
2024-10-24,M1,R1,9.18,15.2,6.02,0.5,61.66,1.05
2024-10-24,M1,R4,15.7,19.29,3.59,0.5,40.28,1.02
2024-10-24,M1,R3,19.79,20.0,0.21,0.5,1.85,1.0
2024-10-24,M2,R2,0.0,10.38,10.38,0.0,113.54,1.1
2024-10-24,M2,R1,10.88,17.18,6.3,0.5,61.66,1.05
2024-10-24,M2,R4,17.68,20.0,2.32,0.5,25.99,1.02
2024-10-24,M3,R2,0.0,8.65,8.65,0.0,113.54,1.1
2024-10-24,M3,R1,9.15,15.64,6.5,0.5,61.66,1.05
2024-10-24,M3,R4,16.14,18.0,1.86,0.5,19.24,1.02
2024-10-25,M1,R2,0.0,7.89,7.89,0.0,103.25,1.1
2024-10-25,M1,R1,8.39,13.9,5.51,0.5,56.38,1.05
2024-10-25,M2,R2,0.0,9.44,9.44,0.0,103.25,1.1
2024-10-25,M2,R1,9.94,14.0,4.06,0.5,39.73,1.05
2024-10-25,M3,R2,0.0,7.86,7.86,0.0,103.25,1.1
2024-10-25,M3,R1,8.36,12.6,4.24,0.5,40.2,1.05
2024-10-26,M1,R2,0.0,7.97,7.97,0.0,104.26,1.1
2024-10-26,M1,R1,8.47,13.74,5.27,0.5,53.98,1.05
2024-10-26,M3,R2,0.0,7.94,7.94,0.0,104.26,1.1
2024-10-26,M3,R1,8.44,12.6,4.16,0.5,39.47,1.05
2024-10-27,M1,R2,0.0,8.86,8.86,0.0,115.88,1.1
2024-10-27,M1,R1,9.36,15.81,6.45,0.5,66.05,1.05
2024-10-27,M1,R4,16.31,19.75,3.44,0.5,38.61,1.02
2024-10-27,M2,R2,0.0,10.59,10.59,0.0,115.88,1.1
2024-10-27,M2,R1,11.09,17.85,6.75,0.5,66.05,1.05
2024-10-27,M2,R4,18.35,20.0,1.65,0.5,18.55,1.02
2024-10-27,M3,R2,0.0,8.83,8.83,0.0,115.88,1.1
2024-10-27,M3,R1,9.33,16.29,6.96,0.5,66.05,1.05
2024-10-27,M3,R4,16.79,18.0,1.21,0.5,12.59,1.02
2024-10-28,M1,R2,0.0,8.85,8.85,0.0,115.71,1.1
2024-10-28,M1,R1,9.35,15.44,6.1,0.5,62.44,1.05
2024-10-28,M1,R4,15.94,19.64,3.7,0.5,41.46,1.02
2024-10-28,M2,R2,0.0,10.58,10.58,0.0,115.72,1.1
2024-10-28,M2,R1,11.08,17.46,6.38,0.5,62.44,1.05
2024-10-28,M2,R4,17.96,20.0,2.04,0.5,22.87,1.02
2024-10-29,M1,R2,0.0,8.2,8.2,0.0,107.28,1.1
2024-10-29,M1,R1,8.7,14.42,5.72,0.5,58.55,1.05
2024-10-29,M1,R3,14.92,19.5,4.58,0.5,40.69,1.0
2024-10-29,M1,R4,20.0,20.0,0.0,0.5,0.04,1.02
2024-10-29,M2,R2,0.0,9.81,9.81,0.0,107.28,1.1
2024-10-29,M2,R1,10.31,16.29,5.99,0.5,58.55,1.05
2024-10-29,M2,R3,16.79,20.0,3.21,0.5,29.25,1.0
2024-10-29,M3,R2,0.0,8.17,8.17,0.0,107.28,1.1
2024-10-29,M3,R1,8.67,14.84,6.17,0.5,58.55,1.05
2024-10-29,M3,R3,15.34,18.0,2.66,0.5,24.13,1.0
2024-10-30,M1,R2,0.0,8.36,8.36,0.0,109.39,1.1
2024-10-30,M1,R1,8.86,14.83,5.97,0.5,61.12,1.05
2024-10-30,M1,R4,15.33,18.55,3.22,0.5,36.13,1.02
2024-10-30,M1,R3,19.05,20.0,0.95,0.5,8.42,1.0
2024-10-30,M2,R2,0.0,10.0,10.0,0.0,109.39,1.1
2024-10-30,M2,R1,10.5,16.75,6.25,0.5,61.12,1.05
2024-10-30,M2,R4,17.25,20.0,2.75,0.5,30.87,1.02
2024-10-30,M3,R2,0.0,8.33,8.33,0.0,109.39,1.1
2024-10-30,M3,R1,8.83,15.27,6.44,0.5,61.12,1.05
2024-10-30,M3,R4,15.77,18.0,2.23,0.5,23.1,1.02
2024-10-31,M1,R2,0.0,8.62,8.62,0.0,112.72,1.1
2024-10-31,M1,R1,9.12,14.87,5.75,0.5,58.88,1.05
2024-10-31,M1,R4,15.37,18.98,3.62,0.5,40.56,1.02
2024-10-31,M1,R3,19.48,20.0,0.52,0.5,4.59,1.0
2024-10-31,M2,R2,0.0,10.3,10.3,0.0,112.72,1.1
2024-10-31,M2,R1,10.8,16.82,6.02,0.5,58.88,1.05
2024-10-31,M2,R4,17.32,20.0,2.68,0.5,30.02,1.02
2024-10-31,M3,R2,0.0,8.59,8.59,0.0,112.72,1.1
2024-10-31,M3,R1,9.09,15.29,6.2,0.5,58.88,1.05
2024-10-31,M3,R4,15.79,18.0,2.21,0.5,22.92,1.02
2024-11-01,M1,R2,0.0,7.61,7.61,0.0,99.5,1.1
2024-11-01,M1,R1,8.11,13.3,5.19,0.5,53.15,1.05
2024-11-01,M1,R4,13.8,14.0,0.2,0.5,2.28,1.02
2024-11-01,M2,R2,0.0,9.09,9.09,0.0,99.5,1.1
2024-11-01,M2,R1,9.59,14.0,4.41,0.5,43.08,1.05
2024-11-01,M3,R2,0.0,7.58,7.58,0.0,99.5,1.1
2024-11-01,M3,R1,8.08,12.6,4.52,0.5,42.92,1.05
2024-11-02,M1,R2,0.0,7.36,7.36,0.0,96.22,1.1
2024-11-02,M1,R1,7.86,13.15,5.3,0.5,54.25,1.05
2024-11-02,M1,R4,13.65,14.0,0.35,0.5,3.88,1.02
2024-11-02,M2,R2,0.0,8.8,8.8,0.0,96.22,1.1
2024-11-02,M2,R1,9.3,14.0,4.7,0.5,46.01,1.05
2024-11-03,M1,R2,0.0,8.5,8.5,0.0,111.2,1.1
2024-11-03,M1,R1,9.0,15.44,6.43,0.5,65.89,1.05
2024-11-03,M1,R4,15.94,19.27,3.33,0.5,37.37,1.02
2024-11-03,M1,R3,19.77,20.0,0.23,0.5,2.07,1.0
2024-11-03,M2,R2,0.0,10.16,10.16,0.0,111.2,1.1
2024-11-03,M2,R1,10.66,17.4,6.74,0.5,65.89,1.05
2024-11-03,M2,R4,17.9,20.0,2.1,0.5,23.54,1.02
2024-11-03,M3,R2,0.0,8.47,8.47,0.0,111.2,1.1
2024-11-03,M3,R1,8.97,15.91,6.94,0.5,65.89,1.05
2024-11-03,M3,R4,16.41,18.0,1.59,0.5,16.46,1.02
2024-11-04,M1,R2,0.0,8.51,8.51,0.0,111.29,1.1
2024-11-04,M1,R1,9.01,15.16,6.15,0.5,62.98,1.05
2024-11-04,M1,R4,15.66,19.26,3.6,0.5,40.38,1.02
2024-11-04,M1,R3,19.76,20.0,0.24,0.5,2.15,1.0
2024-11-04,M2,R2,0.0,10.17,10.17,0.0,111.29,1.1
2024-11-04,M2,R1,10.67,17.11,6.44,0.5,62.98,1.05
2024-11-04,M2,R4,17.61,20.0,2.39,0.5,26.78,1.02
2024-11-04,M3,R2,0.0,8.48,8.48,0.0,111.29,1.1
2024-11-04,M3,R1,8.98,15.61,6.64,0.5,62.98,1.05
2024-11-04,M3,R4,16.11,18.0,1.89,0.5,19.57,1.02
2024-11-05,M2,R2,0.0,10.29,10.29,0.0,112.62,1.1
2024-11-05,M2,R1,10.79,16.78,5.99,0.5,58.58,1.05
2024-11-05,M2,R4,17.28,20.0,2.72,0.5,30.47,1.02
2024-11-05,M3,R2,0.0,8.58,8.58,0.0,112.62,1.1
2024-11-05,M3,R1,9.08,15.25,6.17,0.5,58.58,1.05
2024-11-05,M3,R4,15.75,18.0,2.25,0.5,23.33,1.02
2024-11-06,M1,R2,0.0,8.77,8.77,0.0,114.66,1.1
2024-11-06,M1,R1,9.27,15.16,5.89,0.5,60.33,1.05
2024-11-06,M1,R4,15.66,19.39,3.74,0.5,41.91,1.02
2024-11-06,M1,R3,19.89,20.0,0.11,0.5,0.95,1.0
2024-11-06,M2,R2,0.0,10.48,10.48,0.0,114.66,1.1
2024-11-06,M2,R1,10.98,17.15,6.17,0.5,60.33,1.05
2024-11-06,M2,R4,17.65,20.0,2.35,0.5,26.38,1.02
2024-11-06,M3,R2,0.0,8.73,8.73,0.0,114.66,1.1
2024-11-06,M3,R1,9.23,15.59,6.36,0.5,60.33,1.05
2024-11-06,M3,R4,16.09,18.0,1.91,0.5,19.81,1.02
2024-11-07,M1,R2,0.0,8.46,8.46,0.0,110.6,1.1
2024-11-07,M1,R1,8.96,14.74,5.78,0.5,59.2,1.05
2024-11-07,M1,R3,15.24,19.58,4.35,0.5,38.63,1.0
2024-11-07,M2,R2,0.0,10.11,10.11,0.0,110.6,1.1
2024-11-07,M2,R1,10.61,16.66,6.05,0.5,59.2,1.05
2024-11-07,M2,R3,17.16,20.0,2.84,0.5,25.87,1.0
2024-11-07,M3,R2,0.0,8.42,8.42,0.0,110.6,1.1
2024-11-07,M3,R1,8.92,15.16,6.24,0.5,59.2,1.05
2024-11-07,M3,R3,15.66,18.0,2.34,0.5,21.21,1.0
2024-11-08,M1,R2,0.0,7.79,7.79,0.0,101.88,1.1
2024-11-08,M1,R1,8.29,13.79,5.5,0.5,56.35,1.05
2024-11-08,M2,R2,0.0,9.31,9.31,0.0,101.88,1.1
2024-11-08,M2,R1,9.81,14.0,4.19,0.5,40.95,1.05
2024-11-08,M3,R2,0.0,7.76,7.76,0.0,101.88,1.1
2024-11-08,M3,R1,8.26,12.6,4.34,0.5,41.19,1.05
2024-11-09,M1,R2,0.0,7.87,7.87,0.0,103.0,1.1
2024-11-09,M1,R1,8.37,13.97,5.6,0.5,57.31,1.05
2024-11-09,M2,R2,0.0,9.42,9.42,0.0,103.0,1.1
2024-11-09,M2,R1,9.92,14.0,4.08,0.5,39.95,1.05
2024-11-09,M3,R2,0.0,7.84,7.84,0.0,103.0,1.1
2024-11-09,M3,R1,8.34,12.6,4.26,0.5,40.38,1.05
2024-11-10,M1,R2,0.0,8.81,8.81,0.0,115.24,1.1
2024-11-10,M1,R1,9.31,15.52,6.21,0.5,63.54,1.05
2024-11-10,M1,R4,16.02,19.68,3.67,0.5,41.16,1.02
2024-11-10,M2,R2,0.0,10.53,10.53,0.0,115.24,1.1
2024-11-10,M2,R1,11.03,17.53,6.5,0.5,63.54,1.05
2024-11-10,M2,R4,18.03,20.0,1.97,0.5,22.09,1.02
2024-11-10,M3,R2,0.0,8.78,8.78,0.0,115.24,1.1
2024-11-10,M3,R1,9.28,15.97,6.7,0.5,63.54,1.05
2024-11-10,M3,R4,16.47,18.0,1.53,0.5,15.84,1.02
2024-11-11,M1,R2,0.0,8.83,8.83,0.0,115.46,1.1
2024-11-11,M1,R1,9.33,14.98,5.65,0.5,57.88,1.05
2024-11-11,M1,R4,15.48,19.28,3.8,0.5,42.66,1.02
2024-11-11,M1,R3,19.78,20.0,0.22,0.5,1.94,1.0
2024-11-11,M2,R2,0.0,10.55,10.55,0.0,115.46,1.1
2024-11-11,M2,R1,11.05,16.97,5.92,0.5,57.88,1.05
2024-11-11,M2,R4,17.47,20.0,2.53,0.5,28.37,1.02
2024-11-11,M3,R2,0.0,8.79,8.79,0.0,115.46,1.1
2024-11-11,M3,R1,9.29,15.39,6.1,0.5,57.88,1.05
2024-11-11,M3,R4,15.89,18.0,2.11,0.5,21.86,1.02
2024-11-12,M1,R2,0.0,9.08,9.08,0.0,118.72,1.1
2024-11-12,M1,R1,9.58,15.82,6.25,0.5,63.97,1.05
2024-11-12,M1,R4,16.32,19.88,3.56,0.5,39.89,1.02
2024-11-12,M2,R2,0.0,10.85,10.85,0.0,118.72,1.1
2024-11-12,M2,R1,11.35,17.89,6.54,0.5,63.97,1.05
2024-11-12,M2,R4,18.39,20.0,1.61,0.5,18.04,1.02
2024-11-12,M3,R2,0.0,9.04,9.04,0.0,118.72,1.1
2024-11-12,M3,R1,9.54,16.28,6.74,0.5,63.97,1.05
2024-11-12,M3,R4,16.78,18.0,1.22,0.5,12.63,1.02
2024-11-13,M1,R2,0.0,9.31,9.31,0.0,121.81,1.1
2024-11-13,M1,R1,9.81,16.36,6.55,0.5,67.04,1.05
2024-11-13,M1,R4,16.86,20.0,3.14,0.5,35.23,1.02
2024-11-13,M2,R2,0.0,11.13,11.13,0.0,121.81,1.1
2024-11-13,M2,R1,11.63,18.49,6.86,0.5,67.04,1.05
2024-11-13,M2,R4,18.99,20.0,1.01,0.5,11.33,1.02
2024-11-13,M3,R2,0.0,9.28,9.28,0.0,121.81,1.1
2024-11-13,M3,R1,9.78,16.84,7.06,0.5,67.04,1.05
2024-11-13,M3,R4,17.34,18.0,0.66,0.5,6.82,1.02
2024-11-14,M1,R2,0.0,8.55,8.55,0.0,111.78,1.1
2024-11-14,M1,R1,9.05,15.18,6.13,0.5,62.78,1.05
2024-11-14,M1,R4,15.68,19.04,3.36,0.5,37.74,1.02
2024-11-14,M1,R3,19.54,20.0,0.46,0.5,4.08,1.0
2024-11-14,M2,R2,0.0,10.22,10.22,0.0,111.78,1.1
2024-11-14,M2,R1,10.72,17.14,6.42,0.5,62.78,1.05
2024-11-14,M2,R4,17.64,20.0,2.36,0.5,26.51,1.02
2024-11-14,M3,R2,0.0,8.51,8.51,0.0,111.78,1.1
2024-11-14,M3,R1,9.01,15.63,6.62,0.5,62.78,1.05
2024-11-14,M3,R4,16.13,18.0,1.87,0.5,19.4,1.02
2024-11-15,M1,R2,0.0,7.54,7.54,0.0,98.65,1.1
2024-11-15,M1,R1,8.04,13.32,5.28,0.5,54.07,1.05
2024-11-15,M1,R3,13.82,14.0,0.18,0.5,1.58,1.0
2024-11-15,M2,R2,0.0,9.02,9.02,0.0,98.65,1.1
2024-11-15,M2,R1,9.52,14.0,4.48,0.5,43.84,1.05
2024-11-15,M3,R2,0.0,7.51,7.51,0.0,98.65,1.1
2024-11-15,M3,R1,8.01,12.6,4.59,0.5,43.53,1.05
2024-11-16,M2,R2,0.0,9.64,9.64,0.0,105.42,1.1
2024-11-16,M2,R1,10.14,14.0,3.86,0.5,37.79,1.05
2024-11-16,M3,R2,0.0,8.03,8.03,0.0,105.42,1.1
2024-11-16,M3,R1,8.53,12.6,4.07,0.5,38.64,1.05
2024-11-17,M1,R2,0.0,8.93,8.93,0.0,116.74,1.1
2024-11-17,M1,R1,9.43,15.8,6.38,0.5,65.28,1.05
2024-11-17,M1,R4,16.3,19.92,3.61,0.5,40.56,1.02
2024-11-17,M2,R2,0.0,10.67,10.67,0.0,116.74,1.1
2024-11-17,M2,R1,11.17,17.85,6.67,0.5,65.28,1.05
2024-11-17,M2,R4,18.35,20.0,1.65,0.5,18.56,1.02
2024-11-17,M3,R2,0.0,8.89,8.89,0.0,116.74,1.1
2024-11-17,M3,R1,9.39,16.27,6.88,0.5,65.28,1.05
2024-11-17,M3,R4,16.77,18.0,1.23,0.5,12.75,1.02
2024-11-18,M1,R2,0.0,8.76,8.76,0.0,114.64,1.1
2024-11-18,M1,R1,9.26,15.34,6.08,0.5,62.23,1.05
2024-11-18,M1,R3,15.84,20.0,4.16,0.5,36.96,1.0
2024-11-18,M2,R2,0.0,10.48,10.48,0.0,114.64,1.1
2024-11-18,M2,R1,10.98,17.34,6.36,0.5,62.23,1.05
2024-11-18,M2,R3,17.84,20.0,2.16,0.5,19.68,1.0
2024-11-18,M3,R2,0.0,8.73,8.73,0.0,114.64,1.1
2024-11-18,M3,R1,9.23,15.79,6.56,0.5,62.23,1.05
2024-11-18,M3,R3,16.29,18.0,1.71,0.5,15.52,1.0
2024-11-19,M1,R2,0.0,9.3,9.3,0.0,121.66,1.1
2024-11-19,M1,R1,9.8,15.93,6.13,0.5,62.8,1.05
2024-11-19,M1,R4,16.43,20.0,3.57,0.5,40.01,1.02
2024-11-19,M2,R2,0.0,11.12,11.12,0.0,121.66,1.1
2024-11-19,M2,R1,11.62,18.04,6.42,0.5,62.8,1.05
2024-11-19,M2,R4,18.54,20.0,1.46,0.5,16.36,1.02
2024-11-19,M3,R2,0.0,9.27,9.27,0.0,121.66,1.1
2024-11-19,M3,R1,9.77,16.38,6.62,0.5,62.8,1.05
2024-11-19,M3,R4,16.88,18.0,1.12,0.5,11.58,1.02
2024-11-20,M1,R2,0.0,9.12,9.12,0.0,119.28,1.1
2024-11-20,M1,R1,9.62,16.22,6.6,0.5,67.58,1.05
2024-11-20,M1,R4,16.72,20.0,3.28,0.5,36.81,1.02
2024-11-20,M2,R2,0.0,10.9,10.9,0.0,119.28,1.1
2024-11-20,M2,R1,11.4,18.31,6.91,0.5,67.58,1.05
2024-11-20,M2,R4,18.81,20.0,1.19,0.5,13.32,1.02
2024-11-20,M3,R2,0.0,9.08,9.08,0.0,119.28,1.1
2024-11-20,M3,R1,9.58,16.71,7.12,0.5,67.58,1.05
2024-11-20,M3,R4,17.21,18.0,0.79,0.5,8.24,1.02
2024-11-21,M1,R2,0.0,9.06,9.06,0.0,118.55,1.1
2024-11-21,M1,R1,9.56,16.03,6.47,0.5,66.21,1.05
2024-11-21,M1,R4,16.53,20.0,3.47,0.5,38.94,1.02
2024-11-21,M2,R2,0.0,10.84,10.84,0.0,118.55,1.1
2024-11-21,M2,R1,11.34,18.11,6.77,0.5,66.21,1.05
