mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M2,2026-03-03,R1,3.55,3.53,planned,1.5,138.83
M3,2026-03-03,R5,1.33,1.32,planned,2.0,25.09
M3,2026-03-03,R1,2.77,2.87,planned,0.0,56.29
M2,2026-03-03,R3,9.07,9.4,planned,0.0,341.14
M1,2026-03-04,R2,16.82,17.01,planned,0.0,928.44
M1,2026-03-04,R1,3.68,3.65,planned,1.5,173.35
M2,2026-03-04,R3,9.07,8.9,planned,0.0,340.94
M2,2026-03-04,R4,6.37,6.62,planned,1.5,269.44
M2,2026-03-04,R1,3.56,3.54,planned,1.5,139.31
M3,2026-03-04,R1,2.77,2.86,planned,0.0,56.29
M3,2026-03-04,R5,1.33,1.3,planned,2.0,25.08
M2,2026-03-05,R3,9.06,9.17,planned,0.0,340.74
M1,2026-03-05,R2,16.82,16.44,planned,0.0,928.53
M3,2026-03-05,R5,1.33,1.38,planned,2.0,25.08
M1,2026-03-05,R1,3.68,3.54,planned,1.5,173.27
M2,2026-03-05,R1,3.57,3.68,planned,1.5,139.78
M2,2026-03-05,R4,6.36,6.3,planned,1.5,269.15
M3,2026-03-05,R1,2.77,2.77,planned,0.0,56.29
M3,2026-03-06,R5,1.33,1.34,planned,2.0,25.08
M2,2026-03-06,R4,3.58,3.68,planned,1.5,151.56
M2,2026-03-06,R1,6.36,6.5,planned,1.5,248.68
M3,2026-03-06,R4,2.77,2.83,planned,0.0,59.9
M1,2026-03-06,R1,3.68,3.79,planned,1.5,173.19
M2,2026-03-06,R3,9.06,9.26,planned,0.0,340.54
M1,2026-03-06,R2,16.82,16.4,planned,0.0,928.63
M1,2026-03-07,R2,10.65,10.34,planned,0.0,587.9
M1,2026-03-07,R1,4.35,4.19,planned,1.5,204.86
M2,2026-03-07,R3,5.73,5.92,planned,0.0,215.45
M2,2026-03-07,R4,4.02,4.06,planned,1.5,170.02
M2,2026-03-07,R1,2.01,2.06,planned,1.5,78.62
M3,2026-03-07,R5,0.84,0.84,planned,0.0,15.87
M2,2026-03-08,R2,4.28,4.15,planned,0.0,188.48
M2,2026-03-08,R1,2.56,2.48,planned,1.5,100.12
M2,2026-03-08,R4,1.61,1.61,planned,1.5,68.31
M3,2026-03-08,R5,0.34,0.33,planned,0.0,6.38
M2,2026-03-08,R3,2.3,2.34,planned,2.5,86.6
M1,2026-03-09,R2,16.83,16.82,planned,0.0,928.9
M1,2026-03-09,R1,3.67,3.54,planned,1.5,172.96
M2,2026-03-09,R3,9.04,9.1,planned,0.0,339.95
M2,2026-03-09,R1,6.4,6.28,planned,1.5,250.09
M2,2026-03-09,R4,3.56,3.65,planned,1.5,150.7
M3,2026-03-09,R4,2.77,2.73,planned,0.0,59.91
M3,2026-03-09,R5,1.33,1.32,planned,2.0,25.07
M1,2026-03-10,R1,3.67,3.54,planned,1.5,172.88
M3,2026-03-10,R5,1.33,1.35,planned,2.0,25.06
M3,2026-03-10,R4,2.77,2.73,planned,0.0,59.92
M2,2026-03-10,R4,3.56,3.58,planned,1.5,150.41
M1,2026-03-10,R2,16.83,16.17,planned,0.0,928.99
M2,2026-03-10,R3,9.04,8.96,planned,0.0,339.76
M2,2026-03-10,R1,6.41,6.4,planned,1.5,250.55
M2,2026-03-11,R1,6.42,6.41,planned,1.5,251.01
M1,2026-03-11,R1,3.67,3.75,planned,1.5,172.8
M1,2026-03-11,R2,16.83,17.32,planned,0.0,929.08
M2,2026-03-11,R3,9.03,8.7,planned,0.0,339.57
M3,2026-03-11,R5,1.33,1.38,planned,2.0,25.06
M3,2026-03-11,R4,2.77,2.72,planned,0.0,59.92
M2,2026-03-11,R4,3.55,3.44,planned,1.5,150.13
M3,2026-03-12,R5,1.33,1.31,planned,2.0,25.06
M1,2026-03-12,R2,16.83,16.35,planned,0.0,929.17
M1,2026-03-12,R1,3.67,3.67,planned,1.5,172.73
M2,2026-03-12,R3,9.03,9.11,planned,0.0,339.38
M2,2026-03-12,R1,6.43,6.54,planned,1.5,251.46
M2,2026-03-12,R4,3.54,3.56,planned,1.5,149.85
M3,2026-03-12,R4,2.77,2.67,planned,0.0,59.93
M1,2026-03-13,R2,16.83,16.86,planned,0.0,929.25
M1,2026-03-13,R1,3.67,3.54,planned,1.5,172.65
M2,2026-03-13,R3,9.02,8.91,planned,0.0,339.19
M2,2026-03-13,R1,6.44,6.2,planned,1.5,251.91
M3,2026-03-13,R4,2.77,2.75,planned,0.0,59.93
M2,2026-03-13,R4,3.54,3.42,planned,1.5,149.58
M3,2026-03-13,R5,1.33,1.29,planned,2.0,25.05
M3,2026-03-14,R5,0.84,0.81,planned,0.0,15.86
M2,2026-03-14,R1,2.06,2.01,planned,1.5,80.66
M2,2026-03-14,R4,3.99,3.9,planned,1.5,168.81
M1,2026-03-14,R1,4.34,4.41,planned,1.5,204.53
M1,2026-03-14,R2,10.66,10.72,planned,0.0,588.3
M2,2026-03-14,R3,5.71,5.84,planned,0.0,214.6
M1,2026-03-15,R2,10.66,10.77,planned,0.0,588.35
M1,2026-03-15,R1,4.34,4.41,planned,1.5,204.48
M2,2026-03-15,R3,5.7,5.49,planned,0.0,214.48
M2,2026-03-15,R4,3.99,4.13,planned,1.5,168.64
M2,2026-03-15,R1,2.07,2.0,planned,1.5,80.94
M3,2026-03-15,R5,0.84,0.84,planned,0.0,15.85
M1,2026-03-16,R3,3.4,3.46,planned,2.5,150.86
M1,2026-03-16,R2,9.11,9.27,planned,0.0,503.13
M2,2026-03-16,R4,3.41,3.49,planned,0.0,144.06
M2,2026-03-16,R5,0.72,0.74,planned,2.0,26.68
M1,2026-03-16,R1,5.49,5.65,planned,1.5,258.46
M2,2026-03-16,R3,1.48,1.46,planned,2.5,55.54
M3,2026-03-17,R5,1.32,1.33,planned,2.0,25.04
M3,2026-03-17,R4,2.78,2.81,planned,0.0,59.94
M2,2026-03-17,R4,3.51,3.5,planned,1.5,148.49
M1,2026-03-17,R2,16.84,16.27,planned,0.0,929.6
M2,2026-03-17,R3,9.0,9.04,planned,0.0,338.45
M1,2026-03-17,R1,3.66,3.78,planned,1.5,172.36
M2,2026-03-17,R1,6.49,6.65,planned,1.5,253.69
M2,2026-03-18,R4,3.5,3.41,planned,1.5,148.22
M3,2026-03-18,R4,2.78,2.86,planned,0.0,59.95
M3,2026-03-18,R5,1.32,1.29,planned,2.0,25.04
M2,2026-03-18,R1,6.5,6.37,planned,1.5,254.12
M1,2026-03-18,R1,3.66,3.54,planned,1.5,172.29
M1,2026-03-18,R2,16.84,17.15,planned,0.0,929.68
M2,2026-03-18,R3,9.0,8.68,planned,0.0,338.27
M3,2026-03-19,R5,1.32,1.33,planned,2.0,25.03
M3,2026-03-19,R4,2.78,2.78,planned,0.0,59.95
M2,2026-03-19,R1,6.51,6.66,planned,1.5,254.56
M2,2026-03-19,R4,3.5,3.54,planned,1.5,147.96
M1,2026-03-19,R1,3.66,3.61,planned,1.5,172.22
M1,2026-03-19,R2,16.84,17.48,planned,0.0,929.77
M2,2026-03-19,R3,8.99,8.76,planned,0.0,338.09
M3,2026-03-20,R5,1.51,1.54,planned,2.0,28.62
M2,2026-03-20,R4,3.65,3.69,planned,1.5,154.21
M2,2026-03-20,R1,6.42,6.66,planned,1.5,250.96
M3,2026-03-20,R4,2.59,2.52,planned,0.0,55.85
M1,2026-03-20,R1,5.22,5.11,planned,1.5,245.79
M1,2026-03-20,R2,15.28,15.55,planned,0.0,843.54
M2,2026-03-20,R3,8.94,9.29,planned,0.0,335.99
M1,2026-03-21,R2,9.67,9.34,planned,0.0,533.99
M2,2026-03-21,R1,2.05,2.11,planned,1.5,80.04
M2,2026-03-21,R4,3.94,3.93,planned,1.5,166.7
M3,2026-03-21,R5,0.96,0.98,planned,0.0,18.11
M1,2026-03-21,R1,5.33,5.13,planned,1.5,250.87
M2,2026-03-21,R3,5.65,5.54,planned,0.0,212.58
M3,2026-03-22,R5,0.96,0.92,planned,0.0,18.11
M2,2026-03-22,R1,2.05,2.13,planned,1.5,80.31
M2,2026-03-22,R4,3.94,3.9,planned,1.5,166.54
M2,2026-03-22,R3,5.65,5.58,planned,0.0,212.47
M1,2026-03-22,R1,5.33,5.29,planned,1.5,250.86
M1,2026-03-22,R2,9.67,9.86,planned,0.0,534.0
M2,2026-03-23,R4,3.63,3.62,planned,1.5,153.43
M3,2026-03-23,R4,2.59,2.66,planned,0.0,55.87
M2,2026-03-23,R1,6.45,6.57,planned,1.5,252.23
M3,2026-03-23,R5,1.51,1.56,planned,2.0,28.61
M1,2026-03-23,R1,5.22,5.25,planned,1.5,245.76
M1,2026-03-23,R2,15.28,15.73,planned,0.0,843.58
M2,2026-03-23,R3,8.92,8.88,planned,0.0,335.46
M3,2026-03-24,R4,2.59,2.61,planned,0.0,55.87
M2,2026-03-24,R4,3.62,3.54,planned,1.5,153.17
M2,2026-03-24,R1,6.46,6.67,planned,1.5,252.65
M3,2026-03-24,R5,1.51,1.53,planned,2.0,28.6
M1,2026-03-24,R1,5.22,5.12,planned,1.5,245.75
M1,2026-03-24,R2,15.28,15.19,planned,0.0,843.59
M2,2026-03-24,R3,8.92,8.98,planned,0.0,335.29
M1,2026-03-25,R2,15.28,15.57,planned,0.0,843.6
M1,2026-03-25,R1,5.22,5.06,planned,1.5,245.74
M3,2026-03-25,R5,1.51,1.57,planned,2.0,28.6
M2,2026-03-25,R3,8.91,9.07,planned,0.0,335.11
M2,2026-03-25,R4,3.62,3.52,planned,1.5,152.92
M3,2026-03-25,R4,2.59,2.53,planned,0.0,55.88
M2,2026-03-25,R1,6.47,6.68,planned,1.5,253.07
M1,2026-03-26,R2,8.27,8.06,planned,0.0,456.64
M1,2026-03-26,R1,6.33,6.51,planned,1.5,298.29
M1,2026-03-26,R3,3.39,3.39,planned,2.5,150.72
M2,2026-03-26,R4,3.35,3.29,planned,0.0,141.87
M2,2026-03-26,R3,1.43,1.47,planned,2.5,53.66
M2,2026-03-26,R5,0.82,0.82,planned,2.0,30.46
M2,2026-03-27,R3,8.9,8.97,planned,0.0,334.77
M1,2026-03-27,R1,5.22,5.16,planned,1.5,245.72
M1,2026-03-27,R2,15.28,15.3,planned,0.0,843.63
M2,2026-03-27,R1,6.49,6.32,planned,1.5,253.89
M3,2026-03-27,R4,2.59,2.68,planned,0.0,55.88
M2,2026-03-27,R4,3.6,3.57,planned,1.5,152.41
M3,2026-03-27,R5,1.51,1.48,planned,2.0,28.59
M2,2026-03-28,R1,2.09,2.17,planned,1.5,81.88
M3,2026-03-28,R5,0.96,0.95,planned,0.0,18.1
M2,2026-03-28,R4,3.92,3.8,planned,1.5,165.61
M2,2026-03-28,R3,5.63,5.76,planned,0.0,211.81
M1,2026-03-28,R1,5.33,5.25,planned,1.5,250.82
M1,2026-03-28,R2,9.67,9.8,planned,0.0,534.05
M1,2026-03-29,R2,9.67,9.47,planned,0.0,534.06
M1,2026-03-29,R1,5.33,5.14,planned,1.5,250.81
M2,2026-03-29,R3,5.63,5.48,planned,0.0,211.71
M2,2026-03-29,R4,3.91,3.92,planned,1.5,165.45
M2,2026-03-29,R1,2.1,2.07,planned,1.5,82.14
M3,2026-03-29,R5,0.96,0.98,planned,0.0,18.09
M2,2026-03-30,R1,6.52,6.63,planned,1.5,255.1
M2,2026-03-30,R3,8.89,8.97,planned,0.0,334.27
M1,2026-03-30,R1,5.22,5.11,planned,1.5,245.68
M1,2026-03-30,R2,15.28,15.2,planned,0.0,843.67
M3,2026-03-30,R4,2.59,2.52,planned,0.0,55.9
M3,2026-03-30,R5,1.51,1.46,planned,2.0,28.58
M2,2026-03-30,R4,3.59,3.49,planned,1.5,151.67
M1,2026-03-31,R1,5.22,5.28,planned,1.5,245.67
M2,2026-03-31,R3,8.89,8.87,planned,0.0,334.1
M1,2026-03-31,R2,15.28,15.57,planned,0.0,843.68
M2,2026-03-31,R1,6.53,6.71,planned,1.5,255.5
M3,2026-03-31,R5,1.51,1.56,planned,2.0,28.58
M3,2026-03-31,R4,2.59,2.61,planned,0.0,55.9
M2,2026-03-31,R4,3.58,3.67,planned,1.5,151.42
M1,2026-04-01,R2,15.28,14.92,planned,0.0,843.69
M1,2026-04-01,R1,5.22,5.05,planned,1.5,245.66
M2,2026-04-01,R3,8.88,8.72,planned,0.0,333.94
M2,2026-04-01,R1,6.54,6.31,planned,1.5,255.9
M2,2026-04-01,R4,3.57,3.58,planned,1.5,151.18
M3,2026-04-01,R4,2.59,2.68,planned,0.0,55.9
M3,2026-04-01,R5,1.51,1.46,planned,2.0,28.57
M2,2026-04-02,R3,8.88,9.19,planned,0.0,333.77
M1,2026-04-02,R1,5.22,5.2,planned,1.5,245.65
M1,2026-04-02,R2,15.28,14.82,planned,0.0,843.7
M3,2026-04-02,R5,1.51,1.47,planned,2.0,28.57
M3,2026-04-02,R4,2.59,2.49,planned,0.0,55.91
M2,2026-04-02,R4,3.57,3.57,planned,1.5,150.94
M2,2026-04-02,R1,6.55,6.46,planned,1.5,256.29
M3,2026-04-03,R4,2.59,2.66,planned,0.0,55.91
M3,2026-04-03,R5,1.51,1.51,planned,2.0,28.57
M2,2026-04-03,R4,3.56,3.6,planned,1.5,150.7
M1,2026-04-03,R2,15.28,15.88,planned,0.0,843.71
M2,2026-04-03,R3,8.87,8.52,planned,0.0,333.61
M2,2026-04-03,R1,6.56,6.8,planned,1.5,256.68
M1,2026-04-03,R1,5.22,5.41,planned,1.5,245.64
M2,2026-04-04,R1,2.14,2.06,planned,1.5,83.63
M2,2026-04-04,R4,3.89,3.78,planned,1.5,164.56
M3,2026-04-04,R5,0.96,0.94,planned,0.0,18.08
M1,2026-04-04,R1,5.32,5.32,planned,1.5,250.77
M1,2026-04-04,R2,9.68,9.69,planned,0.0,534.1
M2,2026-04-04,R3,5.61,5.69,planned,0.0,211.08
M2,2026-04-05,R1,2.15,2.08,planned,1.5,83.88
M3,2026-04-05,R5,0.96,0.97,planned,0.0,18.08
M2,2026-04-05,R4,3.89,4.03,planned,1.5,164.42
M1,2026-04-05,R1,5.32,5.2,planned,1.5,250.77
M1,2026-04-05,R2,9.68,9.83,planned,0.0,534.11
M2,2026-04-05,R3,5.61,5.69,planned,0.0,210.98
M2,2026-04-06,R3,8.86,8.63,planned,0.0,333.13
M3,2026-04-06,R5,1.51,1.53,planned,2.0,28.56
M1,2026-04-06,R2,15.29,15.22,planned,0.0,843.75
M3,2026-04-06,R4,2.59,2.68,planned,0.0,55.92
M1,2026-04-06,R1,5.21,5.37,planned,1.5,245.61
M2,2026-04-06,R1,6.59,6.7,planned,1.5,257.83
M2,2026-04-06,R4,3.55,3.64,planned,1.5,149.99
M1,2026-04-07,R2,15.29,15.28,planned,0.0,843.76
M3,2026-04-07,R5,1.51,1.53,planned,2.0,28.55
M2,2026-04-07,R4,3.54,3.41,planned,1.5,149.76
M3,2026-04-07,R4,2.59,2.68,planned,0.0,55.93
M2,2026-04-07,R3,8.86,9.12,planned,0.0,332.97
M1,2026-04-07,R1,5.21,5.26,planned,1.5,245.6
M2,2026-04-07,R1,6.6,6.64,planned,1.5,258.21
M3,2026-04-08,R5,1.51,1.53,planned,2.0,28.55
M2,2026-04-08,R4,3.53,3.58,planned,1.5,149.53
M2,2026-04-08,R1,6.61,6.56,planned,1.5,258.59
M3,2026-04-08,R4,2.59,2.51,planned,0.0,55.93
M1,2026-04-08,R1,5.21,5.1,planned,1.5,245.59
M1,2026-04-08,R2,15.29,15.5,planned,0.0,843.77
M2,2026-04-08,R3,8.85,8.96,planned,0.0,332.82
M2,2026-04-09,R3,8.85,9.19,planned,0.0,332.66
M1,2026-04-09,R1,5.21,5.03,planned,1.5,245.58
M2,2026-04-09,R4,3.53,3.63,planned,1.5,149.3
M1,2026-04-09,R2,15.29,15.9,planned,0.0,843.78
M3,2026-04-09,R4,2.59,2.65,planned,0.0,55.93
M3,2026-04-09,R5,1.51,1.52,planned,2.0,28.55
M2,2026-04-09,R1,6.62,6.57,planned,1.5,258.96
M2,2026-04-10,R2,7.57,7.72,planned,0.0,333.21
M2,2026-04-10,R1,5.87,6.05,planned,1.5,229.48
M2,2026-04-10,R3,4.38,4.35,planned,2.5,164.73
M3,2026-04-10,R4,3.03,2.99,planned,0.0,65.42
M3,2026-04-10,R5,0.75,0.76,planned,2.0,14.14
M3,2026-04-11,R5,0.96,0.93,planned,0.0,18.07
M2,2026-04-11,R1,2.18,2.24,planned,1.5,85.3
M2,2026-04-11,R4,3.87,3.85,planned,1.5,163.57
M1,2026-04-11,R1,5.32,5.44,planned,1.5,250.73
M1,2026-04-11,R2,9.68,9.91,planned,0.0,534.15
M2,2026-04-11,R3,5.6,5.73,planned,0.0,210.39
M2,2026-04-12,R1,2.19,2.17,planned,1.5,85.54
M2,2026-04-12,R4,3.86,3.82,planned,1.5,163.43
M3,2026-04-12,R5,0.96,0.97,planned,0.0,18.07
M1,2026-04-12,R1,5.32,5.11,planned,1.5,250.72
M1,2026-04-12,R2,9.68,9.71,planned,0.0,534.16
M2,2026-04-12,R3,5.59,5.51,planned,0.0,210.29
M3,2026-04-13,R4,2.59,2.5,planned,0.0,55.95
M1,2026-04-13,R2,15.29,15.15,planned,0.0,843.83
M1,2026-04-13,R1,5.21,5.19,planned,1.5,245.55
M2,2026-04-13,R3,8.83,8.65,planned,0.0,332.05
M2,2026-04-13,R1,6.66,6.59,planned,1.5,260.44
M2,2026-04-13,R4,3.51,3.43,planned,1.5,148.39
M3,2026-04-13,R5,1.51,1.52,planned,2.0,28.54
M2,2026-04-14,R3,8.83,8.8,planned,0.0,331.9
M1,2026-04-14,R1,5.21,5.26,planned,1.5,245.54
M3,2026-04-14,R5,1.51,1.51,planned,2.0,28.53
M1,2026-04-14,R2,15.29,15.49,planned,0.0,843.84
M2,2026-04-14,R4,3.5,3.6,planned,1.5,148.17
M2,2026-04-14,R1,6.67,6.61,planned,1.5,260.8
M3,2026-04-14,R4,2.59,2.59,planned,0.0,55.95
M1,2026-04-15,R2,15.29,14.71,planned,0.0,843.85
M1,2026-04-15,R1,5.21,5.15,planned,1.5,245.53
M3,2026-04-15,R5,1.51,1.52,planned,2.0,28.53
M2,2026-04-15,R3,8.82,8.74,planned,0.0,331.75
M2,2026-04-15,R4,3.5,3.52,planned,1.5,147.95
M3,2026-04-15,R4,2.59,2.6,planned,0.0,55.96
M2,2026-04-15,R1,6.68,6.63,planned,1.5,261.16
M1,2026-04-16,R2,15.29,15.61,planned,0.0,843.86
M1,2026-04-16,R1,5.21,5.34,planned,1.5,245.52
M2,2026-04-16,R3,8.82,8.97,planned,0.0,331.6
M2,2026-04-16,R1,6.69,6.93,planned,1.5,261.52
M2,2026-04-16,R4,3.49,3.36,planned,1.5,147.73
M3,2026-04-16,R4,2.59,2.53,planned,0.0,55.96
M3,2026-04-16,R5,1.51,1.45,planned,2.0,28.53
M1,2026-04-17,R1,5.21,5.38,planned,1.5,245.51
M1,2026-04-17,R2,15.29,15.47,planned,0.0,843.87
M2,2026-04-17,R3,8.82,8.63,planned,0.0,331.45
M2,2026-04-17,R4,3.49,3.36,planned,1.5,147.51
M3,2026-04-17,R5,1.51,1.49,planned,2.0,28.52
M3,2026-04-17,R4,2.59,2.68,planned,0.0,55.96
M2,2026-04-17,R1,6.7,6.93,planned,1.5,261.87
M2,2026-04-18,R3,5.58,5.47,planned,0.0,209.72
M2,2026-04-18,R1,2.22,2.19,planned,1.5,86.9
M2,2026-04-18,R4,3.84,3.78,planned,1.5,162.62
M3,2026-04-18,R5,0.96,0.98,planned,0.0,18.05
M1,2026-04-18,R1,5.32,5.32,planned,1.5,250.69
M1,2026-04-18,R2,9.68,9.37,planned,0.0,534.2
M1,2026-04-19,R2,9.68,9.71,planned,0.0,534.21
M1,2026-04-19,R1,5.32,5.24,planned,1.5,250.68
M2,2026-04-19,R3,5.58,5.62,planned,0.0,209.63
M2,2026-04-19,R4,3.84,3.91,planned,1.5,162.49
M2,2026-04-19,R1,2.23,2.19,planned,1.5,87.12
M3,2026-04-19,R5,0.96,0.95,planned,0.0,18.05
M1,2026-04-20,R2,15.29,14.83,planned,0.0,843.9
M2,2026-04-20,R1,6.72,6.55,planned,1.5,262.92
M1,2026-04-20,R1,5.21,5.08,planned,1.5,245.48
M3,2026-04-20,R4,2.59,2.63,planned,0.0,55.97
M2,2026-04-20,R4,3.47,3.48,planned,1.5,146.87
M3,2026-04-20,R5,1.51,1.46,planned,2.0,28.51
M2,2026-04-20,R3,8.8,8.93,planned,0.0,331.01
M1,2026-04-21,R2,7.57,7.61,planned,0.0,418.08
M1,2026-04-21,R1,5.92,5.8,planned,1.5,278.73
M1,2026-04-21,R3,4.36,4.52,planned,2.5,193.56
M3,2026-04-21,R4,3.0,3.0,planned,0.0,64.83
M3,2026-04-21,R5,0.75,0.77,planned,2.0,14.12
M1,2026-04-22,R2,7.57,7.6,planned,0.0,418.09
M1,2026-04-22,R1,5.92,5.71,planned,1.5,278.93
M1,2026-04-22,R3,4.36,4.4,planned,2.5,193.48
M3,2026-04-22,R4,3.0,3.11,planned,0.0,64.78
M3,2026-04-22,R5,0.75,0.75,planned,2.0,14.12
M1,2026-04-23,R1,5.21,5.37,planned,1.5,245.46
M2,2026-04-23,R1,6.75,6.6,planned,1.5,263.96
M2,2026-04-23,R3,8.79,8.6,planned,0.0,330.58
M1,2026-04-23,R2,15.29,15.68,planned,0.0,843.93
M3,2026-04-23,R5,1.51,1.55,planned,2.0,28.51
M3,2026-04-23,R4,2.59,2.57,planned,0.0,55.98
M2,2026-04-23,R4,3.46,3.49,planned,1.5,146.23
M1,2026-04-24,R2,15.29,15.78,planned,0.0,843.94
M1,2026-04-24,R1,5.21,5.15,planned,1.5,245.45
M2,2026-04-24,R3,8.79,8.6,planned,0.0,330.44
M2,2026-04-24,R1,6.76,6.91,planned,1.5,264.3
M2,2026-04-24,R4,3.45,3.39,planned,1.5,146.03
M3,2026-04-24,R4,2.59,2.66,planned,0.0,55.99
M3,2026-04-24,R5,1.51,1.5,planned,2.0,28.5
M1,2026-04-25,R1,5.32,5.15,planned,1.5,250.65
M3,2026-04-25,R5,0.95,0.93,planned,0.0,18.04
M2,2026-04-25,R1,2.26,2.28,planned,1.5,88.42
M2,2026-04-25,R4,3.82,3.81,planned,1.5,161.72
M1,2026-04-25,R2,9.68,9.81,planned,0.0,534.24
M2,2026-04-25,R3,5.56,5.62,planned,0.0,209.09
M2,2026-04-26,R3,5.56,5.43,planned,0.0,209.0
M1,2026-04-26,R2,9.68,9.86,planned,0.0,534.25
M1,2026-04-26,R1,5.32,5.48,planned,1.5,250.64
M2,2026-04-26,R1,2.27,2.18,planned,1.5,88.64
M2,2026-04-26,R4,3.82,3.7,planned,1.5,161.59
M3,2026-04-26,R5,0.95,0.97,planned,0.0,18.04
M3,2026-04-27,R4,2.59,2.59,planned,0.0,56.0
M2,2026-04-27,R4,3.44,3.46,planned,1.5,145.41
M2,2026-04-27,R1,6.79,6.73,planned,1.5,265.3
M3,2026-04-27,R5,1.51,1.57,planned,2.0,28.49
M1,2026-04-27,R1,5.21,5.23,planned,1.5,245.42
M1,2026-04-27,R2,15.29,15.42,planned,0.0,843.97
M2,2026-04-27,R3,8.78,8.59,planned,0.0,330.02
M2,2026-04-28,R4,3.43,3.49,planned,1.5,145.21
M3,2026-04-28,R4,2.59,2.63,planned,0.0,56.0
M3,2026-04-28,R5,1.51,1.57,planned,2.0,28.49
M2,2026-04-28,R1,6.79,6.75,planned,1.5,265.63
M1,2026-04-28,R1,5.21,5.29,planned,1.5,245.41
M1,2026-04-28,R2,15.29,14.84,planned,0.0,843.98
M2,2026-04-28,R3,8.77,8.71,planned,0.0,329.89
M3,2026-04-29,R4,2.59,2.51,planned,0.0,56.0
M3,2026-04-29,R5,1.51,1.46,planned,2.0,28.49
M2,2026-04-29,R4,3.43,3.37,planned,1.5,145.0
M2,2026-04-29,R3,8.77,8.93,planned,0.0,329.75
M1,2026-04-29,R1,5.21,5.05,planned,1.5,245.41
M1,2026-04-29,R2,15.29,14.84,planned,0.0,843.99
M2,2026-04-29,R1,6.8,6.84,planned,1.5,265.96
M2,2026-04-30,R3,8.77,8.64,planned,0.0,329.61
M1,2026-04-30,R1,5.21,5.08,planned,1.5,245.4
M3,2026-04-30,R4,2.59,2.5,planned,0.0,56.01
M1,2026-04-30,R2,15.29,15.77,planned,0.0,844.0
M2,2026-04-30,R4,3.42,3.38,planned,1.5,144.8
M3,2026-04-30,R5,1.51,1.51,planned,2.0,28.49
M2,2026-04-30,R1,6.81,6.66,planned,1.5,266.29
M1,2026-05-01,R2,14.77,14.26,planned,0.0,815.32
M3,2026-05-01,R5,1.51,1.51,planned,2.0,28.46
M2,2026-05-01,R1,3.69,3.81,planned,1.5,144.4
M2,2026-05-01,R4,6.55,6.57,planned,1.5,277.17
M3,2026-05-01,R1,2.59,2.63,planned,0.0,52.67
M1,2026-05-01,R1,5.73,5.87,planned,1.5,269.87
M2,2026-05-01,R3,8.75,8.57,planned,0.0,329.17
M3,2026-05-02,R5,0.38,0.39,planned,0.0,7.24
M2,2026-05-02,R4,1.67,1.73,planned,1.5,70.51
M2,2026-05-02,R2,3.76,3.71,planned,0.0,165.46
M2,2026-05-02,R1,3.06,3.02,planned,1.5,119.71
M2,2026-05-02,R3,2.23,2.26,planned,2.5,83.77
M2,2026-05-03,R1,1.97,1.98,planned,1.5,76.96
M3,2026-05-03,R5,0.95,0.99,planned,0.0,18.01
M2,2026-05-03,R4,4.14,4.0,planned,1.5,175.19
M1,2026-05-03,R2,9.35,9.39,planned,0.0,516.16
M1,2026-05-03,R1,5.65,5.75,planned,1.5,266.08
M2,2026-05-03,R3,5.54,5.52,planned,0.0,208.2
M1,2026-05-04,R2,7.32,7.13,planned,0.0,403.96
M1,2026-05-04,R1,5.97,6.06,planned,1.5,280.97
M1,2026-05-04,R3,4.33,4.23,planned,2.5,192.33
M3,2026-05-04,R4,3.24,3.25,planned,0.0,69.96
M3,2026-05-04,R5,0.75,0.72,planned,2.0,14.09
M3,2026-05-05,R5,1.51,1.47,planned,2.0,28.44
M2,2026-05-05,R1,3.73,3.81,planned,1.5,145.72
M2,2026-05-05,R4,6.53,6.62,planned,1.5,276.34
M3,2026-05-05,R1,2.59,2.68,planned,0.0,52.68
M1,2026-05-05,R1,5.73,5.84,planned,1.5,269.77
M1,2026-05-05,R2,14.77,14.71,planned,0.0,815.44
M2,2026-05-05,R3,8.74,8.63,planned,0.0,328.64
M2,2026-05-06,R4,6.53,6.75,planned,1.5,276.13
M1,2026-05-06,R2,14.77,14.65,planned,0.0,815.47
M2,2026-05-06,R3,8.74,9.08,planned,0.0,328.51
M1,2026-05-06,R1,5.73,5.57,planned,1.5,269.74
M3,2026-05-06,R1,2.6,2.67,planned,0.0,52.68
M3,2026-05-06,R5,1.5,1.51,planned,2.0,28.44
M2,2026-05-06,R1,3.74,3.75,planned,1.5,146.04
M1,2026-05-07,R2,14.77,14.92,planned,0.0,815.5
M1,2026-05-07,R1,5.73,5.54,planned,1.5,269.71
M2,2026-05-07,R3,8.73,8.91,planned,0.0,328.38
M2,2026-05-07,R4,6.52,6.33,planned,1.5,275.93
M2,2026-05-07,R1,3.74,3.84,planned,1.5,146.37
M3,2026-05-07,R1,2.6,2.65,planned,0.0,52.68
M3,2026-05-07,R5,1.5,1.53,planned,2.0,28.44
M1,2026-05-08,R2,14.77,14.23,planned,0.0,815.53
M2,2026-05-08,R3,8.73,8.56,planned,0.0,328.25
M1,2026-05-08,R1,5.73,5.64,planned,1.5,269.69
M3,2026-05-08,R5,1.5,1.51,planned,2.0,28.44
M3,2026-05-08,R1,2.6,2.69,planned,0.0,52.69
M2,2026-05-08,R1,3.75,3.63,planned,1.5,146.69
M2,2026-05-08,R4,6.52,6.45,planned,1.5,275.73
