sku_id,date,forecast_tons,forecast_units,confidence_pct,seasonality_index,scenario_id
SKU004,2025-10-30,215.72,4794,0.92,0.93,base
SKU005,2025-10-30,92.68,9268,0.83,0.93,base
SKU006,2025-10-30,132.52,2945,0.85,0.93,base
SKU007,2025-10-30,82.77,8277,0.85,0.93,base
SKU008,2025-10-30,161.12,3580,0.82,0.93,base
SKU009,2025-10-30,85.92,8592,0.83,0.93,base
SKU010,2025-10-30,144.58,3213,0.94,0.93,base
SKU011,2025-10-30,246.11,5469,0.89,0.93,base
SKU012,2025-10-30,128.31,12831,0.87,0.93,base
SKU013,2025-10-30,195.5,4344,0.91,0.93,base
SKU014,2025-10-30,105.46,10546,0.92,0.93,base
SKU001,2025-10-31,290.03,6445,0.82,0.93,base
SKU002,2025-10-31,125.47,12547,0.91,0.93,base
SKU003,2025-10-31,33.17,33170,0.94,0.93,base
SKU004,2025-10-31,222.04,4934,0.89,0.93,base
SKU005,2025-10-31,93.97,9397,0.89,0.93,base
SKU006,2025-10-31,119.41,2654,0.93,0.93,base
SKU007,2025-10-31,85.74,8574,0.9,0.93,base
SKU008,2025-10-31,155.58,3457,0.95,0.93,base
SKU009,2025-10-31,94.19,9419,0.84,0.93,base
SKU010,2025-10-31,147.76,3284,0.93,0.93,base
SKU011,2025-10-31,226.92,5043,0.89,0.93,base
SKU012,2025-10-31,134.04,13404,0.85,0.93,base
SKU013,2025-10-31,202.61,4502,0.93,0.93,base
SKU014,2025-10-31,96.48,9648,0.95,0.93,base
SKU001,2025-11-01,294.23,6538,0.81,0.93,base
SKU002,2025-11-01,116.0,11600,0.94,0.93,base
SKU003,2025-11-01,29.15,29150,0.83,0.93,base
SKU004,2025-11-01,215.82,4796,0.83,0.93,base
SKU005,2025-11-01,94.67,9467,0.81,0.93,base
SKU006,2025-11-01,117.01,2600,0.94,0.93,base
SKU007,2025-11-01,86.49,8649,0.91,0.93,base
SKU008,2025-11-01,134.48,2988,0.81,0.93,base
SKU009,2025-11-01,75.0,7500,0.9,0.93,base
SKU010,2025-11-01,134.18,2982,0.82,0.93,base
SKU011,2025-11-01,248.09,5513,0.91,0.93,base
SKU012,2025-11-01,119.18,11918,0.86,0.93,base
SKU013,2025-11-01,189.74,4216,0.81,0.93,base
SKU014,2025-11-01,83.39,8339,0.92,0.93,base
SKU001,2025-11-02,254.6,5658,0.89,0.93,base
SKU002,2025-11-02,120.96,12096,0.92,0.93,base
SKU003,2025-11-02,28.91,28910,0.9,0.93,base
SKU004,2025-11-02,216.83,4818,0.87,0.93,base
SKU005,2025-11-02,82.1,8210,0.9,0.93,base
SKU006,2025-11-02,120.44,2676,0.8,0.93,base
SKU007,2025-11-02,78.45,7845,0.85,0.93,base
SKU008,2025-11-02,142.88,3175,0.92,0.93,base
SKU009,2025-11-02,76.49,7649,0.91,0.93,base
SKU010,2025-11-02,138.28,3073,0.93,0.93,base
SKU011,2025-11-02,235.47,5233,0.89,0.93,base
SKU012,2025-11-02,112.66,11266,0.94,0.93,base
SKU013,2025-11-02,201.6,4480,0.88,0.93,base
SKU014,2025-11-02,93.77,9377,0.88,0.93,base
SKU001,2025-11-03,295.68,6571,0.83,0.93,base
SKU002,2025-11-03,132.01,13201,0.92,0.93,base
SKU003,2025-11-03,31.82,31820,0.9,0.93,base
SKU004,2025-11-03,251.55,5590,0.87,0.93,base
SKU005,2025-11-03,96.28,9628,0.81,0.93,base
SKU006,2025-11-03,132.78,2951,0.82,0.93,base
SKU007,2025-11-03,90.51,9051,0.82,0.93,base
SKU008,2025-11-03,155.22,3449,0.86,0.93,base
SKU009,2025-11-03,88.54,8854,0.82,0.93,base
SKU010,2025-11-03,156.12,3469,0.93,0.93,base
SKU011,2025-11-03,262.08,5824,0.93,0.93,base
SKU012,2025-11-03,133.18,13318,0.93,0.93,base
SKU013,2025-11-03,206.88,4597,0.89,0.93,base
SKU014,2025-11-03,106.54,10654,0.89,0.93,base
SKU001,2025-11-04,263.66,5859,0.93,0.93,base
SKU002,2025-11-04,122.99,12299,0.86,0.93,base
SKU003,2025-11-04,29.95,29950,0.81,0.93,base
SKU004,2025-11-04,244.05,5423,0.87,0.93,base
SKU005,2025-11-04,95.67,9567,0.88,0.93,base
SKU006,2025-11-04,122.33,2718,0.88,0.93,base
SKU007,2025-11-04,83.0,8300,0.82,0.93,base
SKU008,2025-11-04,148.26,3295,0.92,0.93,base
SKU009,2025-11-04,88.28,8828,0.91,0.93,base
SKU010,2025-11-04,155.25,3450,0.83,0.93,base
SKU011,2025-11-04,260.69,5793,0.88,0.93,base
SKU012,2025-11-04,123.8,12380,0.92,0.93,base
SKU013,2025-11-04,230.32,5118,0.8,0.93,base
SKU014,2025-11-04,100.06,10006,0.84,0.93,base
SKU001,2025-11-05,273.7,6082,0.87,0.93,base
SKU002,2025-11-05,127.26,12726,0.93,0.93,base
SKU003,2025-11-05,30.27,30270,0.92,0.93,base
SKU004,2025-11-05,241.44,5365,0.82,0.93,base
SKU005,2025-11-05,94.22,9422,0.87,0.93,base
SKU006,2025-11-05,119.65,2659,0.85,0.93,base
SKU007,2025-11-05,85.05,8505,0.86,0.93,base
SKU008,2025-11-05,173.4,3853,0.88,0.93,base
SKU009,2025-11-05,89.38,8938,0.87,0.93,base
SKU010,2025-11-05,146.02,3245,0.82,0.93,base
SKU011,2025-11-05,254.78,5662,0.82,0.93,base
SKU012,2025-11-05,134.9,13490,0.82,0.93,base
SKU013,2025-11-05,229.12,5092,0.93,0.93,base
SKU014,2025-11-05,88.91,8891,0.8,0.93,base
SKU001,2025-11-06,302.43,6721,0.83,0.94,base
SKU002,2025-11-06,126.34,12634,0.94,0.94,base
SKU003,2025-11-06,31.37,31370,0.81,0.94,base
SKU004,2025-11-06,240.2,5338,0.81,0.94,base
SKU005,2025-11-06,89.93,8993,0.86,0.94,base
SKU006,2025-11-06,133.8,2973,0.82,0.94,base
SKU007,2025-11-06,75.97,7597,0.88,0.94,base
SKU008,2025-11-06,154.95,3443,0.85,0.94,base
SKU009,2025-11-06,85.9,8590,0.83,0.94,base
SKU010,2025-11-06,140.23,3116,0.95,0.94,base
SKU011,2025-11-06,285.6,6347,0.85,0.94,base
SKU012,2025-11-06,124.01,12401,0.9,0.94,base
SKU013,2025-11-06,205.83,4574,0.93,0.94,base
SKU014,2025-11-06,93.12,9312,0.94,0.94,base
SKU001,2025-11-07,309.17,6870,0.86,0.94,base
SKU002,2025-11-07,134.59,13459,0.95,0.94,base
SKU003,2025-11-07,31.48,31480,0.91,0.94,base
SKU004,2025-11-07,228.87,5086,0.89,0.94,base
SKU005,2025-11-07,98.46,9846,0.9,0.94,base
SKU006,2025-11-07,119.47,2655,0.85,0.94,base
SKU007,2025-11-07,85.32,8532,0.86,0.94,base
SKU008,2025-11-07,155.86,3464,0.89,0.94,base
SKU009,2025-11-07,79.15,7915,0.85,0.94,base
SKU010,2025-11-07,151.8,3373,0.92,0.94,base
SKU011,2025-11-07,270.56,6012,0.84,0.94,base
SKU012,2025-11-07,129.03,12903,0.92,0.94,base
SKU013,2025-11-07,186.98,4155,0.82,0.94,base
SKU014,2025-11-07,94.35,9435,0.83,0.94,base
SKU001,2025-11-08,264.28,5873,0.91,0.94,base
SKU002,2025-11-08,129.11,12911,0.84,0.94,base
SKU003,2025-11-08,29.14,29140,0.92,0.94,base
SKU004,2025-11-08,190.74,4239,0.92,0.94,base
SKU005,2025-11-08,88.71,8871,0.84,0.94,base
SKU006,2025-11-08,122.33,2718,0.81,0.94,base
SKU007,2025-11-08,79.43,7943,0.82,0.94,base
SKU008,2025-11-08,142.25,3161,0.91,0.94,base
SKU009,2025-11-08,77.23,7723,0.93,0.94,base
SKU010,2025-11-08,143.61,3191,0.86,0.94,base
SKU011,2025-11-08,238.32,5296,0.82,0.94,base
SKU012,2025-11-08,130.56,13056,0.81,0.94,base
SKU013,2025-11-08,198.57,4413,0.83,0.94,base
SKU014,2025-11-08,82.13,8213,0.95,0.94,base
SKU001,2025-11-09,274.14,6092,0.83,0.94,base
SKU002,2025-11-09,115.33,11533,0.81,0.94,base
SKU003,2025-11-09,27.37,27370,0.92,0.94,base
SKU004,2025-11-09,209.03,4645,0.89,0.94,base
SKU005,2025-11-09,87.14,8714,0.88,0.94,base
SKU006,2025-11-09,119.56,2657,0.87,0.94,base
SKU007,2025-11-09,86.35,8635,0.91,0.94,base
SKU008,2025-11-09,147.38,3275,0.9,0.94,base
SKU009,2025-11-09,83.17,8317,0.86,0.94,base
SKU010,2025-11-09,137.13,3047,0.84,0.94,base
SKU011,2025-11-09,242.28,5384,0.93,0.94,base
SKU012,2025-11-09,119.38,11938,0.82,0.94,base
SKU013,2025-11-09,200.43,4454,0.88,0.94,base
SKU014,2025-11-09,88.42,8842,0.9,0.94,base
SKU001,2025-11-10,323.13,7181,0.9,0.94,base
SKU002,2025-11-10,133.2,13320,0.89,0.94,base
SKU003,2025-11-10,32.47,32470,0.9,0.94,base
SKU004,2025-11-10,236.22,5249,0.93,0.94,base
SKU005,2025-11-10,97.46,9746,0.85,0.94,base
SKU006,2025-11-10,136.33,3030,0.89,0.94,base
SKU007,2025-11-10,81.0,8100,0.9,0.94,base
SKU008,2025-11-10,178.6,3969,0.89,0.94,base
SKU009,2025-11-10,86.82,8682,0.94,0.94,base
SKU010,2025-11-10,142.04,3156,0.9,0.94,base
SKU011,2025-11-10,267.91,5954,0.86,0.94,base
SKU012,2025-11-10,137.47,13747,0.93,0.94,base
SKU013,2025-11-10,204.17,4537,0.87,0.94,base
SKU014,2025-11-10,94.56,9456,0.88,0.94,base
SKU001,2025-11-11,316.89,7042,0.89,0.94,base
SKU002,2025-11-11,132.9,13290,0.85,0.94,base
SKU003,2025-11-11,31.6,31600,0.91,0.94,base
SKU004,2025-11-11,223.37,4964,0.81,0.94,base
SKU005,2025-11-11,90.88,9088,0.93,0.94,base
SKU006,2025-11-11,122.87,2730,0.91,0.94,base
SKU007,2025-11-11,78.96,7896,0.85,0.94,base
SKU008,2025-11-11,158.75,3528,0.83,0.94,base
SKU009,2025-11-11,89.09,8909,0.86,0.94,base
SKU010,2025-11-11,148.78,3306,0.92,0.94,base
SKU011,2025-11-11,272.93,6065,0.8,0.94,base
SKU012,2025-11-11,125.08,12508,0.87,0.94,base
SKU013,2025-11-11,199.36,4430,0.84,0.94,base
SKU014,2025-11-11,102.53,10253,0.93,0.94,base
SKU001,2025-11-12,307.44,6832,0.86,0.94,base
SKU002,2025-11-12,137.32,13732,0.9,0.94,base
SKU003,2025-11-12,31.8,31800,0.85,0.94,base
SKU004,2025-11-12,244.43,5432,0.85,0.94,base
SKU005,2025-11-12,91.81,9181,0.85,0.94,base
SKU006,2025-11-12,127.52,2834,0.9,0.94,base
SKU007,2025-11-12,88.01,8801,0.94,0.94,base
SKU008,2025-11-12,157.93,3510,0.83,0.94,base
SKU009,2025-11-12,87.24,8724,0.9,0.94,base
SKU010,2025-11-12,160.36,3564,0.84,0.94,base
SKU011,2025-11-12,263.64,5859,0.88,0.94,base
SKU012,2025-11-12,128.23,12823,0.88,0.94,base
SKU013,2025-11-12,228.86,5086,0.87,0.94,base
SKU014,2025-11-12,99.52,9952,0.87,0.94,base
SKU001,2025-11-13,302.09,6713,0.93,0.94,base
SKU002,2025-11-13,129.0,12900,0.81,0.94,base
SKU003,2025-11-13,31.78,31780,0.92,0.94,base
SKU004,2025-11-13,236.21,5249,0.87,0.94,base
SKU005,2025-11-13,101.42,10142,0.85,0.94,base
SKU006,2025-11-13,137.71,3060,0.83,0.94,base
SKU007,2025-11-13,88.2,8820,0.92,0.94,base
SKU008,2025-11-13,157.49,3500,0.89,0.94,base
SKU009,2025-11-13,87.77,8777,0.91,0.94,base
SKU010,2025-11-13,146.86,3264,0.85,0.94,base
SKU011,2025-11-13,261.13,5803,0.86,0.94,base
SKU012,2025-11-13,138.65,13865,0.94,0.94,base
SKU013,2025-11-13,228.61,5080,0.94,0.94,base
SKU014,2025-11-13,101.54,10154,0.91,0.94,base
SKU001,2025-11-14,302.19,6715,0.91,0.94,base
SKU002,2025-11-14,135.46,13546,0.9,0.94,base
SKU003,2025-11-14,31.38,31380,0.89,0.94,base
SKU004,2025-11-14,210.31,4674,0.89,0.94,base
SKU005,2025-11-14,98.56,9856,0.94,0.94,base
SKU006,2025-11-14,127.22,2827,0.91,0.94,base
SKU007,2025-11-14,94.15,9415,0.9,0.94,base
SKU008,2025-11-14,175.3,3896,0.83,0.94,base
SKU009,2025-11-14,83.46,8346,0.95,0.94,base
SKU010,2025-11-14,156.52,3478,0.88,0.94,base
SKU011,2025-11-14,233.71,5194,0.94,0.94,base
SKU012,2025-11-14,131.85,13185,0.91,0.94,base
SKU013,2025-11-14,219.48,4877,0.81,0.94,base
SKU014,2025-11-14,92.41,9241,0.88,0.94,base
SKU001,2025-11-15,280.93,6243,0.93,0.94,base
SKU002,2025-11-15,113.87,11387,0.81,0.94,base
SKU003,2025-11-15,31.12,31120,0.93,0.94,base
SKU004,2025-11-15,210.92,4687,0.89,0.94,base
SKU005,2025-11-15,96.24,9624,0.81,0.94,base
SKU006,2025-11-15,110.27,2450,0.86,0.94,base
SKU007,2025-11-15,76.15,7615,0.8,0.94,base
SKU008,2025-11-15,145.64,3236,0.8,0.94,base
SKU009,2025-11-15,81.56,8156,0.93,0.94,base
SKU010,2025-11-15,141.2,3138,0.91,0.94,base
SKU011,2025-11-15,243.9,5420,0.84,0.94,base
SKU012,2025-11-15,115.54,11554,0.82,0.94,base
SKU013,2025-11-15,180.08,4002,0.81,0.94,base
SKU014,2025-11-15,86.16,8616,0.94,0.94,base
SKU001,2025-11-16,298.57,6635,0.89,0.94,base
SKU002,2025-11-16,115.83,11583,0.82,0.94,base
SKU003,2025-11-16,30.15,30150,0.9,0.94,base
SKU004,2025-11-16,209.84,4663,0.95,0.94,base
SKU005,2025-11-16,90.48,9048,0.92,0.94,base
SKU006,2025-11-16,111.56,2479,0.87,0.94,base
SKU007,2025-11-16,82.95,8295,0.92,0.94,base
SKU008,2025-11-16,148.68,3304,0.91,0.94,base
SKU009,2025-11-16,88.9,8890,0.81,0.94,base
SKU010,2025-11-16,136.86,3041,0.94,0.94,base
SKU011,2025-11-16,250.76,5572,0.93,0.94,base
SKU012,2025-11-16,117.22,11722,0.89,0.94,base
SKU013,2025-11-16,218.35,4852,0.88,0.94,base
SKU014,2025-11-16,92.93,9293,0.83,0.94,base
SKU001,2025-11-17,284.02,6312,0.93,0.95,base
SKU002,2025-11-17,139.23,13923,0.86,0.95,base
SKU003,2025-11-17,33.78,33780,0.89,0.95,base
SKU004,2025-11-17,222.32,4940,0.83,0.95,base
SKU005,2025-11-17,89.69,8969,0.83,0.95,base
SKU006,2025-11-17,137.87,3064,0.95,0.95,base
SKU007,2025-11-17,94.21,9421,0.87,0.95,base
SKU008,2025-11-17,171.7,3816,0.92,0.95,base
SKU009,2025-11-17,90.49,9049,0.92,0.95,base
SKU010,2025-11-17,155.99,3466,0.95,0.95,base
SKU011,2025-11-17,273.94,6088,0.95,0.95,base
SKU012,2025-11-17,128.38,12838,0.87,0.95,base
SKU013,2025-11-17,197.13,4381,0.94,0.95,base
SKU014,2025-11-17,101.26,10126,0.85,0.95,base
SKU001,2025-11-18,309.83,6885,0.89,0.95,base
SKU002,2025-11-18,121.09,12109,0.92,0.95,base
SKU003,2025-11-18,28.99,28990,0.94,0.95,base
SKU004,2025-11-18,228.83,5085,0.88,0.95,base
SKU005,2025-11-18,96.91,9691,0.86,0.95,base
SKU006,2025-11-18,128.66,2859,0.91,0.95,base
SKU007,2025-11-18,89.33,8933,0.87,0.95,base
SKU008,2025-11-18,156.72,3483,0.9,0.95,base
SKU009,2025-11-18,89.8,8980,0.92,0.95,base
SKU010,2025-11-18,157.21,3494,0.93,0.95,base
SKU011,2025-11-18,225.81,5018,0.84,0.95,base
SKU012,2025-11-18,129.78,12978,0.89,0.95,base
SKU013,2025-11-18,219.22,4872,0.8,0.95,base
SKU014,2025-11-18,101.32,10132,0.92,0.95,base
SKU001,2025-11-19,312.56,6946,0.82,0.95,base
SKU002,2025-11-19,118.96,11896,0.93,0.95,base
SKU003,2025-11-19,32.75,32750,0.86,0.95,base
SKU004,2025-11-19,225.2,5004,0.83,0.95,base
SKU005,2025-11-19,103.04,10304,0.92,0.95,base
SKU006,2025-11-19,122.56,2724,0.83,0.95,base
SKU007,2025-11-19,86.91,8691,0.86,0.95,base
SKU008,2025-11-19,170.07,3779,0.89,0.95,base
SKU009,2025-11-19,90.22,9022,0.85,0.95,base
SKU010,2025-11-19,150.93,3354,0.83,0.95,base
SKU011,2025-11-19,276.13,6136,0.86,0.95,base
SKU012,2025-11-19,125.61,12561,0.82,0.95,base
SKU013,2025-11-19,225.25,5006,0.91,0.95,base
SKU014,2025-11-19,102.17,10217,0.83,0.95,base
SKU001,2025-11-20,283.73,6305,0.87,0.95,base
SKU002,2025-11-20,139.03,13903,0.88,0.95,base
SKU003,2025-11-20,29.94,29940,0.94,0.95,base
SKU004,2025-11-20,232.69,5171,0.81,0.95,base
SKU005,2025-11-20,95.6,9560,0.94,0.95,base
SKU006,2025-11-20,137.13,3047,0.83,0.95,base
SKU007,2025-11-20,88.45,8845,0.93,0.95,base
SKU008,2025-11-20,177.77,3950,0.81,0.95,base
SKU009,2025-11-20,91.96,9196,0.95,0.95,base
SKU010,2025-11-20,153.29,3406,0.92,0.95,base
SKU011,2025-11-20,276.78,6151,0.81,0.95,base
SKU012,2025-11-20,129.85,12985,0.83,0.95,base
SKU013,2025-11-20,205.7,4571,0.88,0.95,base
SKU014,2025-11-20,95.66,9566,0.88,0.95,base
SKU001,2025-11-21,303.17,6737,0.89,0.95,base
SKU002,2025-11-21,110.37,11037,0.87,0.95,base
SKU003,2025-11-21,34.93,34930,0.91,0.95,base
SKU004,2025-11-21,227.58,5057,0.85,0.95,base
SKU005,2025-11-21,102.73,10273,0.83,0.95,base
SKU006,2025-11-21,131.73,2927,0.81,0.95,base
SKU007,2025-11-21,80.41,8041,0.85,0.95,base
SKU008,2025-11-21,164.0,3644,0.86,0.95,base
SKU009,2025-11-21,86.6,8660,0.9,0.95,base
SKU010,2025-11-21,147.23,3272,0.92,0.95,base
SKU011,2025-11-21,256.26,5695,0.84,0.95,base
SKU012,2025-11-21,130.85,13085,0.87,0.95,base
SKU013,2025-11-21,191.07,4246,0.84,0.95,base
SKU014,2025-11-21,99.77,9977,0.94,0.95,base
SKU001,2025-11-22,289.34,6430,0.9,0.95,base
SKU002,2025-11-22,123.38,12338,0.9,0.95,base
SKU003,2025-11-22,29.67,29670,0.88,0.95,base
SKU004,2025-11-22,231.33,5141,0.84,0.95,base
SKU005,2025-11-22,92.58,9258,0.83,0.95,base
SKU006,2025-11-22,117.85,2619,0.9,0.95,base
SKU007,2025-11-22,75.28,7528,0.94,0.95,base
SKU008,2025-11-22,140.19,3115,0.83,0.95,base
SKU009,2025-11-22,81.85,8185,0.89,0.95,base
SKU010,2025-11-22,145.5,3233,0.88,0.95,base
SKU011,2025-11-22,242.23,5383,0.9,0.95,base
SKU012,2025-11-22,120.03,12003,0.89,0.95,base
SKU013,2025-11-22,197.21,4382,0.84,0.95,base
SKU014,2025-11-22,92.5,9250,0.9,0.95,base
SKU001,2025-11-23,270.29,6006,0.84,0.95,base
SKU002,2025-11-23,120.4,12040,0.9,0.95,base
SKU003,2025-11-23,30.27,30270,0.84,0.95,base
SKU004,2025-11-23,216.98,4822,0.81,0.95,base
SKU005,2025-11-23,86.69,8669,0.82,0.95,base
SKU006,2025-11-23,114.46,2544,0.93,0.95,base
SKU007,2025-11-23,80.54,8054,0.82,0.95,base
SKU008,2025-11-23,152.2,3382,0.85,0.95,base
SKU009,2025-11-23,80.32,8032,0.84,0.95,base
SKU010,2025-11-23,121.52,2700,0.81,0.95,base
SKU011,2025-11-23,245.04,5445,0.89,0.95,base
SKU012,2025-11-23,135.99,13599,0.92,0.95,base
SKU013,2025-11-23,210.08,4668,0.95,0.95,base
SKU014,2025-11-23,81.55,8155,0.94,0.95,base
SKU001,2025-11-24,299.82,6663,0.81,0.95,base
SKU002,2025-11-24,129.87,12987,0.84,0.95,base
SKU003,2025-11-24,32.26,32260,0.86,0.95,base
SKU004,2025-11-24,215.3,4784,0.93,0.95,base
SKU005,2025-11-24,93.97,9397,0.85,0.95,base
SKU006,2025-11-24,137.28,3051,0.89,0.95,base
SKU007,2025-11-24,90.7,9070,0.9,0.95,base
SKU008,2025-11-24,163.03,3623,0.84,0.95,base
SKU009,2025-11-24,91.58,9158,0.89,0.95,base
SKU010,2025-11-24,147.99,3289,0.81,0.95,base
SKU011,2025-11-24,257.81,5729,0.87,0.95,base
SKU012,2025-11-24,128.76,12876,0.86,0.95,base
SKU013,2025-11-24,201.63,4481,0.85,0.95,base
SKU014,2025-11-24,97.11,9711,0.84,0.95,base
SKU001,2025-11-25,331.49,7366,0.92,0.95,base
SKU002,2025-11-25,141.35,14135,0.93,0.95,base
SKU003,2025-11-25,33.02,33020,0.93,0.95,base
SKU004,2025-11-25,227.29,5051,0.86,0.95,base
SKU005,2025-11-25,107.2,10720,0.84,0.95,base
SKU006,2025-11-25,129.69,2882,0.81,0.95,base
SKU007,2025-11-25,85.27,8527,0.9,0.95,base
SKU008,2025-11-25,172.0,3822,0.85,0.95,base
SKU009,2025-11-25,80.05,8005,0.84,0.95,base
SKU010,2025-11-25,152.35,3386,0.86,0.95,base
SKU011,2025-11-25,261.77,5817,0.88,0.95,base
SKU012,2025-11-25,134.7,13470,0.82,0.95,base
SKU013,2025-11-25,212.37,4719,0.94,0.95,base
SKU014,2025-11-25,97.65,9765,0.91,0.95,base
SKU001,2025-11-26,308.21,6849,0.81,0.95,base
SKU002,2025-11-26,129.8,12980,0.85,0.95,base
SKU003,2025-11-26,32.56,32560,0.81,0.95,base
SKU004,2025-11-26,239.66,5326,0.83,0.95,base
SKU005,2025-11-26,101.47,10147,0.84,0.95,base
SKU006,2025-11-26,134.88,2997,0.91,0.95,base
SKU007,2025-11-26,80.45,8045,0.91,0.95,base
SKU008,2025-11-26,167.88,3731,0.81,0.95,base
SKU009,2025-11-26,83.97,8397,0.89,0.95,base
SKU010,2025-11-26,168.66,3748,0.94,0.95,base
SKU011,2025-11-26,262.83,5841,0.89,0.95,base
SKU012,2025-11-26,130.19,13019,0.94,0.95,base
SKU013,2025-11-26,235.77,5239,0.86,0.95,base
SKU014,2025-11-26,104.57,10457,0.87,0.95,base
SKU001,2025-11-27,303.52,6745,0.87,0.96,base
SKU002,2025-11-27,123.9,12390,0.94,0.96,base
SKU003,2025-11-27,30.01,30010,0.86,0.96,base
SKU004,2025-11-27,218.31,4851,0.95,0.96,base
SKU005,2025-11-27,100.32,10032,0.88,0.96,base
SKU006,2025-11-27,130.67,2904,0.83,0.96,base
SKU007,2025-11-27,83.65,8365,0.82,0.96,base
SKU008,2025-11-27,161.33,3585,0.83,0.96,base
SKU009,2025-11-27,95.3,9530,0.81,0.96,base
SKU010,2025-11-27,162.18,3604,0.9,0.96,base
SKU011,2025-11-27,286.36,6364,0.88,0.96,base
SKU012,2025-11-27,127.1,12710,0.91,0.96,base
SKU013,2025-11-27,228.26,5072,0.92,0.96,base
SKU014,2025-11-27,102.2,10220,0.94,0.96,base
SKU001,2025-11-28,330.13,7336,0.82,0.96,base
SKU002,2025-11-28,131.88,13188,0.83,0.96,base
SKU003,2025-11-28,31.66,31660,0.88,0.96,base
SKU004,2025-11-28,220.27,4895,0.82,0.96,base
SKU005,2025-11-28,98.79,9879,0.81,0.96,base
SKU006,2025-11-28,132.32,2940,0.9,0.96,base
SKU007,2025-11-28,89.07,8907,0.91,0.96,base
SKU008,2025-11-28,153.26,3406,0.93,0.96,base
SKU009,2025-11-28,93.56,9356,0.94,0.96,base
SKU010,2025-11-28,143.38,3186,0.87,0.96,base
SKU011,2025-11-28,280.63,6236,0.95,0.96,base
SKU012,2025-11-28,129.68,12968,0.81,0.96,base
SKU013,2025-11-28,239.95,5332,0.93,0.96,base
SKU014,2025-11-28,90.23,9023,0.85,0.96,base
SKU001,2025-11-29,299.96,6666,0.94,0.96,base
SKU002,2025-11-29,115.16,11516,0.83,0.96,base
SKU003,2025-11-29,28.68,28680,0.91,0.96,base
SKU004,2025-11-29,230.08,5113,0.86,0.96,base
SKU005,2025-11-29,94.49,9449,0.86,0.96,base
SKU006,2025-11-29,112.45,2499,0.81,0.96,base
SKU007,2025-11-29,81.76,8176,0.91,0.96,base
SKU008,2025-11-29,162.43,3610,0.83,0.96,base
SKU009,2025-11-29,83.21,8321,0.87,0.96,base
SKU010,2025-11-29,141.87,3153,0.82,0.96,base
SKU011,2025-11-29,256.81,5707,0.89,0.96,base
SKU012,2025-11-29,123.66,12366,0.83,0.96,base
SKU013,2025-11-29,185.57,4124,0.89,0.96,base
SKU014,2025-11-29,91.5,9150,0.94,0.96,base
SKU001,2025-11-30,290.55,6457,0.94,0.96,base
SKU002,2025-11-30,122.93,12293,0.83,0.96,base
SKU003,2025-11-30,29.78,29780,0.81,0.96,base
SKU004,2025-11-30,217.63,4836,0.81,0.96,base
SKU005,2025-11-30,92.02,9202,0.92,0.96,base
SKU006,2025-11-30,109.47,2433,0.84,0.96,base
SKU007,2025-11-30,75.68,7568,0.84,0.96,base
SKU008,2025-11-30,154.33,3430,0.83,0.96,base
SKU009,2025-11-30,84.07,8407,0.93,0.96,base
SKU010,2025-11-30,136.32,3029,0.95,0.96,base
SKU011,2025-11-30,252.11,5602,0.91,0.96,base
SKU012,2025-11-30,124.62,12462,0.92,0.96,base
SKU013,2025-11-30,200.71,4460,0.89,0.96,base
SKU014,2025-11-30,93.13,9313,0.88,0.96,base
SKU001,2025-12-01,314.99,7000,0.91,0.96,base
SKU002,2025-12-01,138.12,13812,0.81,0.96,base
SKU003,2025-12-01,34.61,34610,0.81,0.96,base
SKU004,2025-12-01,219.5,4878,0.9,0.96,base
SKU005,2025-12-01,95.6,9560,0.85,0.96,base
SKU006,2025-12-01,142.09,3158,0.87,0.96,base
SKU007,2025-12-01,92.11,9211,0.92,0.96,base
SKU008,2025-12-01,170.68,3793,0.89,0.96,base
SKU009,2025-12-01,91.72,9172,0.92,0.96,base
SKU010,2025-12-01,163.16,3626,0.86,0.96,base
SKU011,2025-12-01,266.41,5920,0.84,0.96,base
SKU012,2025-12-01,129.81,12981,0.84,0.96,base
SKU013,2025-12-01,226.72,5038,0.82,0.96,base
SKU014,2025-12-01,99.11,9911,0.81,0.96,base
SKU001,2025-12-02,333.1,7402,0.81,0.96,base
SKU002,2025-12-02,142.66,14266,0.84,0.96,base
SKU003,2025-12-02,34.6,34600,0.84,0.96,base
SKU004,2025-12-02,217.06,4824,0.86,0.96,base
SKU005,2025-12-02,93.93,9393,0.89,0.96,base
SKU006,2025-12-02,123.78,2751,0.91,0.96,base
SKU007,2025-12-02,89.15,8915,0.83,0.96,base
SKU008,2025-12-02,173.26,3850,0.91,0.96,base
SKU009,2025-12-02,86.97,8697,0.82,0.96,base
SKU010,2025-12-02,149.58,3324,0.95,0.96,base
SKU011,2025-12-02,266.36,5919,0.84,0.96,base
SKU012,2025-12-02,127.3,12730,0.93,0.96,base
SKU013,2025-12-02,223.76,4972,0.83,0.96,base
SKU014,2025-12-02,98.16,9816,0.94,0.96,base
SKU001,2025-12-03,299.39,6653,0.92,0.96,base
SKU002,2025-12-03,133.43,13343,0.85,0.96,base
SKU003,2025-12-03,34.64,34640,0.86,0.96,base
SKU004,2025-12-03,214.54,4768,0.8,0.96,base
SKU005,2025-12-03,100.34,10034,0.84,0.96,base
SKU006,2025-12-03,118.75,2639,0.84,0.96,base
SKU007,2025-12-03,87.32,8732,0.87,0.96,base
SKU008,2025-12-03,171.6,3813,0.82,0.96,base
