date,flour_type_id,required_tons,scenario_id
2026-08-14,FT002,17025.941333333336,base
2026-08-14,FT003,6502.234666666666,base
2026-08-14,FT004,6371.409333333332,base
2026-08-14,FT005,4991.793333333333,base
2026-08-15,FT004,6382.576666666666,base
2026-08-15,FT003,6517.163333333333,base
2026-08-15,FT005,5004.626666666666,base
2026-08-15,FT001,29742.533333333336,base
2026-08-15,FT002,17058.20666666667,base
2026-08-16,FT005,5017.46,base
2026-08-16,FT004,6393.744,base
2026-08-16,FT003,6532.092,base
2026-08-16,FT002,17090.472,base
2026-08-16,FT001,29823.052,base
2026-08-17,FT001,29903.570666666667,base
2026-08-17,FT002,17122.737333333334,base
2026-08-17,FT003,6547.020666666666,base
2026-08-17,FT004,6404.911333333333,base
2026-08-17,FT005,5030.293333333333,base
2026-08-18,FT002,17155.002666666667,base
2026-08-18,FT005,5043.126666666666,base
2026-08-18,FT001,29984.089333333333,base
2026-08-18,FT004,6416.078666666665,base
2026-08-18,FT003,6561.949333333333,base
2026-08-19,FT001,30064.608,base
2026-08-19,FT002,17187.268000000004,base
2026-08-19,FT003,6576.878,base
2026-08-19,FT004,6427.245999999999,base
2026-08-19,FT005,5055.96,base
2026-08-20,FT001,30145.126666666663,base
2026-08-20,FT002,17219.533333333336,base
2026-08-20,FT003,6591.806666666666,base
2026-08-20,FT004,6438.413333333332,base
2026-08-20,FT005,5068.793333333333,base
2026-08-21,FT002,17251.79866666667,base
2026-08-21,FT001,30225.64533333333,base
2026-08-21,FT004,6449.580666666666,base
2026-08-21,FT003,6606.735333333333,base
2026-08-21,FT005,5081.626666666666,base
2026-08-22,FT001,30306.164,base
2026-08-22,FT002,17284.064000000002,base
2026-08-22,FT003,6621.664,base
2026-08-22,FT004,6460.748,base
2026-08-22,FT005,5094.46,base
2026-08-23,FT001,30386.682666666664,base
2026-08-23,FT005,5107.293333333333,base
2026-08-23,FT002,17316.329333333335,base
2026-08-23,FT004,6471.9153333333325,base
2026-08-23,FT003,6636.592666666666,base
2026-08-24,FT001,30467.20133333333,base
2026-08-24,FT002,17348.594666666668,base
2026-08-24,FT003,6651.521333333333,base
2026-08-24,FT004,6483.082666666665,base
2026-08-24,FT005,5120.126666666666,base
2026-08-25,FT001,30547.72,base
2026-08-25,FT002,17380.86,base
2026-08-25,FT003,6666.449999999999,base
2026-08-25,FT004,6494.249999999999,base
2026-08-25,FT005,5132.96,base
2026-08-26,FT001,30628.238666666668,base
2026-08-26,FT005,5145.793333333333,base
2026-08-26,FT002,17413.125333333337,base
2026-08-26,FT004,6505.417333333333,base
2026-08-26,FT003,6681.378666666666,base
2026-08-27,FT005,5158.626666666666,base
2026-08-27,FT004,6516.584666666665,base
2026-08-27,FT001,30708.75733333333,base
2026-08-27,FT002,17445.39066666667,base
2026-08-27,FT003,6696.307333333332,base
2026-08-28,FT001,30789.276,base
2026-08-28,FT002,17477.656000000003,base
2026-08-28,FT003,6711.236,base
2026-08-28,FT004,6527.751999999999,base
2026-08-28,FT005,5171.46,base
2026-08-29,FT001,30869.794666666665,base
2026-08-29,FT003,6726.164666666666,base
2026-08-29,FT002,17509.921333333335,base
2026-08-29,FT005,5184.293333333333,base
2026-08-29,FT004,6538.919333333332,base
2026-08-30,FT001,30950.31333333333,base
2026-08-30,FT002,17542.18666666667,base
2026-08-30,FT003,6741.093333333333,base
2026-08-30,FT004,6550.086666666666,base
2026-08-30,FT005,5197.126666666666,base
2026-08-31,FT005,5209.96,base
2026-08-31,FT001,31030.832,base
2026-08-31,FT002,17574.452,base
2026-08-31,FT003,6756.022,base
2026-08-31,FT004,6561.253999999999,base
2026-09-01,FT001,31111.350666666665,base
2026-09-01,FT003,6770.950666666666,base
2026-09-01,FT002,17606.717333333338,base
2026-09-01,FT005,5222.793333333333,base
2026-09-01,FT004,6572.421333333333,base
2026-09-02,FT001,31191.86933333333,base
2026-09-02,FT002,17638.982666666667,base
2026-09-02,FT003,6785.879333333333,base
2026-09-02,FT004,6583.588666666666,base
2026-09-02,FT005,5235.626666666666,base
2026-09-03,FT001,31272.388000000003,base
2026-09-03,FT002,17671.248000000003,base
2026-09-03,FT003,6800.808,base
2026-09-03,FT004,6594.755999999999,base
2026-09-03,FT005,5248.46,base
2026-09-04,FT003,6815.736666666666,base
2026-09-04,FT002,17703.513333333336,base
2026-09-04,FT004,6605.923333333332,base
2026-09-04,FT005,5261.293333333333,base
2026-09-04,FT001,31352.906666666662,base
2026-09-05,FT001,31433.425333333333,base
2026-09-05,FT002,17735.77866666667,base
2026-09-05,FT003,6830.6653333333325,base
2026-09-05,FT004,6617.090666666666,base
2026-09-05,FT005,5274.126666666666,base
2026-09-06,FT005,5286.96,base
2026-09-06,FT003,6845.593999999999,base
2026-09-06,FT004,6628.257999999998,base
2026-09-06,FT001,31513.944,base
2026-09-06,FT002,17768.044,base
2026-09-07,FT005,5299.793333333333,base
2026-09-07,FT004,6639.425333333332,base
2026-09-07,FT003,6860.522666666667,base
2026-09-07,FT001,31594.462666666663,base
2026-09-07,FT002,17800.309333333335,base
2026-09-08,FT005,5312.626666666666,base
2026-09-08,FT003,6875.4513333333325,base
2026-09-08,FT004,6650.5926666666655,base
2026-09-08,FT001,31674.981333333333,base
2026-09-08,FT002,17832.574666666667,base
2026-09-09,FT004,6661.759999999998,base
2026-09-09,FT003,6890.379999999999,base
2026-09-09,FT005,5325.46,base
2026-09-09,FT001,31755.5,base
2026-09-09,FT002,17864.84,base
2026-09-10,FT004,6672.927333333332,base
2026-09-10,FT001,31836.018666666667,base
2026-09-10,FT002,17897.105333333337,base
2026-09-10,FT003,6905.308666666666,base
2026-09-10,FT005,5338.293333333333,base
2026-09-11,FT005,5351.126666666666,base
2026-09-11,FT003,6920.237333333333,base
2026-09-11,FT004,6684.094666666666,base
2026-09-11,FT002,17929.37066666667,base
2026-09-11,FT001,31916.537333333334,base
2026-09-12,FT004,6695.261999999999,base
2026-09-12,FT003,6935.165999999999,base
2026-09-12,FT005,5363.96,base
2026-09-12,FT001,31997.056,base
2026-09-12,FT002,17961.636000000002,base
2026-09-13,FT001,32077.574666666667,base
2026-09-13,FT002,17993.901333333335,base
2026-09-13,FT003,6950.094666666666,base
2026-09-13,FT004,6706.429333333333,base
2026-09-13,FT005,5376.793333333333,base
2026-09-14,FT005,5389.626666666666,base
2026-09-14,FT004,6717.596666666665,base
2026-09-14,FT001,32158.09333333333,base
2026-09-14,FT002,18026.166666666668,base
2026-09-14,FT003,6965.023333333333,base
2026-09-15,FT005,5402.46,base
2026-09-15,FT004,6728.763999999999,base
2026-09-15,FT003,6979.951999999999,base
2026-09-15,FT001,32238.612,base
2026-09-15,FT002,18058.432000000004,base
2026-09-16,FT004,6739.931333333332,base
2026-09-16,FT005,5415.293333333333,base
2026-09-16,FT003,6994.880666666666,base
2026-09-16,FT002,18090.697333333337,base
2026-09-16,FT001,32319.130666666664,base
2026-09-17,FT001,32399.64933333333,base
2026-09-17,FT002,18122.962666666663,base
2026-09-17,FT003,7009.809333333333,base
2026-09-17,FT004,6751.098666666665,base
2026-09-17,FT005,5428.126666666666,base
2026-09-18,FT001,32480.168,base
2026-09-18,FT005,5440.96,base
2026-09-18,FT002,18155.228000000003,base
2026-09-18,FT004,6762.265999999999,base
2026-09-18,FT003,7024.738,base
2026-09-19,FT001,32560.68666666667,base
2026-09-19,FT002,18187.493333333336,base
2026-09-19,FT003,7039.666666666666,base
2026-09-19,FT004,6773.4333333333325,base
2026-09-19,FT005,5453.793333333333,base
2026-09-20,FT004,6784.600666666665,base
2026-09-20,FT001,32641.20533333333,base
2026-09-20,FT002,18219.75866666667,base
2026-09-20,FT003,7054.595333333333,base
2026-09-20,FT005,5466.626666666666,base
2026-09-21,FT001,32721.724,base
2026-09-21,FT002,18252.024,base
2026-09-21,FT005,5479.46,base
2026-09-21,FT003,7069.523999999999,base
2026-09-21,FT004,6795.767999999999,base
2026-09-22,FT001,32802.242666666665,base
2026-09-22,FT002,18284.28933333333,base
2026-09-22,FT003,7084.452666666666,base
2026-09-22,FT004,6806.935333333332,base
2026-09-22,FT005,5492.293333333333,base
2026-09-23,FT004,6818.102666666666,base
2026-09-23,FT003,7099.381333333333,base
2026-09-23,FT005,5505.126666666666,base
2026-09-23,FT001,32882.761333333336,base
2026-09-23,FT002,18316.55466666667,base
2026-09-24,FT004,6829.27,base
2026-09-24,FT005,5517.96,base
2026-09-24,FT003,7114.309999999999,base
2026-09-24,FT001,32963.28,base
2026-09-24,FT002,18348.820000000003,base
2026-09-25,FT001,33043.79866666666,base
2026-09-25,FT002,18381.085333333336,base
2026-09-25,FT003,7129.238666666666,base
2026-09-25,FT004,6840.437333333332,base
2026-09-25,FT005,5530.793333333333,base
2026-09-26,FT005,5543.626666666666,base
2026-09-26,FT004,6851.604666666665,base
2026-09-26,FT003,7144.167333333333,base
2026-09-26,FT002,18413.35066666667,base
2026-09-26,FT001,33124.31733333333,base
2026-09-27,FT005,5556.46,base
2026-09-27,FT004,6862.771999999999,base
2026-09-27,FT003,7159.096,base
2026-09-27,FT001,33204.836,base
2026-09-27,FT002,18445.616,base
2026-09-28,FT001,33285.354666666666,base
2026-09-28,FT002,18477.88133333334,base
2026-09-28,FT003,7174.024666666666,base
2026-09-28,FT004,6873.939333333332,base
2026-09-28,FT005,5569.293333333333,base
2026-09-29,FT005,5582.126666666666,base
2026-09-29,FT004,6885.106666666666,base
2026-09-29,FT001,33365.87333333334,base
2026-09-29,FT002,18510.146666666667,base
2026-09-29,FT003,7188.953333333333,base
2026-09-30,FT004,6896.273999999999,base
2026-09-30,FT003,7203.882,base
2026-09-30,FT005,5594.96,base
2026-09-30,FT001,33446.392,base
2026-09-30,FT002,18542.412,base
2026-10-01,FT004,6907.441333333332,base
2026-10-01,FT005,5607.793333333333,base
2026-10-01,FT003,7218.810666666666,base
2026-10-01,FT002,18574.677333333337,base
2026-10-01,FT001,33526.91066666666,base
2026-10-02,FT001,33607.42933333333,base
2026-10-02,FT002,18606.94266666667,base
2026-10-02,FT003,7233.739333333333,base
2026-10-02,FT004,6918.608666666665,base
2026-10-02,FT005,5620.626666666666,base
2026-10-03,FT005,5633.46,base
2026-10-03,FT003,7248.668,base
2026-10-03,FT004,6929.775999999999,base
2026-10-03,FT001,33687.948000000004,base
2026-10-03,FT002,18639.208,base
2026-10-04,FT005,5646.293333333333,base
2026-10-04,FT004,6940.943333333332,base
2026-10-04,FT001,33768.46666666667,base
2026-10-04,FT002,18671.47333333333,base
2026-10-04,FT003,7263.596666666666,base
2026-10-05,FT001,33848.98533333333,base
2026-10-05,FT002,18703.738666666668,base
2026-10-05,FT003,7278.525333333333,base
2026-10-05,FT004,6952.110666666666,base
2026-10-05,FT005,5659.126666666666,base
2026-10-06,FT003,7293.454,base
2026-10-06,FT002,18736.004000000004,base
2026-10-06,FT001,33929.504,base
2026-10-06,FT005,5671.96,base
2026-10-06,FT004,6963.277999999998,base
2026-10-07,FT001,34010.022666666664,base
2026-10-07,FT002,18768.269333333334,base
2026-10-07,FT003,7308.382666666666,base
2026-10-07,FT004,6974.445333333331,base
2026-10-07,FT005,5684.793333333333,base
2026-10-08,FT004,6985.612666666666,base
2026-10-08,FT005,5697.626666666666,base
2026-10-08,FT002,18800.53466666667,base
2026-10-08,FT001,34090.541333333334,base
2026-10-08,FT003,7323.311333333333,base
2026-10-09,FT002,18832.800000000003,base
2026-10-09,FT004,6996.779999999999,base
2026-10-09,FT003,7338.239999999999,base
2026-10-09,FT001,34171.06,base
2026-10-09,FT005,5710.46,base
2026-10-10,FT003,7353.168666666666,base
2026-10-10,FT004,7007.947333333332,base
2026-10-10,FT001,34251.57866666667,base
2026-10-10,FT002,18865.065333333336,base
2026-10-10,FT005,5723.293333333333,base
2026-10-11,FT004,7019.114666666666,base
2026-10-11,FT003,7368.097333333332,base
2026-10-11,FT005,5736.126666666666,base
2026-10-11,FT001,34332.09733333333,base
2026-10-11,FT002,18897.33066666667,base
2026-10-12,FT003,7383.025999999999,base
2026-10-12,FT002,18929.596,base
2026-10-12,FT005,5748.96,base
2026-10-12,FT004,7030.281999999998,base
2026-10-12,FT001,34412.616,base
2026-10-13,FT001,34493.134666666665,base
2026-10-13,FT002,18961.86133333333,base
2026-10-13,FT003,7397.954666666666,base
2026-10-13,FT004,7041.449333333332,base
2026-10-13,FT005,5761.793333333333,base
2026-10-14,FT002,18994.126666666667,base
2026-10-14,FT003,7412.883333333332,base
2026-10-14,FT001,34573.653333333335,base
2026-10-14,FT005,5774.626666666666,base
2026-10-14,FT004,7052.616666666666,base
2026-10-15,FT001,34654.172,base
2026-10-15,FT002,19026.392000000003,base
2026-10-15,FT003,7427.812,base
2026-10-15,FT004,7063.783999999999,base
2026-10-15,FT005,5787.46,base
2026-10-16,FT004,7074.951333333332,base
2026-10-16,FT003,7442.740666666667,base
2026-10-16,FT005,5800.293333333333,base
2026-10-16,FT001,34734.69066666667,base
2026-10-16,FT002,19058.657333333336,base
2026-10-17,FT004,7086.118666666665,base
2026-10-17,FT003,7457.669333333333,base
2026-10-17,FT005,5813.126666666666,base
2026-10-17,FT001,34815.20933333333,base
2026-10-17,FT002,19090.92266666667,base
2026-10-18,FT004,7097.285999999998,base
2026-10-18,FT003,7472.598,base
2026-10-18,FT005,5825.96,base
2026-10-18,FT001,34895.728,base
2026-10-18,FT002,19123.188,base
2026-10-19,FT001,34976.246666666666,base
2026-10-19,FT002,19155.45333333333,base
2026-10-19,FT003,7487.526666666667,base
2026-10-19,FT004,7108.453333333332,base
2026-10-19,FT005,5838.793333333333,base
2026-10-20,FT005,5851.626666666666,base
2026-10-20,FT004,7119.620666666666,base
2026-10-20,FT002,19187.718666666668,base
2026-10-20,FT001,35056.76533333334,base
2026-10-20,FT003,7502.455333333332,base
2026-10-21,FT004,7130.787999999999,base
2026-10-21,FT003,7517.383999999999,base
2026-10-21,FT005,5864.46,base
2026-10-21,FT001,35137.284,base
2026-10-21,FT002,19219.984000000004,base
2026-10-22,FT005,5877.293333333333,base
2026-10-22,FT001,35217.80266666667,base
2026-10-22,FT002,19252.249333333337,base
2026-10-22,FT003,7532.312666666666,base
2026-10-22,FT004,7141.955333333332,base
2026-10-23,FT002,19284.51466666667,base
2026-10-23,FT001,35298.32133333333,base
2026-10-23,FT005,5890.126666666666,base
2026-10-23,FT003,7547.241333333333,base
2026-10-23,FT004,7153.122666666665,base
2026-10-24,FT002,19316.78,base
2026-10-24,FT003,7562.169999999999,base
2026-10-24,FT004,7164.289999999999,base
2026-10-24,FT005,5902.96,base
2026-10-24,FT001,35378.840000000004,base
2026-10-25,FT004,7175.457333333333,base
2026-10-25,FT003,7577.098666666666,base
2026-10-25,FT005,5915.793333333333,base
2026-10-25,FT001,35459.35866666667,base
2026-10-25,FT002,19349.04533333333,base
2026-10-26,FT004,7186.624666666665,base
2026-10-26,FT005,5928.626666666666,base
2026-10-26,FT003,7592.027333333332,base
2026-10-26,FT001,35539.87733333334,base
2026-10-26,FT002,19381.310666666668,base
2026-10-27,FT001,35620.396,base
2026-10-27,FT002,19413.576,base
2026-10-27,FT003,7606.955999999999,base
2026-10-27,FT004,7197.791999999999,base
2026-10-27,FT005,5941.46,base
2026-10-28,FT001,35700.914666666664,base
2026-10-28,FT005,5954.293333333333,base
2026-10-28,FT002,19445.841333333337,base
2026-10-28,FT004,7208.959333333332,base
2026-10-28,FT003,7621.884666666666,base
2026-10-29,FT001,35781.433333333334,base
2026-10-29,FT002,19478.10666666667,base
2026-10-29,FT003,7636.813333333333,base
2026-10-29,FT004,7220.126666666665,base
2026-10-29,FT005,5967.126666666666,base
2026-10-30,FT001,35861.952000000005,base
2026-10-30,FT002,19510.372000000003,base
2026-10-30,FT003,7651.741999999999,base
2026-10-30,FT004,7231.293999999999,base
2026-10-30,FT005,5979.96,base
2026-10-31,FT002,19542.637333333336,base
2026-10-31,FT001,35942.47066666667,base
2026-10-31,FT005,5992.793333333333,base
2026-10-31,FT004,7242.461333333333,base
2026-10-31,FT003,7666.670666666667,base
2026-11-01,FT005,6005.626666666666,base
2026-11-01,FT004,7253.628666666665,base
2026-11-01,FT003,7681.599333333333,base
2026-11-01,FT002,19574.90266666667,base
2026-11-01,FT001,36022.98933333333,base
2026-11-02,FT001,36103.508,base
2026-11-02,FT002,19607.168,base
2026-11-02,FT003,7696.528,base
2026-11-02,FT004,7264.7959999999985,base
2026-11-02,FT005,6018.46,base
2026-11-03,FT002,19639.43333333333,base
2026-11-03,FT003,7711.456666666667,base
2026-11-03,FT001,36184.026666666665,base
2026-11-03,FT005,6031.293333333333,base
2026-11-03,FT004,7275.963333333332,base
2026-11-04,FT001,36264.545333333335,base
2026-11-04,FT002,19671.69866666667,base
2026-11-04,FT003,7726.385333333332,base
2026-11-04,FT004,7287.130666666665,base
2026-11-04,FT005,6044.126666666666,base
2026-11-05,FT004,7298.297999999999,base
2026-11-05,FT003,7741.313999999999,base
2026-11-05,FT005,6056.96,base
2026-11-05,FT001,36345.064,base
2026-11-05,FT002,19703.964000000004,base
2026-11-06,FT005,6069.793333333333,base
2026-11-06,FT004,7309.465333333332,base
2026-11-06,FT001,36425.58266666666,base
2026-11-06,FT002,19736.229333333336,base
2026-11-06,FT003,7756.242666666666,base
2026-11-07,FT004,7320.6326666666655,base
2026-11-07,FT003,7771.171333333334,base
2026-11-07,FT005,6082.626666666666,base
2026-11-07,FT001,36506.10133333333,base
2026-11-07,FT002,19768.49466666667,base
2026-11-08,FT001,36586.62,base
2026-11-08,FT002,19800.76,base
2026-11-08,FT003,7786.0999999999985,base
2026-11-08,FT004,7331.799999999999,base
2026-11-08,FT005,6095.46,base
2026-11-09,FT004,7342.967333333332,base
2026-11-09,FT005,6108.293333333333,base
2026-11-09,FT003,7801.028666666665,base
2026-11-09,FT001,36667.138666666666,base
2026-11-09,FT002,19833.02533333333,base
2026-11-10,FT004,7354.134666666666,base
2026-11-10,FT003,7815.957333333333,base
2026-11-10,FT005,6121.126666666666,base
2026-11-10,FT001,36747.657333333336,base
2026-11-10,FT002,19865.29066666667,base
2026-11-11,FT005,6133.96,base
2026-11-11,FT004,7365.301999999999,base
2026-11-11,FT003,7830.885999999999,base
2026-11-11,FT002,19897.556000000004,base
2026-11-11,FT001,36828.176,base
2026-11-12,FT005,6146.793333333333,base
2026-11-12,FT004,7376.469333333332,base
2026-11-12,FT003,7845.814666666666,base
2026-11-12,FT001,36908.69466666667,base
2026-11-12,FT002,19929.821333333337,base
2026-11-13,FT005,6159.626666666666,base
2026-11-13,FT004,7387.636666666665,base
2026-11-13,FT003,7860.743333333333,base
2026-11-13,FT002,19962.08666666667,base
2026-11-13,FT001,36989.21333333333,base
2026-11-14,FT001,37069.732,base
2026-11-14,FT002,19994.352000000003,base
2026-11-14,FT003,7875.672,base
2026-11-14,FT004,7398.803999999999,base
2026-11-14,FT005,6172.46,base
2026-11-15,FT002,20026.61733333333,base
2026-11-15,FT001,37150.25066666667,base
2026-11-15,FT005,6185.293333333333,base
2026-11-15,FT004,7409.971333333331,base
2026-11-15,FT003,7890.600666666666,base
2026-11-16,FT005,6198.126666666666,base
2026-11-16,FT004,7421.138666666666,base
2026-11-16,FT003,7905.529333333333,base
2026-11-16,FT002,20058.88266666667,base
2026-11-16,FT001,37230.76933333334,base
2026-11-17,FT001,37311.288,base
2026-11-17,FT002,20091.148000000005,base
2026-11-17,FT003,7920.458,base
2026-11-17,FT004,7432.305999999999,base
2026-11-17,FT005,6210.96,base
2026-11-18,FT003,7935.386666666666,base
2026-11-18,FT001,37391.80666666666,base
2026-11-18,FT002,20123.413333333338,base
2026-11-18,FT004,7443.473333333332,base
2026-11-18,FT005,6223.793333333333,base
2026-11-19,FT001,37472.32533333333,base
2026-11-19,FT002,20155.67866666667,base
2026-11-19,FT003,7950.315333333332,base
2026-11-19,FT004,7454.640666666665,base
2026-11-19,FT005,6236.626666666666,base
2026-11-20,FT001,37552.844000000005,base
2026-11-20,FT002,20187.944000000003,base
2026-11-20,FT003,7965.244,base
2026-11-20,FT004,7465.807999999999,base
2026-11-20,FT005,6249.46,base
2026-11-21,FT003,7980.172666666666,base
2026-11-21,FT001,37633.36266666667,base
2026-11-21,FT004,7476.975333333332,base
2026-11-21,FT005,6262.293333333333,base
2026-11-21,FT002,20220.209333333336,base
2026-11-22,FT001,37713.88133333333,base
2026-11-22,FT002,20252.47466666667,base
2026-11-22,FT003,7995.101333333332,base
2026-11-22,FT004,7488.142666666666,base
2026-11-22,FT005,6275.126666666666,base
2026-11-23,FT001,37794.4,base
2026-11-23,FT005,6287.96,base
2026-11-23,FT002,20284.74,base
2026-11-23,FT004,7499.309999999999,base
2026-11-23,FT003,8010.029999999999,base
2026-11-24,FT001,37874.918666666665,base
2026-11-24,FT002,20317.005333333334,base
2026-11-24,FT003,8024.9586666666655,base
2026-11-24,FT004,7510.477333333332,base
2026-11-24,FT005,6300.793333333333,base
2026-11-25,FT001,37955.437333333335,base
2026-11-25,FT002,20349.27066666667,base
2026-11-25,FT003,8039.887333333332,base
2026-11-25,FT004,7521.644666666665,base
2026-11-25,FT005,6313.626666666666,base
2026-11-26,FT002,20381.536000000004,base
2026-11-26,FT003,8054.815999999999,base
2026-11-26,FT001,38035.956,base
2026-11-26,FT005,6326.46,base
2026-11-26,FT004,7532.811999999998,base
2026-11-27,FT005,6339.293333333333,base
2026-11-27,FT004,7543.979333333332,base
2026-11-27,FT001,38116.47466666667,base
2026-11-27,FT002,20413.801333333337,base
2026-11-27,FT003,8069.744666666666,base
2026-11-28,FT004,7555.146666666666,base
2026-11-28,FT003,8084.673333333333,base
2026-11-28,FT005,6352.126666666666,base
2026-11-28,FT001,38196.99333333333,base
2026-11-28,FT002,20446.06666666667,base
2026-11-29,FT004,7566.313999999999,base
2026-11-29,FT003,8099.601999999999,base
2026-11-29,FT005,6364.96,base
2026-11-29,FT001,38277.512,base
2026-11-29,FT002,20478.332,base
2026-11-30,FT001,38358.030666666666,base
2026-11-30,FT002,20510.59733333333,base
2026-11-30,FT003,8114.530666666667,base
2026-11-30,FT004,7577.481333333332,base
2026-11-30,FT005,6377.793333333333,base
2026-12-01,FT001,38438.549333333336,base
2026-12-01,FT005,6390.626666666666,base
2026-12-01,FT004,7588.648666666665,base
2026-12-01,FT003,8129.459333333333,base
2026-12-01,FT002,20542.86266666667,base
2026-12-02,FT004,7599.815999999999,base
2026-12-02,FT005,6403.46,base
2026-12-02,FT003,8144.387999999999,base
2026-12-02,FT001,38519.068,base
2026-12-02,FT002,20575.128000000004,base
2026-12-03,FT004,7610.983333333332,base
2026-12-03,FT003,8159.316666666667,base
2026-12-03,FT005,6416.293333333333,base
2026-12-03,FT001,38599.58666666667,base
2026-12-03,FT002,20607.393333333337,base
2026-12-04,FT001,38680.10533333333,base
2026-12-04,FT002,20639.65866666667,base
2026-12-04,FT003,8174.245333333332,base
2026-12-04,FT004,7622.1506666666655,base
2026-12-04,FT005,6429.126666666666,base
2026-12-05,FT005,6441.96,base
2026-12-05,FT004,7633.317999999998,base
2026-12-05,FT002,20671.924000000003,base
2026-12-05,FT001,38760.624,base
2026-12-05,FT003,8189.174,base
2026-12-06,FT005,6454.793333333333,base
2026-12-06,FT004,7644.485333333332,base
2026-12-06,FT003,8204.102666666666,base
2026-12-06,FT002,20704.189333333336,base
2026-12-06,FT001,38841.14266666667,base
2026-12-07,FT001,38921.66133333334,base
2026-12-07,FT002,20736.454666666672,base
2026-12-07,FT003,8219.031333333332,base
2026-12-07,FT004,7655.652666666665,base
2026-12-07,FT005,6467.626666666666,base
2026-12-08,FT002,20768.72,base
2026-12-08,FT001,39002.18,base
2026-12-08,FT005,6480.46,base
2026-12-08,FT004,7666.819999999999,base
2026-12-08,FT003,8233.96,base
2026-12-09,FT001,39082.69866666667,base
2026-12-09,FT002,20800.985333333338,base
2026-12-09,FT003,8248.888666666666,base
2026-12-09,FT004,7677.987333333333,base
2026-12-09,FT005,6493.293333333333,base
2026-12-10,FT004,7689.154666666665,base
2026-12-10,FT003,8263.817333333332,base
2026-12-10,FT005,6506.126666666666,base
2026-12-10,FT001,39163.21733333333,base
2026-12-10,FT002,20833.25066666667,base
2026-12-11,FT005,6518.96,base
2026-12-11,FT004,7700.321999999998,base
2026-12-11,FT003,8278.746,base
2026-12-11,FT002,20865.516000000003,base
2026-12-11,FT001,39243.736,base
2026-12-12,FT001,39324.25466666667,base
2026-12-12,FT002,20897.781333333336,base
2026-12-12,FT003,8293.674666666666,base
2026-12-12,FT004,7711.489333333332,base
2026-12-12,FT005,6531.793333333333,base
2026-12-13,FT001,39404.77333333334,base
2026-12-13,FT005,6544.626666666666,base
2026-12-13,FT002,20930.04666666667,base
2026-12-13,FT004,7722.656666666666,base
2026-12-13,FT003,8308.603333333333,base
2026-12-14,FT001,39485.292,base
2026-12-14,FT002,20962.312,base
2026-12-14,FT003,8323.532,base
2026-12-14,FT004,7733.823999999999,base
2026-12-14,FT005,6557.46,base
2026-12-15,FT001,39565.81066666666,base
2026-12-15,FT002,20994.57733333333,base
2026-12-15,FT003,8338.460666666666,base
2026-12-15,FT004,7744.991333333332,base
2026-12-15,FT005,6570.293333333333,base
2026-12-16,FT001,39646.329333333335,base
2026-12-16,FT002,21026.842666666667,base
2026-12-16,FT003,8353.389333333333,base
2026-12-16,FT005,6583.126666666666,base
2026-12-16,FT004,7756.158666666665,base
2026-12-17,FT001,39726.848000000005,base
2026-12-17,FT002,21059.108000000004,base
2026-12-17,FT003,8368.318,base
2026-12-17,FT004,7767.325999999998,base
2026-12-17,FT005,6595.96,base
2026-12-18,FT004,7778.493333333332,base
2026-12-18,FT003,8383.246666666666,base
2026-12-18,FT005,6608.793333333333,base
2026-12-18,FT001,39807.36666666666,base
2026-12-18,FT002,21091.373333333337,base
2026-12-19,FT004,7789.660666666666,base
2026-12-19,FT003,8398.175333333333,base
2026-12-19,FT005,6621.626666666666,base
2026-12-19,FT001,39887.88533333333,base
2026-12-19,FT002,21123.63866666667,base
2026-12-20,FT001,39968.404,base
2026-12-20,FT002,21155.904,base
2026-12-20,FT003,8413.104,base
2026-12-20,FT004,7800.827999999999,base
2026-12-20,FT005,6634.46,base
2026-12-21,FT005,6647.293333333333,base
2026-12-21,FT004,7811.9953333333315,base
2026-12-21,FT003,8428.032666666666,base
2026-12-21,FT002,21188.16933333333,base
2026-12-21,FT001,40048.922666666665,base
2026-12-22,FT005,6660.126666666666,base
2026-12-22,FT004,7823.162666666665,base
2026-12-22,FT001,40129.441333333336,base
2026-12-22,FT002,21220.434666666668,base
2026-12-22,FT003,8442.961333333333,base
2026-12-23,FT004,7834.329999999999,base
2026-12-23,FT003,8457.89,base
2026-12-23,FT005,6672.96,base
2026-12-23,FT001,40209.96,base
2026-12-23,FT002,21252.700000000004,base
2026-12-24,FT001,40290.47866666667,base
2026-12-24,FT002,21284.965333333337,base
2026-12-24,FT003,8472.818666666666,base
2026-12-24,FT004,7845.497333333333,base
2026-12-24,FT005,6685.793333333333,base
2026-12-25,FT004,7856.664666666665,base
2026-12-25,FT005,6698.626666666666,base
2026-12-25,FT003,8487.747333333333,base
2026-12-25,FT001,40370.99733333333,base
2026-12-25,FT002,21317.23066666667,base
2026-12-26,FT005,6711.46,base
2026-12-26,FT004,7867.8319999999985,base
2026-12-26,FT003,8502.676,base
2026-12-26,FT002,21349.496000000003,base
2026-12-26,FT001,40451.516,base
2026-12-27,FT001,40532.03466666667,base
2026-12-27,FT002,21381.761333333336,base
2026-12-27,FT003,8517.604666666666,base
2026-12-27,FT004,7878.999333333332,base
2026-12-27,FT005,6724.293333333333,base
2026-12-28,FT002,21414.02666666667,base
2026-12-28,FT001,40612.55333333334,base
2026-12-28,FT005,6737.126666666666,base
2026-12-28,FT004,7890.166666666665,base
2026-12-28,FT003,8532.533333333333,base
